"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"OLIG1",0.474954957439738,0.384354155995544,0.474,0.471,1
"MIR219A2",0.475579573486042,-0.77247716426559,0.578,0.437,1
"WDFY4",0.475619315392618,-0.268868841049579,0.884,0.799,1
"HLA-DRB1",0.477586404004604,0.71225942072705,0.728,0.626,1
"BNC2",0.479603307576732,-0.285489662564839,0.942,0.805,1
"SH3RF3",0.487626506437036,-0.906289871075524,0.971,0.856,1
"ETV5",0.495682778787259,0.58908760134403,0.983,0.828,1
"PMP2",0.5052111106135,0.25250870299237,0.942,0.73,1
"CA2",0.519696298184482,0.746922206709196,0.815,0.759,1
"HLA-DRA",0.524567092443008,0.341265897460247,0.705,0.603,1
"PLEKHG1",0.530168852937866,-0.293467250288115,0.925,0.764,1
"DSCAM",0.534391848628903,-1.48635814187529,0.925,0.833,1
"KCNQ3",0.537922895864096,-0.771074176519259,0.96,0.805,1
"TBXAS1",0.543590102809915,-0.350637196335664,0.988,0.937,1
"LRRK2",0.546415263143416,0.452078601472717,0.832,0.81,1
"B2M",0.555724336451491,0.509863121722076,0.798,0.851,1
"CLSTN2",0.560007034427556,-0.303826816854671,0.954,0.782,1
"HLA-C",0.562903330213752,0.674217855848712,0.642,0.626,1
"CSF1R",0.565097343617134,0.736960521119649,0.503,0.58,1
"MEGF11",0.573050949703361,-0.842766600729464,0.711,0.615,1
"FBXL17",0.575997663713103,-0.486587043031069,0.803,0.603,1
"FAM13A",0.586257973810343,-0.528946892207935,0.936,0.845,1
"ARHGAP15",0.593657623308797,-0.540922653349438,0.902,0.759,1
"HLA-B",0.594377835577139,0.585491622209042,0.815,0.701,1
"LRRC4C",0.59661504088575,-1.08106005624611,0.792,0.586,1
"P4HA1",0.599582773320293,-0.316701964775322,1,0.902,1
"BLNK",0.610043034684028,-0.544003227989698,0.78,0.661,1
"SLC5A11",0.611553759094003,-0.845340362108078,0.994,0.856,1
"MAST4",0.614532073667425,-0.386964139246333,0.526,0.46,1
"TRPM2",0.620567871215833,0.297376185649258,0.867,0.776,1
"KIAA1211L",0.621314566592334,-0.303591561165651,0.879,0.707,1
"PIK3AP1",0.62890665260918,-0.279817950587488,0.855,0.782,1
"TXNDC17",0.629648937656871,0.496877565863154,0.133,0.241,1
"ARHGEF3",0.631194385146009,-0.404456784033127,0.954,0.787,1
"FCGBP",0.632698482044003,0.723297222387104,0.295,0.339,1
"GJA1",0.638800845372436,0.585455065769323,0.676,0.615,1
"SDK1",0.644965582834439,-0.811783181037317,0.965,0.868,1
"MAP3K5",0.645735665866904,-0.401438397713933,0.919,0.874,1
"KLHL6",0.646483270354174,0.262927260887319,0.936,0.833,1
"MTHFD1L",0.651123987975516,-0.628826487734397,0.913,0.661,1
"HSPB1",0.659597978258819,-0.272619233809522,1,0.885,1
"GPNMB",0.665821968178814,0.561786053340596,0.821,0.839,1
