"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"CSPG5",0.518790521367632,-0.612760743926658,0.76,0.655,1
"CHL1",0.520373259693691,-0.268827549184728,0.72,0.603,1
"OPHN1",0.522062485862135,-0.88983388727384,0.4,0.448,1
"CACNA1C",0.528465616673122,-0.263637041240573,0.46,0.454,1
"LEPR",0.535005720379136,-0.367255529728613,0.86,0.77,1
"MAPK10",0.53509337404097,-0.374236338998671,1,0.908,1
"OXR1",0.535107542276027,-0.297796738475436,0.86,0.782,1
"SERPINB9",0.539923861085533,-0.442987358401132,0.58,0.552,1
"AC090825.1",0.541484479651504,0.292641550715636,1,0.862,1
"IFITM3",0.543148579740721,-0.609840094259756,0.6,0.569,1
"COL11A1",0.544769908743071,-0.677925038332196,0.56,0.483,1
"LRRFIP1",0.54487518089772,-0.493532993734775,0.88,0.81,1
"PRKD1",0.546508473884503,-0.259241058189037,0.94,0.856,1
"TSPAN7",0.554685219287464,-0.342045164872946,0.54,0.425,1
"PTPRG",0.554761767450532,-0.337843603702744,0.8,0.736,1
"PLCB1",0.55800982360165,-0.367971087552886,0.7,0.58,1
"CNTN3",0.558031908879844,-0.276048079784556,1,0.862,1
"AC012593.1",0.558154369837724,-0.525639649385669,0.68,0.603,1
"TSC22D1",0.569796288460861,0.444419570324725,0.82,0.678,1
"FGD4",0.571550197568933,0.324697129330375,0.9,0.868,1
"PCDH7",0.573089325258996,-0.680992857001227,0.96,0.718,1
"HIVEP3",0.574911486108089,-0.325561075796933,0.66,0.626,1
"GRIP1",0.579893307136412,-0.282797639290035,0.94,0.77,1
"ASTN1",0.581589885050767,-0.595871494702104,0.82,0.655,1
"PDZRN4",0.583248544637621,-0.341912784716251,0.8,0.649,1
"PELI2",0.586751442930776,-0.384809322746641,0.68,0.753,1
"TNFRSF21",0.588380366736068,0.667077979476156,0.48,0.431,1
"MAP3K1",0.590139551617275,-0.485276569320324,0.86,0.759,1
"CDH4",0.591817755724779,-0.387468417804467,0.98,0.862,1
"RFC3",0.591834677907334,-0.42355343331397,0.96,0.839,1
