"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"AC007319.1",4.77279274305438e-15,-0.325963399752352,0.011,0.259,9.54558548610876e-12
"SLC16A10",5.01063478002056e-15,1.26875628635377,0.234,0.856,1.00212695600411e-11
"GABRB1",5.40287544176082e-15,-0.551028401366421,0.026,0.644,1.08057508835216e-11
"RP11-480C22.1",7.14592364387938e-15,-0.67293645498374,0,0.253,1.42918472877588e-11
"NDUFB2",7.91056290583624e-15,-0.315876122388922,0.073,0.27,1.58211258116725e-11
"CACHD1",8.68344394191522e-15,-0.287972925578946,0.015,0.259,1.73668878838304e-11
"LINC00499",1.68247771155971e-14,-0.304770061401041,0.007,0.264,3.36495542311942e-11
"TMEM178B",4.98289889234682e-14,-0.931492282115888,0.036,0.649,9.96579778469365e-11
"CAMK1D",5.14320065811869e-14,-0.987918271904074,0.328,0.897,1.02864013162374e-10
"ASTN1",7.05692933717652e-14,-0.658381002958575,0.044,0.655,1.4113858674353e-10
"NRGN",8.67984723725268e-14,-0.290836228927405,0.007,0.264,1.73596944745054e-10
"FLT1",9.29974419480202e-14,0.514214796920183,0.204,0.805,1.8599488389604e-10
"FGF12",9.32431795123014e-14,-0.94086779873134,0.033,0.27,1.86486359024603e-10
"TTTY14",9.743028144154e-14,-0.476776235476061,0.245,0.828,1.9486056288308e-10
"SDC3",1.02586435926489e-13,-0.265512731756177,0.022,0.27,2.05172871852977e-10
"CACNA1D",1.1687405671757e-13,-0.573874321695215,0.124,0.741,2.33748113435139e-10
"FAM19A2",1.33384124940054e-13,-0.736908481807298,0.04,0.649,2.66768249880108e-10
"MED12L",1.3710097885962e-13,-0.443130904833649,0.018,0.27,2.7420195771924e-10
"MARCKS",2.98756065608022e-13,-0.333504078684704,0.161,0.747,5.97512131216044e-10
"KIAA1217",3.29441267200633e-13,-0.44528587726724,0.015,0.27,6.58882534401265e-10
"PTN",4.16386629359665e-13,-0.662076071634941,0.226,0.793,8.3277325871933e-10
"NLGN1",4.25802931590698e-13,-1.37190349178886,0.507,0.891,8.51605863181395e-10
"IFNLR1",5.31804265167438e-13,0.450369861333874,0.161,0.753,1.06360853033488e-09
"RGS7",5.7000730071362e-13,-0.960104046516883,0.077,0.672,1.14001460142724e-09
"HMGCR",5.77805023622261e-13,0.319150478640914,0.186,0.322,1.15561004724452e-09
"RGS16",5.85922615781798e-13,-0.458061162716465,0.153,0.736,1.1718452315636e-09
"TIAM1",7.29559334260068e-13,-0.67689327989594,0.372,0.943,1.45911866852014e-09
"HMGN5",8.42062706537733e-13,-0.265029238700278,0.018,0.282,1.68412541307547e-09
"IQGAP2",1.20305933303328e-12,0.694309923456987,0.219,0.816,2.40611866606656e-09
"SENP1",1.28049643668155e-12,-0.300600784209946,0.044,0.644,2.5609928733631e-09
"UFL1-AS1",1.34956984440586e-12,-0.252520695589067,0.007,0.276,2.69913968881172e-09
"C1QA",1.41759011847427e-12,-0.669762704550448,0.073,0.287,2.83518023694853e-09
"GRIA4",1.54491169535206e-12,-1.07988177819318,0.296,0.839,3.08982339070413e-09
"KCNQ5",1.58777669854051e-12,-0.480596038018513,0.011,0.644,3.17555339708102e-09
"LRFN5",1.59695350735431e-12,-0.350599184337019,0.011,0.615,3.19390701470863e-09
"RCSD1",1.95418521956996e-12,-0.260295761729725,0.248,0.851,3.90837043913992e-09
"SGSM1",1.99870706892288e-12,-0.258366764864326,0.044,0.655,3.99741413784577e-09
"COL27A1",2.07958811000798e-12,0.466364359956183,0.19,0.776,4.15917622001597e-09
"FGF14",2.08425836460388e-12,-1.11981467190002,0.066,0.282,4.16851672920776e-09
"JUNB",2.12438465481684e-12,-0.358292850317835,0.172,0.753,4.24876930963368e-09
"ZFPM2",6.08044504354079e-12,-0.565220000175971,0.051,0.638,1.21608900870816e-08
"DLEU7-AS1",9.52590774738865e-12,-0.55115503360296,0.175,0.753,1.90518154947773e-08
"HSPH1",9.54999170369412e-12,2.16214919669486,0.759,0.879,1.90999834073882e-08
"LHFPL3",1.37121808267945e-11,-1.32905925626318,0.146,0.707,2.7424361653589e-08
"ERC2",1.61125398331965e-11,-0.561666737668843,0.186,0.753,3.22250796663929e-08
"CDH2",1.69604582006267e-11,-0.336066955175761,0.102,0.684,3.39209164012533e-08
"CACNB4",2.31319132697188e-11,-0.528879044446357,0.022,0.293,4.62638265394376e-08
"DYSF",2.55758309040092e-11,-0.561991667399687,0.197,0.764,5.11516618080184e-08
"A2M",2.582488112319e-11,-0.497864575532883,0.186,0.328,5.16497622463801e-08
"PRDM1",2.6145568657604e-11,0.625115406358933,0.219,0.799,5.2291137315208e-08
"CTNNA2",3.74492749746589e-11,-1.00332926658691,0.102,0.667,7.48985499493177e-08
"DGKB",4.41905519660445e-11,-0.292407443596719,0.018,0.287,8.83811039320889e-08
"PRELID2",6.79014976340964e-11,0.289238811585125,0.234,0.816,1.35802995268193e-07
"MEGF11",7.10706566090819e-11,-0.795441716602055,0.026,0.615,1.42141313218164e-07
"TNFAIP8",8.88728717178710e-11,0.467205387428657,0.245,0.833,1.77745743435742e-07
"NEAT1",9.32402061446233e-11,0.537564972016858,0.993,0.994,1.86480412289247e-07
"CX3CR1",1.05815805548618e-10,-0.762901509989361,0.062,0.31,2.11631611097235e-07
"SNX22",1.34300042738336e-10,-0.403626741030068,0.015,0.293,2.68600085476673e-07
"CCSER1",1.4022940335587e-10,-0.67157453110872,0.018,0.603,2.80458806711741e-07
"STK33",1.54088490537133e-10,-0.278994372890638,0.011,0.293,3.08176981074265e-07
"NTRK2",2.10530199910625e-10,-0.366560938228917,0.35,0.885,4.21060399821251e-07
"CCL3",2.12815012400253e-10,-0.35335909960486,0,0.259,4.25630024800506e-07
"ERBB4",2.1928478150125e-10,-1.21640324835107,0.569,0.885,4.385695630025e-07
"STK32B",2.3434477053358e-10,-0.378826402575984,0.091,0.667,4.6868954106716e-07
"FLRT2",2.4362295627797e-10,-0.392208966510753,0.015,0.293,4.87245912555941e-07
"IL18",2.53016844965799e-10,-0.527065731789717,0.164,0.718,5.06033689931599e-07
"MEG8",2.53412834926517e-10,-0.535716193905668,0.004,0.592,5.06825669853034e-07
"RORB",2.82284050735929e-10,-0.420734108954587,0.029,0.609,5.64568101471858e-07
"LIMD1",3.03200442872906e-10,0.390317512321414,0.281,0.862,6.06400885745813e-07
"CHL1",3.03438081387949e-10,-0.565027416305945,0.022,0.603,6.06876162775899e-07
"ITPR1",3.40145669705819e-10,-0.499006964349885,0.241,0.805,6.80291339411639e-07
"GNPTAB",3.5872988177864e-10,-0.37841454050269,0.095,0.661,7.1745976355728e-07
"CA10",4.17300974298655e-10,-1.47535969801725,0.007,0.293,8.3460194859731e-07
"MAP3K5",4.67811264177633e-10,-0.812637833048708,0.354,0.874,9.35622528355265e-07
"APOE",4.97876427678454e-10,0.917672637222757,0.485,0.506,9.95752855356909e-07
"RAPGEF1",5.4824801307982e-10,1.04159404394544,0.748,0.897,1.09649602615964e-06
"ZSWIM5",5.97119508841531e-10,-0.379480872499126,0.077,0.655,1.19423901768306e-06
"ALK",6.64903802528712e-10,-0.275181311814589,0.033,0.609,1.32980760505742e-06
"NUPR1",7.01680971648358e-10,0.2996689782153,0.106,0.672,1.40336194329672e-06
"CA2",7.43465190060955e-10,-0.335683449529869,0.212,0.759,1.48693038012191e-06
"OPCML",7.51217009394143e-10,-1.20365586528627,0.062,0.31,1.50243401878829e-06
"RIMS2",7.62577865982283e-10,-0.78240041399675,0.018,0.598,1.52515573196457e-06
"DIAPH2",8.37357134612949e-10,-0.963246568505182,0.416,0.92,1.6747142692259e-06
"LILRB1",9.12016208912508e-10,-0.38096224079869,0.142,0.695,1.82403241782501e-06
"EML5",9.63255661429468e-10,-0.301174919983911,0.055,0.316,1.92651132285893e-06
"USP53",9.91820475761008e-10,-0.764820711036531,0.277,0.822,1.98364095152202e-06
"KANK1",1.13963679007936e-09,-0.401562088074587,0.35,0.891,2.27927358015871e-06
"LRRK1",1.36390253268944e-09,-0.62074911780737,0.296,0.833,2.72780506537887e-06
"SULF2",1.93136395426845e-09,0.256122289191382,0.234,0.776,3.86272790853691e-06
"ATP2B2",2.29114864554951e-09,-0.269343743531066,0.007,0.586,4.58229729109901e-06
"SLC11A1",2.58348951639438e-09,1.46264810336848,0.631,0.799,5.16697903278876e-06
"HDAC9",2.67920826608859e-09,-0.940554233550244,0.431,0.879,5.35841653217718e-06
"PARD3B",2.84739785059491e-09,-0.26817476043527,0.186,0.741,5.69479570118981e-06
"KYNU",2.96702757921751e-09,0.418166917983202,0.252,0.81,5.93405515843502e-06
"NOTCH2",3.21044368031218e-09,0.359827897843244,0.226,0.782,6.42088736062436e-06
"NTM",3.36509417037416e-09,-0.89878067664876,0.792,0.891,6.73018834074832e-06
"ADAMTS17",3.79690784331752e-09,0.703228312399363,0.237,0.793,7.59381568663504e-06
"PRKAG2",4.24870273161687e-09,1.11260249536225,0.661,0.793,8.49740546323374e-06
"SERPINE1",4.7651112812211e-09,-0.724362817923639,0.12,0.69,9.5302225624422e-06
"PDE3B",6.10803278152588e-09,0.874462734302554,0.723,0.862,1.22160655630518e-05
"HS6ST3",6.23821241984151e-09,-0.827011895824644,0.011,0.305,1.2476424839683e-05
"OSBPL6",7.55678136109961e-09,-0.62074472055157,0.04,0.609,1.51135627221992e-05
"TBC1D4",1.07290898725623e-08,-0.321756278653248,0.23,0.776,2.14581797451247e-05
"UNC5C",1.07865422625449e-08,-1.05640694971339,0.547,0.897,2.15730845250899e-05
"SYT1",1.11397424747433e-08,-1.05242770277284,0.029,0.598,2.22794849494867e-05
"MAMLD1",1.22933524065939e-08,0.683879593949213,0.172,0.718,2.45867048131878e-05
"EDA",1.23826614881223e-08,0.316700197614551,0.252,0.805,2.47653229762445e-05
"SVEP1",1.40978905252818e-08,-0.619762169473981,0.044,0.322,2.81957810505636e-05
"RHBDF2",1.40994832084497e-08,0.413490866914411,0.547,0.534,2.81989664168994e-05
"DENND3",1.50668121004401e-08,0.893746926365612,0.697,0.816,3.01336242008803e-05
"CTNND2",1.6257183332303e-08,-1.07670690616549,0.372,0.799,3.25143666646059e-05
"PPP1R15A",1.937077280252e-08,0.754366733373869,0.31,0.874,3.87415456050401e-05
"RUNX1",1.94067677700399e-08,0.59522422016991,0.796,0.868,3.88135355400798e-05
"SLC25A37",2.05668902583546e-08,0.926324411326245,0.723,0.856,4.11337805167092e-05
"PALLD",3.57847274609879e-08,-0.357707590671414,0.062,0.615,7.15694549219759e-05
"XKR4",3.78886820194671e-08,-0.457128874318027,0.018,0.316,7.57773640389341e-05
"P4HA1",3.79808787170727e-08,1.37447615009577,0.752,0.902,7.59617574341454e-05
"KLRD1",3.90283693287121e-08,0.802913459648564,0.277,0.828,7.80567386574243e-05
"NLGN4Y",4.3862575725775e-08,-1.10842626369512,0.084,0.644,8.772515145155e-05
"MPPED2",4.75250186027006e-08,-0.399375776277131,0,0.569,9.50500372054012e-05
"MB21D2",5.78475552696654e-08,0.309694138180523,0.292,0.833,0.000115695110539331
"GPC6",6.26811145313285e-08,-0.447727336688431,0.015,0.58,0.000125362229062657
"TRPM3",9.14584014723083e-08,-0.328526807677245,0.033,0.322,0.000182916802944617
"BCAS1",1.05576933486596e-07,-1.11729592352118,0.544,0.897,0.000211153866973192
"SAT1",1.07521158444232e-07,0.685715451851767,0.704,0.718,0.000215042316888463
