"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"DNAJB1",6.42300518145612e-11,0.564143180993944,1,0.891,1.28460103629122e-07
"GRM7",6.97928402822668e-11,-0.635768551741409,0.249,0.603,1.39585680564534e-07
"NTRK2",7.61414086164308e-11,-0.592487567178283,0.576,0.885,1.52282817232862e-07
"LINC01091",9.95194483660125e-11,-0.278437161242903,0.52,0.799,1.99038896732025e-07
"KIF26B",1.23077037145094e-10,-0.715341009484903,0.339,0.741,2.46154074290187e-07
"DPP6",1.44511592154343e-10,-0.949430714258541,0.514,0.891,2.89023184308686e-07
"EPN2",1.50682536935079e-10,-0.943412617281706,0.638,0.897,3.01365073870159e-07
"PDZRN4",1.7596575297188e-10,-0.362387177435883,0.271,0.649,3.5193150594376e-07
"TMEM132C",2.39677972545198e-10,-0.457381741597075,0.492,0.81,4.79355945090395e-07
"USH1C",3.39830883698923e-10,-0.395755112102543,0.463,0.253,6.79661767397845e-07
"AC006148.1",3.4137698911095e-10,0.306401842942899,0.367,0.908,6.827539782219e-07
"DIRC3",4.22659029878544e-10,-0.324911283201524,0.763,0.805,8.45318059757087e-07
"PLA2G4C",5.08630323319119e-10,-0.502487020735278,0.412,0.724,1.01726064663824e-06
"SEC22C",5.21049392389771e-10,-0.353037782339113,0.26,0.563,1.04209878477954e-06
"TRIM59",5.99605769977073e-10,-0.330971028265735,0.164,0.511,1.19921153995415e-06
"TRIM38",6.67854118530155e-10,0.284089489920776,0.463,0.247,1.33570823706031e-06
"ETNPPL",6.85094354912168e-10,-0.389512609321006,0.203,0.213,1.37018870982434e-06
"LRRC7",8.05823832563123e-10,-1.11723439286155,0.599,0.914,1.61164766512625e-06
"IFNG-AS1",9.68965486381654e-10,-0.331086359069359,0.232,0.506,1.93793097276331e-06
"TMEM132B",9.99336683410453e-10,-0.352321455217843,0.808,0.782,1.99867336682091e-06
"SLC5A11",1.08462490131441e-09,-0.633580305385264,0.486,0.856,2.16924980262883e-06
"ANGPTL4",1.61676867639328e-09,-0.351963770391138,0.153,0.477,3.23353735278657e-06
"ADAMTS6",1.87596325639387e-09,-0.286103238015423,0.429,0.724,3.75192651278773e-06
"SPP1",1.93976655646027e-09,0.795364978937353,0.932,0.914,3.87953311292054e-06
"NTM",2.38561075304271e-09,-0.930172789824407,0.774,0.891,4.77122150608543e-06
"PCSK2",3.51052611390331e-09,-0.251972701443371,0.486,0.23,7.02105222780662e-06
"UBA6-AS1",4.18407988533112e-09,-0.34449822780311,0.305,0.534,8.36815977066224e-06
"SGCD",4.29675784340699e-09,-0.543447601729833,0.373,0.598,8.59351568681398e-06
"GRIP1",4.71849634871404e-09,-0.273584160147385,0.757,0.77,9.43699269742808e-06
"OPALIN",4.87499515886771e-09,-0.56834236770548,0.407,0.563,9.74999031773541e-06
"KAZN",4.93852170798287e-09,-0.958825708689918,0.548,0.914,9.87704341596575e-06
"SLC24A3",5.50738721235228e-09,-0.623330314738147,0.356,0.655,1.10147744247046e-05
"BAG3",5.65544661638963e-09,0.760649608795021,1,0.879,1.13108932327793e-05
"RP5-921G16.1",6.14155564202332e-09,-0.490621818480783,0.045,0.253,1.22831112840466e-05
"ASIC2",6.43773914647617e-09,-0.283120042505466,0.497,0.644,1.28754782929523e-05
"DLEU7-AS1",9.40913713323501e-09,-0.632794428420601,0.384,0.753,1.881827426647e-05
"CTD-2058B24.2",1.47626046525248e-08,-0.335798106017654,0.017,0.247,2.95252093050496e-05
"SIPA1L2",1.57037333175046e-08,-0.700683622686647,0.463,0.707,3.14074666350091e-05
"NR3C2",1.60048511100609e-08,-0.676903874658892,0.746,0.879,3.20097022201219e-05
"CFTR",1.69812022575916e-08,-0.645358195241545,0.633,0.701,3.39624045151832e-05
"CSGALNACT1",1.78752331727418e-08,-0.418915688511358,0.486,0.845,3.57504663454835e-05
"A2M",2.58604156905929e-08,-0.250363496512643,0.638,0.328,5.17208313811857e-05
"HSPH1",2.70864529025766e-08,0.999596758790651,0.989,0.879,5.41729058051533e-05
"PDZD2",2.77870986683812e-08,-0.902969467044689,0.367,0.511,5.55741973367624e-05
"KHDRBS3",2.93541136634596e-08,-0.885891762336549,0.644,0.885,5.87082273269192e-05
"SPARCL1",2.94918980630378e-08,-0.876119847962824,0.345,0.632,5.89837961260756e-05
"LY6H",3.15718449937532e-08,-0.276634681012125,0.113,0.391,6.31436899875063e-05
"TBXAS1",3.1571926447881e-08,-0.903715395846166,0.701,0.937,6.31438528957619e-05
"COA1",3.25085772563578e-08,-0.252631280619748,0.407,0.793,6.50171545127157e-05
"ARHGEF6",3.75433925725508e-08,-0.367379553617762,0.446,0.799,7.50867851451016e-05
"DPYSL5",4.38256683402968e-08,-0.604478510971726,0.367,0.678,8.76513366805935e-05
"MPP6",4.92479723750005e-08,-0.354494965348979,0.497,0.672,9.8495944750001e-05
"ZFPM2",6.23012914581566e-08,-0.356677362335003,0.412,0.638,0.000124602582916313
"MAPK10",7.19228080665391e-08,-0.625246540916671,0.588,0.908,0.000143845616133078
"VIM",7.47468753395137e-08,0.493768072855275,0.65,0.828,0.000149493750679027
"RNF180",7.66678422359308e-08,-0.337996396398241,0.237,0.448,0.000153335684471862
"CNTN3",8.20620707651617e-08,-0.286884574907729,0.994,0.862,0.000164124141530323
"TOX3",8.76268107219183e-08,-0.292006901542808,0.418,0.603,0.000175253621443837
"IL1B",9.63128962396042e-08,0.358100617230595,0.113,0.362,0.000192625792479208
"MX2",1.09334435124216e-07,0.330436093114103,0.294,0.678,0.000218668870248433
"HJV",1.24966892082261e-07,0.763076875622709,0.198,0.523,0.000249933784164522
"MPZL1",1.43740584895032e-07,-0.4834961520062,0.458,0.736,0.000287481169790063
"DYSF",1.56817030237338e-07,-0.267412328624392,0.407,0.764,0.000313634060474676
"GRM5",1.57754760414803e-07,-0.590469724930085,0.514,0.684,0.000315509520829606
"TRIM9",1.75736157148996e-07,-0.677977247765812,0.384,0.603,0.000351472314297993
"NRCAM",1.8158667499065e-07,-0.784002291207053,0.831,0.782,0.0003631733499813
"ADAM23",1.83592223098567e-07,-0.380407234556271,0.237,0.408,0.000367184446197133
"EPHA3",1.96432619699026e-07,0.379712602641653,0.249,0.672,0.000392865239398052
"SEMA3E",1.96438688336341e-07,-0.480205103084217,0.508,0.684,0.000392877376672683
"RP11-480C22.1",2.29352350398291e-07,-0.70040658142338,0.011,0.253,0.000458704700796583
"AC012593.1",2.45440468437801e-07,-0.587030962147317,0.424,0.603,0.000490880936875602
"MX1",2.57489255531298e-07,0.887115920856823,0.288,0.391,0.000514978511062596
"TPRG1",2.96292586716023e-07,0.369048527352035,0.26,0.523,0.000592585173432045
"GLCCI1",3.08545151923463e-07,0.264552307922226,0.593,0.879,0.000617090303846927
"LRRK2",3.09721360230047e-07,-0.280930055722057,0.548,0.81,0.000619442720460094
"TGFBR1",3.15619394651465e-07,-0.337129376948139,0.463,0.753,0.00063123878930293
"ITPR1",3.37471060923193e-07,-0.5116688439392,0.661,0.805,0.000674942121846386
"LINC00844",3.40808581007482e-07,-1.09782893225035,0.316,0.523,0.000681617162014963
"IGLC2",4.28416574273711e-07,3.26485288642709,0.655,0.477,0.000856833148547421
"GALNT13",4.55102268270605e-07,-0.831803152037264,0.486,0.753,0.000910204536541211
"CPED1",4.55656608668015e-07,-0.730791667851395,0.554,0.856,0.000911313217336031
"SNRPN",5.30868607575051e-07,-0.444745385917523,0.164,0.247,0.0010617372151501
"PARD3B",5.820287474337e-07,-0.490091302341235,0.554,0.741,0.0011640574948674
"DENND1B",5.8246894685828e-07,0.34539665990164,0.746,0.46,0.00116493789371656
"CTNNA2",6.44559311725072e-07,-0.75906097590913,0.616,0.667,0.00128911862345014
"SHC3",6.51136989026565e-07,-0.35165761385171,0.548,0.69,0.00130227397805313
"VCAN",6.824467810171e-07,-0.531964219627397,0.537,0.259,0.0013648935620342
"TYROBP",7.21673071070376e-07,0.393673030483077,0.61,0.362,0.00144334614214075
"LPP",7.55740364137325e-07,-1.2333669976667,0.661,0.92,0.00151148072827465
"SLC25A48",7.81941948677844e-07,-0.341804053060863,0.294,0.471,0.00156388389735569
"CSF3R",8.04269249375861e-07,-0.431746959146152,0.401,0.782,0.00160853849875172
"RYR1",8.05346972902111e-07,-0.848958281252439,0.531,0.776,0.00161069394580422
"KANK1",8.41268261637761e-07,-0.372859044188375,0.542,0.891,0.00168253652327552
"AOAH",8.92988848414002e-07,-0.649221928694559,0.435,0.747,0.001785977696828
"OLFM3",1.09989708771578e-06,-0.348726673682803,0.068,0.408,0.00219979417543155
"PALM2",1.14774713423165e-06,-0.778072393083448,0.503,0.632,0.0022954942684633
"TNK2",1.19700820185463e-06,-0.414737771649432,0.644,0.793,0.00239401640370927
"SLC4A8",1.24962522867296e-06,-0.716532883678068,0.452,0.655,0.00249925045734591
"RCSD1",1.26810897767763e-06,-0.454684012988722,0.486,0.851,0.00253621795535527
"LURAP1L-AS1",1.30219113251886e-06,-0.315859700285105,0.486,0.77,0.00260438226503771
"SMYD3",1.3744141657945e-06,-0.647052857919759,0.576,0.885,0.002748828331589
"KIRREL3",1.73273437436951e-06,-1.21001594040705,0.746,0.96,0.00346546874873902
"AMZ1",1.92944785936352e-06,-0.441672517164711,0.322,0.575,0.00385889571872704
"PLPPR1",2.05644502623793e-06,-0.334980762237005,0.395,0.42,0.00411289005247587
"AC026316.5",2.12350140239423e-06,-0.324561145339497,0.689,0.983,0.00424700280478846
"ASTN2",2.16765332291622e-06,-0.561684884088517,0.463,0.713,0.00433530664583243
"TEX9",2.31421301817541e-06,-0.321644788937743,0.819,0.5,0.00462842603635082
"CACHD1",2.34524174109292e-06,-0.255173962736398,0.254,0.259,0.00469048348218585
"OPHN1",2.54186608037313e-06,-0.514038248727455,0.311,0.448,0.00508373216074625
"APOD",3.14016185787336e-06,-0.744105836503122,0.475,0.713,0.00628032371574673
"FBXL17",3.20501787524642e-06,-0.637904848483057,0.452,0.603,0.00641003575049284
"LRCH1",3.2886418856709e-06,-0.537419472380508,0.672,0.885,0.00657728377134181
"CNTNAP2",3.37317497241797e-06,-0.451475719111599,0.412,0.626,0.00674634994483595
"SP100",3.82839520455963e-06,-0.376418611972695,0.463,0.816,0.00765679040911927
"CENPE",5.27534114593873e-06,0.273346921875385,0.22,0.195,0.0105506822918775
