"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"PTGDS",0,-3.75805322641966,0.037,0.666,0
"CLDN11",1.15740329685449e-304,-3.0582567671932,0.02,0.531,5.01178775603932e-300
"ERBB2IP",3.6826043711671e-222,-2.85664007904704,0.019,0.419,1.59464134480278e-217
"PAQR8",1.02428263817976e-207,-2.34058184684643,0.011,0.351,4.435348679846e-203
"CAPN3",1.8377253191638e-177,-1.8615473087152,0.007,0.278,7.95771817704309e-173
"CHN2",6.16167696517384e-168,-1.9528059664798,0.011,0.298,2.66812935945958e-163
"SEPP1",2.0785714752714e-159,-2.21273186171453,0.018,0.334,9.0006302022202e-155
"MIR219A2",8.00216273603122e-152,-2.10423588258552,0.008,0.256,3.46509650795624e-147
"HHATL",7.30330248929396e-139,-1.76605763096579,0.005,0.213,3.16247604391407e-134
"RPL3",5.0063640663977e-135,-2.05191571778588,0.021,0.303,2.16785576803153e-130
"SOX2-OT",2.46899390424035e-134,-2.46678927646034,0,0.163,1.06912374041416e-129
"RPS27",3.1797749580513e-131,-2.30099139212959,0.03,0.34,1.37690615233537e-126
"ALDOA",1.52196287516249e-130,-1.56448538579846,0.005,0.208,6.59040364202863e-126
"SEPW1",2.05383623860228e-126,-1.70584789882763,0.017,0.278,8.89352168039561e-122
"ATP5E",5.63282584579474e-120,-1.44813866546997,0.007,0.211,2.43912624774604e-115
"AC026316.5",1.01684807913125e-117,1.85516437694379,0.864,0.087,4.40315555225412e-113
"ERBIN",4.83690787849903e-117,2.040548547876,0.928,0.202,2.09447784954765e-112
"FAM134B",2.83430013323153e-115,-1.54154730347987,0.01,0.219,1.22730864369192e-110
"CALM2",3.22640610639532e-115,-1.89380431206454,0.001,0.149,1.3970983721913e-110
"RPS17",4.48388037820737e-115,-1.83176964329072,0.015,0.25,1.94160988137136e-110
"MIR100HG",1.07286486405652e-108,-1.32078136014079,0.002,0.157,4.64571943433754e-104
"SEPTIN7",1.23112148668893e-106,-2.35066390238143,0,0.129,5.33100226166039e-102
"RP11-298D21.1",5.68878552620021e-106,-1.12401454970169,0.001,0.138,2.46335790855521e-101
"RP11-452H21.1",8.00153179315053e-106,-1.06930886852207,0.001,0.143,3.46482329707004e-101
"RP3-399L15.3",3.86886748527688e-103,-1.35340134100521,0.005,0.169,1.6752969984746e-98
"RPS18",6.59483163088491e-101,-1.97692969768728,0.026,0.275,2.85569399280578e-96
"NGFRAP1",7.79404382352779e-98,-1.3636110032977,0.008,0.183,3.37497685646401e-93
"AC016831.7",9.49148041546428e-98,1.47604479428209,0.822,0.107,4.11000084950434e-93
"SNHG14",1.94711340962461e-97,-1.87666140041201,0,0.118,8.4313904863565e-93
"ATP5G2",5.35888246883019e-96,-1.09056870859208,0.005,0.166,2.32050328665285e-91
"RETREG1",2.18705254607611e-94,1.49281826633637,0.794,0.09,9.47037493501879e-90
"FAM73A",9.68210522547517e-94,-1.03706205719784,0.004,0.154,4.19254520473526e-89
"LINC-PINT",5.02307352782347e-93,-1.33916758211483,0.009,0.185,2.17509129901812e-88
"SPG20",3.25362829016115e-92,-1.09791274399659,0.005,0.154,1.40888612220558e-87
"RP11-286E11.1",2.41336061267859e-91,-1.32650633211341,0.007,0.169,1.04503341250208e-86
"RP11-160H12.2",7.66304456935185e-90,-1.03643244577208,0.001,0.121,3.31825155942074e-85
"PDE4DIP",2.14295673934637e-89,1.50100099973508,0.685,0.042,9.27943127271767e-85
"WHSC1L1",4.85779146205925e-89,-1.2238012926816,0.006,0.16,2.1035208589009e-84
"PRRG1",9.29235975584272e-89,-1.46128950060665,0.014,0.202,4.02377762147501e-84
"TCEB2",2.08641132946129e-88,-1.22999073166776,0.009,0.177,9.03457833883326e-84
"SKIV2L2",7.52110151194262e-88,-1.07735854957707,0.002,0.124,3.25678737670139e-83
"CCNH",1.78598755375344e-87,1.44581233870461,0.752,0.09,7.73368330526316e-83
"FAM63B",2.81031698989067e-87,-1.16522157645181,0.003,0.135,1.21692346296246e-82
"ZCCHC11",7.8466708196613e-85,-1.05020525581667,0.003,0.132,3.39776539832974e-80
"MLLT4",4.07111214148062e-84,-1.05273442443143,0.004,0.138,1.76287297950394e-79
"RP5-921G16.1",4.74328025909599e-84,-1.07171872661596,0.002,0.126,2.05393521779375e-79
"L3MBTL4",2.92402792619824e-83,1.7549276292595,0.735,0.121,1.26616257260236e-78
"ATP5I",4.84158446380339e-82,-1.24495347413441,0.012,0.188,2.09650290451614e-77
"SELENOW",8.59058911940247e-82,1.18019144189485,0.696,0.062,3.71989690048366e-77
"AC006059.1",1.67979149883373e-81,1.58001489853768,0.657,0.042,7.2738331482498e-77
"HDAC2-AS2",1.52478489921236e-80,1.50318235272553,0.678,0.056,6.60262357056937e-76
"PTPN13",7.4573285364806e-79,1.28401026763555,0.811,0.177,3.22917240286683e-74
"AC118549.1",1.12000546053138e-76,1.26417403549814,0.616,0.031,4.849847645193e-72
"KDM4C",4.12889158854601e-76,1.18533122115284,0.728,0.107,1.78789263567219e-71
"GNB2L1",3.42795951951354e-75,-1.0447014108384,0.006,0.143,1.48437503113975e-70
"NAIP",5.27326868577346e-74,1.08743064575452,0.653,0.056,2.28343080631362e-69
"MAP6D1",9.56497868281627e-74,-1.0840533437843,0.005,0.132,4.1418270692331e-69
"PAPD4",2.28408621523659e-73,-0.855154982505886,0.003,0.115,9.89055012921748e-69
"DOCK1",2.28767451892093e-73,1.17421221066645,0.869,0.275,9.9060882018314e-69
"HSPE1",2.99877398977632e-73,-1.24334047428257,0.01,0.163,1.29852911305294e-68
"FAM179B",4.87007475247709e-73,-0.881770544129863,0.002,0.112,2.10883976931763e-68
"PARK2",5.04134177320712e-73,-1.23024290230817,0.008,0.152,2.18300181463415e-68
"AC096564.1",2.64007076587733e-72,1.44158080643351,0.589,0.028,1.1432034430402e-67
"TENT2",3.18169553432708e-72,1.28911013302509,0.578,0.022,1.37773780027431e-67
"TPT1-AS1",4.6412291014384e-72,-0.952632551945497,0.002,0.104,2.00974502550485e-67
"RP4-613B23.1",5.91999003409611e-71,-0.928723241571637,0.005,0.126,2.5634740845643e-66
"PALM2",1.18309157926715e-70,1.41936056936359,0.753,0.163,5.12302315654262e-66
"ANO4",1.51553203584337e-70,1.35536261102625,0.821,0.242,6.56255682160895e-66
"TSC22D4",2.81089055240398e-70,0.826531934329996,0.717,0.104,1.21717182700197e-65
"NSD3",9.78037001502311e-70,0.868632749078732,0.613,0.045,4.23509582390531e-65
"RP11-267C16.1",1.3999850813482e-69,-0.987374150888271,0.003,0.112,6.06221539925396e-65
"AC245297.3",1.45279048830472e-69,0.84798078183746,0.643,0.062,6.29087337245709e-65
"C2orf82",4.22735100213996e-69,-0.964245086697243,0.004,0.118,1.83052753094664e-64
"USMG5",6.40860456328409e-69,-0.802137977013767,0.004,0.118,2.77505394799328e-64
"KCNMB4",9.42305702350552e-69,1.2135861166511,0.86,0.272,4.08037215231836e-64
"ROBO1",1.12009555526861e-68,1.27348138826381,0.804,0.216,4.85023777342413e-64
"AC116366.3",3.55863850734872e-67,1.72530879292669,0.516,0.003,1.54096164645214e-62
"SHFM1",6.07443542347467e-67,-0.932521525014121,0.003,0.107,2.630352027073e-62
"ECPAS",3.1112529943465e-66,1.11346745722224,0.594,0.045,1.34723477161192e-61
"BCL6",4.24260129257732e-66,1.09163581701005,0.675,0.11,1.83713121171183e-61
"QDPR",4.69598731491231e-66,1.00926558017067,0.872,0.284,2.03345642710333e-61
"PRKN",2.61766341016398e-65,1.18668040505119,0.603,0.053,1.13350060986921e-60
"RPL34",4.69989646499451e-65,-1.94063969471673,0.059,0.303,2.03514916727192e-60
"SEP15",8.78954374730364e-65,-0.857117403507752,0.003,0.104,3.80604823345742e-60
"SELM",8.89234906172913e-65,-0.999289694898966,0.005,0.118,3.85056499070995e-60
"GTF2H2C",9.38964819473552e-65,1.43314423859425,0.529,0.02,4.06590546128438e-60
"SELK",1.10796164835059e-64,-0.80416761016657,0.003,0.104,4.7976955296877e-60
"RPLP1",3.22041364613829e-64,-2.27119180095713,0.124,0.419,1.3945035170508e-59
"AC013394.1",2.13114200130078e-63,1.30750347088432,0.518,0.014,9.22827109403263e-59
"C14orf2",5.85520202714234e-63,-0.977717817751034,0.005,0.121,2.53541958179318e-58
"C19orf43",1.14649933906343e-62,-0.739812540047473,0.004,0.11,4.96457143801247e-58
"ANKRD28",8.54867517354153e-62,0.971338310624836,0.769,0.199,3.70174732364695e-57
"RPLP2",1.51580543464149e-61,-2.19280163246783,0.106,0.385,6.56374069308458e-57
"CD55",3.243731105087e-61,1.17211491708572,0.603,0.079,1.40460044312477e-56
"PTPRJ",4.7777707139745e-61,1.03871355098576,0.739,0.177,2.06887027456524e-56
"NDUFA11",8.22039315638137e-61,-1.05987345855954,0.004,0.107,3.55959464457626e-56
"SELT",8.50657548330368e-61,-0.695468798372938,0.003,0.101,3.68351731578016e-56
"STK3",7.31965757190968e-60,1.04973609751017,0.727,0.169,3.16955812178833e-55
"NDUFC2",2.26952593161061e-59,-0.882129051686697,0.005,0.112,9.82750118906028e-55
"ATP5J",3.54891560312989e-59,-0.728974993533345,0.004,0.107,1.53675143446731e-54
"CD47",7.43774072515424e-59,1.04794781214066,0.772,0.225,3.22069048880629e-54
"C1QTNF3-AMACR",5.61080072469548e-58,0.985304112505659,0.767,0.213,2.42958892980764e-53
"B2M",6.89981997043027e-58,1.18919523103631,0.729,0.188,2.98776004359572e-53
"NDUFB8",6.94788433294143e-58,-0.685051475242113,0.004,0.101,3.0085728738503e-53
"KIAA1033",7.72629230726389e-58,-0.793638488474474,0.004,0.107,3.34563909489141e-53
"ZZZ3",9.43852807917528e-58,-0.704772897249835,0.004,0.107,4.08707142884448e-53
"GPR155",7.08238955715855e-57,1.34533412554478,0.533,0.051,3.06681632604079e-52
"HDAC4",9.13364980694418e-57,0.775861489684785,0.685,0.146,3.95505303940297e-52
"NUTM2A-AS1",1.42331195712436e-56,0.794291825836783,0.757,0.191,6.1632254367399e-52
"ELMO1",4.98493117408362e-56,0.929378949782,0.961,0.579,2.15857489700169e-51
"RPS6KA2",2.05614516857998e-55,1.09386163126679,0.699,0.174,8.90351980898504e-51
"SLC9A9",2.33922818195071e-55,1.07093471172958,0.78,0.242,1.0129325873483e-50
"POLR2I",3.58175748087762e-55,-1.3291155460605,0.021,0.177,1.55097262436963e-50
"WDFY3",4.45216320869681e-55,0.939996691626268,0.827,0.267,1.92787571262989e-50
"DUBR",5.19775230005292e-55,0.86480475823164,0.701,0.16,2.25073070096892e-50
"SH3PXD2B",9.03671683976967e-55,1.00981463842072,0.644,0.129,3.91307912595706e-50
"RPL18A",1.01686248027145e-54,-0.872590902660275,0.006,0.112,4.40321791207144e-50
"ALDH3A2",1.85583308182105e-54,0.720803735515918,0.579,0.076,8.03612841090151e-50
"CDH19",2.98544745311234e-54,1.01814039626942,0.758,0.222,1.29275845614671e-49
"MARK3",3.7158926106929e-54,0.764356403677142,0.71,0.169,1.60905581828224e-49
"CSMD2",4.0558067080119e-54,1.07763955446301,0.544,0.062,1.75624542070331e-49
"SGK3",6.53049511069864e-54,0.600342158144972,0.714,0.149,2.82783499283472e-49
"RAD50",9.60094147236142e-54,-1.19726476936072,0.01,0.129,4.15739967636194e-49
"TNRC6A",2.00357359210324e-53,0.714569085173366,0.702,0.16,8.67587436852546e-49
"FAM127A",3.11698526801817e-53,-0.678750993707626,0.005,0.104,1.34971696075723e-48
"ENOX1",4.5038070486626e-53,0.909187697206617,0.839,0.315,1.95023852821188e-48
"PTK2",8.61382426287178e-53,0.919579263920111,0.931,0.483,3.72995818230874e-48
"COP1",1.23980160755372e-52,1.07442355917571,0.458,0.014,5.36858892102911e-48
"UQCR11",1.67058653854592e-52,-0.745928115527081,0.005,0.101,7.23397382921153e-48
"TXNRD1",1.93673376583484e-52,1.04681148645649,0.506,0.045,8.38644455281802e-48
"LINC02256",3.60389419018071e-52,1.07161176698451,0.456,0.014,1.56055826223205e-47
"AC084032.1",7.15295409385231e-52,1.17984281684412,0.454,0.014,3.09737218171993e-47
"DIP2C",8.16626883999077e-52,0.880180260202203,0.925,0.419,3.5361577330928e-47
"DOCK3",9.09301354007331e-52,0.821671810136001,0.844,0.32,3.93745672312254e-47
"APBB2",9.71351610122041e-52,0.915383045989874,0.895,0.41,4.20614674215046e-47
"AFDN",2.24413753857592e-51,0.67864859577554,0.551,0.065,9.71756436954146e-47
"MOG",2.76043273934276e-51,0.887140356311749,0.86,0.329,1.1953225847902e-46
"GRID1",3.68596125339493e-51,0.84176282447389,0.812,0.289,1.59609494194507e-46
"PLA2G4C",4.63602830115977e-51,1.0602649465938,0.694,0.191,2.0074929749682e-46
"ASAP1",5.33643907851654e-51,1.09966306249812,0.623,0.132,2.31078484977923e-46
"TPST1",7.14218504024533e-51,1.23402230049881,0.532,0.067,3.09270896612703e-46
"GALNT15",1.13739478778445e-50,0.913064991467444,0.552,0.076,4.92514691006424e-46
"ATP2B4",1.3620398549768e-50,0.934193884421386,0.562,0.087,5.89790498002056e-46
"SIK3",2.39654352472137e-50,0.886648109165484,0.964,0.604,1.03775127707485e-45
"JMJD1C",3.51146285381329e-50,0.727912499428032,0.829,0.289,1.52053364495823e-45
"AC010894.3",3.82878092074876e-50,1.17143361612445,0.427,0.006,1.65793871430263e-45
"RP11-436D23.1",6.98715089617048e-50,-0.85684999584277,0.006,0.104,3.02557608105974e-45
"CAMK2D",7.30434552070718e-50,0.950898198487202,0.589,0.11,3.16292769737662e-45
"RPS12",1.15607781896335e-49,-1.80524085606979,0.053,0.253,5.0060481716751e-45
"TIAM1",2.74094244541437e-49,0.98520589673275,0.553,0.09,1.18688289771333e-44
"AKAP6",3.09641307791402e-49,0.930736417966849,0.927,0.483,1.34080879099833e-44
"DNM3",3.20050205416915e-49,0.760483622799747,0.969,0.649,1.38588139949632e-44
"GTF2I",3.50557618407039e-49,0.332509799250468,0.778,0.208,1.51798459922616e-44
"LINC00657",3.56438863954389e-49,-0.771689449112541,0.008,0.115,1.5434515686953e-44
"LURAP1L-AS1",4.37344412061543e-49,0.903984661165475,0.604,0.112,1.89378877310889e-44
"ZNF708",5.56743071250235e-49,0.761704481625839,0.786,0.264,2.41080884712777e-44
"CDC42BPA",8.06000154858962e-49,0.83419921386344,0.91,0.404,3.49014187057028e-44
"RHOQ",1.08196402362417e-48,0.952463293856552,0.5,0.053,4.6851206150974e-44
"SYNDIG1",1.19775046868656e-48,0.879130852949709,0.643,0.149,5.18649907950653e-44
"OGA",1.76143405476999e-48,0.625834540541149,0.495,0.045,7.627361743965e-44
"CTNND2",2.19300649456983e-48,0.811047808129234,0.741,0.211,9.49615672278629e-44
"PCNX1",3.11845462222272e-48,0.747353548564922,0.489,0.042,1.35035322051488e-43
"MAP4",4.20386519652249e-48,0.646238034396641,0.653,0.157,1.82035770739817e-43
"PCGF5",4.31015360945502e-48,0.733218391917461,0.754,0.228,1.86638271596621e-43
"CLIP4",4.7517339515771e-48,0.719877523699304,0.683,0.177,2.05759583571191e-43
"DENND4A",7.4616475954207e-48,0.823605692352003,0.684,0.177,3.23104264176907e-43
"AL359091.1",7.49754384087647e-48,0.725583182660354,0.551,0.079,3.24658643397633e-43
"CLASP1",9.74099235234657e-48,0.793614170211102,0.67,0.166,4.21804450841311e-43
"ELL2",1.0263430709118e-47,0.832306521229023,0.807,0.306,4.44427076566226e-43
"CFL1",2.04352632292435e-47,0.586625100659568,0.494,0.048,8.848877683527e-43
"RPL9",2.40456344072232e-47,-1.41166720617093,0.037,0.211,1.04122406110158e-42
"N4BP2L2",4.31059411927717e-47,0.614649386883318,0.877,0.32,1.8665734655294e-42
"DYM",4.5545336040552e-47,0.826427219833728,0.662,0.166,1.97220414122798e-42
"AC124312.1",5.44572379026383e-47,0.88223591968148,0.447,0.025,2.35810731566004e-42
"NFE2L2",6.64492279746243e-47,0.63759360133375,0.678,0.169,2.87738446975718e-42
"TMPRSS5",6.84210152316567e-47,1.18927384942103,0.43,0.02,2.9627668015612e-42
"GTF2IRD1",1.64391151040951e-46,1.14802290516055,0.499,0.065,7.11846562237527e-42
"MUC20-OT1",1.89499189301931e-46,0.776057885458751,0.455,0.031,8.20569389515221e-42
"USP32",2.626898461634e-46,0.812801180123944,0.746,0.228,1.13749957185676e-41
"PCA3",2.73767766954551e-46,1.05342002208125,0.414,0.011,1.1854691844666e-41
"ZBED5",4.99818048941617e-46,0.76767051024235,0.557,0.101,2.16431211552699e-41
"NCOA1",5.90831421669325e-46,0.806220470461821,0.796,0.275,2.55841822211251e-41
"TUT4",6.44860194778653e-46,0.545198535017454,0.495,0.053,2.79237361543052e-41
"WHRN",1.32888581816067e-45,0.749442198458409,0.433,0.022,5.75434136979934e-41
"SLC22A23",1.34071547155449e-45,0.81854955060248,0.81,0.284,5.80556613492527e-41
"FKBP5",2.0646185517171e-45,0.777438653827154,0.69,0.197,8.94021125264539e-41
"SAMD4B",2.15321839432754e-45,0.412828767392539,0.685,0.177,9.3238662911171e-41
"NKX6-2",2.25594216140732e-45,0.71901891639989,0.798,0.275,9.76868074732597e-41
"TBC1D19",2.45337847106616e-45,0.902900677056441,0.451,0.037,1.06236194554107e-40
"STARD13",2.77864796392756e-45,0.757062343554074,0.657,0.166,1.20321014133991e-40
"VPS35L",3.01772091149827e-45,0.685182378671951,0.476,0.045,1.30673350909698e-40
"AMBRA1",3.72865703278863e-45,0.648146237056944,0.559,0.098,1.61458306833813e-40
"ELF2",4.22761021869145e-45,0.765320174566886,0.836,0.303,1.83063977689777e-40
"CLIC4",5.43758286110523e-45,0.707164067263025,0.762,0.244,2.35458213051579e-40
"ATP11A",1.02638030770373e-44,0.645756560452645,0.693,0.199,4.4444320084187e-40
"SNX9",1.16617561044504e-44,0.692285020577909,0.712,0.205,5.04977362834912e-40
"HIVEP2",1.62064439822128e-44,0.946280075228187,0.515,0.084,7.01771437317777e-40
"PCCA",2.98556689632511e-44,0.780720557213164,0.583,0.124,1.2928101774467e-39
"MIGA1",3.77715106161826e-44,0.548635092072818,0.468,0.045,1.63558195270194e-39
"PARP9",4.35834929503659e-44,1.14762198797501,0.394,0.008,1.88725241173674e-39
"GTF2H2",5.7297836756441e-44,0.752981614729856,0.446,0.037,2.48111092722741e-39
"ANKRD44",6.11159515627279e-44,0.782414802185953,0.65,0.174,2.64644293456924e-39
"BABAM2",6.51267511914079e-44,1.25136629276307,0.399,0.011,2.82011858009034e-39
"MATN2",6.95595434084854e-44,0.955308548006205,0.445,0.037,3.01206734867424e-39
"NLGN1",9.75218034686593e-44,0.848751251494327,0.775,0.278,4.22288913379988e-39
"AC106869.1",1.39788867815359e-43,0.899764874747135,0.42,0.022,6.05313755414068e-39
"SPART",1.40109257148092e-43,0.66718926079561,0.469,0.048,6.06701105302668e-39
"DPYD",1.72363511284849e-43,0.854361561634451,0.923,0.553,7.46368476565655e-39
"OTUD7A",2.67923888157012e-43,0.704821518830112,0.85,0.346,1.16016402049749e-38
"IQGAP1",2.99537756270305e-43,0.653324692760274,0.808,0.292,1.29705839220168e-38
"SPTBN1",3.09150332557625e-43,0.573120590614282,0.784,0.258,1.33868277004103e-38
"MON2",4.52839650182594e-43,0.5845892971558,0.719,0.202,1.96088625322067e-38
"APOO",5.85864711831986e-43,0.822469355778447,0.48,0.059,2.53691137517487e-38
"AC025159.1",6.79075183201021e-43,1.31369297244726,0.382,0.006,2.94053135829706e-38
"PICALM",1.00591443247311e-42,0.736152903540063,0.882,0.39,4.35581067549506e-38
"NRXN3",1.14367239406305e-42,0.904720068894384,0.867,0.444,4.9523302007718e-38
"ADGRB3",1.70666851050414e-42,0.838136152785467,0.864,0.413,7.39021598418502e-38
"ITCH",1.87246720477699e-42,0.678424538151708,0.707,0.208,8.10815749012533e-38
"KDM6A",1.87560361307981e-42,0.576004679386397,0.716,0.216,8.12173876535819e-38
"EEPD1",2.38241509722239e-42,0.770025023967826,0.601,0.146,1.03163338539924e-37
"STMN1",2.40524952634878e-42,0.398435843288356,0.587,0.118,1.04152114989955e-37
"PDXDC1",3.67409327294225e-42,0.690520211635956,0.511,0.084,1.59095586904945e-37
"KAT2B",4.08610118990452e-42,0.558560152369862,0.735,0.219,1.76936353725246e-37
"JPX",4.52200306364412e-42,0.575634582767895,0.617,0.149,1.95811776661918e-37
"MEF2A",6.37157480913536e-42,0.596285875019666,0.692,0.197,2.75901932385179e-37
"SGIP1",7.06477468176574e-42,0.67454313267445,0.693,0.213,3.0591887326982e-37
"MTREX",7.9716896782951e-42,0.654829362042076,0.403,0.02,3.45190106449534e-37
"CDC14B",8.09787151242225e-42,0.529792796000907,0.78,0.264,3.50654032230908e-37
"MLLT10",9.00770761655579e-42,0.70135765813897,0.573,0.121,3.90051755212099e-37
"STAT3",9.1925143677397e-42,0.629614430050853,0.55,0.104,3.98054257151864e-37
"PRRC2B",9.39238317080372e-42,0.585047142570405,0.557,0.112,4.06708976062143e-37
"TANC1",1.06646810339372e-41,0.749557271841686,0.69,0.213,4.61802018131547e-37
"EXOC6B",1.37260745724658e-41,0.660903757449153,0.897,0.402,5.94366481136912e-37
"SLC6A6",1.39441243912841e-41,1.00060782972713,0.423,0.034,6.03808474391386e-37
"ENAH",2.07317177739903e-41,0.602555531743449,0.648,0.166,8.97724843049326e-37
"RPL15",2.24170896384549e-41,0.673253408197682,0.499,0.076,9.70704815524376e-37
"PHF21A",2.32631711622355e-41,0.793595036503259,0.598,0.143,1.00734183766712e-36
"SH3D19",2.71709930862526e-41,0.571494673420648,0.761,0.247,1.17655834262091e-36
"DOCK4",3.63626781816377e-41,0.640846318224681,0.898,0.382,1.57457669062127e-36
"SH3RF1",3.71897779844776e-41,0.966471412567248,0.519,0.101,1.61039176628385e-36
"MICAL3",3.82899599889535e-41,0.566980561027062,0.728,0.222,1.65803184744166e-36
"ADAMTS18",4.32181702190511e-41,1.01834473859946,0.485,0.073,1.87143320682535e-36
"BNIP3L",6.26026833686209e-41,0.588152276159721,0.589,0.132,2.71082139522802e-36
"RPL13A",6.36009456454459e-41,-2.21559767798789,0.154,0.385,2.7540481483391e-36
"RPL38",7.38769818379232e-41,-1.57798733547769,0.043,0.211,3.19902106754575e-36
"EPS15",9.94059557524943e-41,0.479221429595378,0.74,0.233,4.30447669599451e-36
"COBL",1.07633964617804e-40,0.489800543267874,0.843,0.323,4.66076593588015e-36
"PPM1B",1.07887537590378e-40,0.622532214561925,0.703,0.205,4.67174615273853e-36
"SDHA",2.07348923328314e-40,0.838950862144044,0.459,0.062,8.97862307796263e-36
"TESK2",2.13406002693342e-40,0.744248943423161,0.569,0.135,9.24090672862711e-36
"ANK2",3.14964567192568e-40,0.738306712619206,0.961,0.584,1.36385956885726e-35
"FAM193A",4.01911703518863e-40,0.756045808851565,0.46,0.062,1.74035805857738e-35
"PHC3",4.91662759690917e-40,0.486141014915798,0.595,0.143,2.12899808201361e-35
"C9orf3",5.03951176900896e-40,0.62810082329342,0.819,0.309,2.18220938621626e-35
"RPL18",5.07905305118597e-40,-1.7627188747767,0.093,0.301,2.19933155222455e-35
"CARS",5.47246630171103e-40,0.774949760832291,0.476,0.07,2.36968735796691e-35
"ANKRD11",6.64723557924635e-40,0.411088971839995,0.611,0.146,2.87838595052525e-35
"PDS5A",8.76862147375023e-40,0.487877868001146,0.599,0.146,3.79698847056332e-35
"DMD",9.5997670234826e-40,0.644088358151319,0.753,0.275,4.15689111650844e-35
"PPP6R3",1.11476882186498e-39,0.468493728817052,0.649,0.174,4.82717195243975e-35
"TMTC2",1.20300604563331e-39,0.658349352430593,0.961,0.576,5.20925677880136e-35
"LRRFIP2",1.21082780248211e-39,0.560868266974349,0.672,0.194,5.24312655030802e-35
"ARHGAP21",1.33813881692455e-39,0.770960343972931,0.938,0.556,5.79440870504668e-35
"NCOA6",1.50663147853858e-39,0.585656013109145,0.511,0.096,6.52401562836778e-35
"LRRC8B",1.8028387289867e-39,0.544477858111338,0.659,0.191,7.80665226425821e-35
"SPATA6",2.01485235454667e-39,0.516749727997311,0.599,0.146,8.72471366565798e-35
"SIPA1L1",2.38627228952094e-39,0.80584792458076,0.58,0.152,1.03330362680836e-34
"SLAIN1",3.29159309481868e-39,0.631745282753652,0.916,0.433,1.42532564191838e-34
"TMTC4",4.12858413958623e-39,0.587869685078486,0.7,0.216,1.78775950412363e-34
"JAKMIP2",4.27464059122106e-39,0.747151650312765,0.616,0.163,1.85100486881054e-34
"SLC11A2",4.43262650628021e-39,0.489954034923714,0.484,0.076,1.91941592974946e-34
"RPL21",4.94205606684042e-39,-2.05182820276741,0.092,0.295,2.14000911806324e-34
"SLCO3A1",4.97038166249004e-39,0.725885179563848,0.882,0.407,2.15227466749144e-34
"JUND",6.67302721842627e-39,0.446446776177612,0.734,0.236,2.88955424612294e-34
"ZNF608",6.74385363600641e-39,0.575378670494069,0.62,0.166,2.9202235014635e-34
"CTNNA1",6.92308661816129e-39,0.590876960754757,0.727,0.236,2.9978349673962e-34
"PAFAH1B1",9.46312529427394e-39,0.522049301887033,0.703,0.222,4.0977225149265e-34
"SVEP1",9.6447836908955e-39,1.19525514374965,0.46,0.076,4.17638423383157e-34
"PDE1A",1.0423879265662e-38,0.604944405548014,0.671,0.219,4.51374819961695e-34
"LARGE1",1.08788454821879e-38,0.891897795520435,0.382,0.02,4.71075767069699e-34
"MPRIP",1.18737270264494e-38,0.335449153662969,0.538,0.104,5.14156127699314e-34
"ETV6",1.97524927502196e-38,1.03079636114882,0.413,0.042,8.5532244107001e-34
"OPALIN",2.0375866052955e-38,0.838578342687773,0.568,0.138,8.82315751825059e-34
"BEX3",2.19957509623755e-38,0.609178086217529,0.385,0.022,9.52460008172786e-34
"TRAF3IP2-AS1",2.31636787150189e-38,0.734383631478349,0.458,0.07,1.00303361571775e-33
"AC006148.1",2.44027236081638e-38,1.3800664412397,0.378,0.02,1.05668673768071e-33
"TTL",3.55512913232501e-38,0.669936047648998,0.494,0.09,1.53944201687938e-33
"IFI16",3.92587762314882e-38,0.710021115994827,0.468,0.076,1.6999835283759e-33
"CASTOR3",4.75133863860582e-38,0.432643132252359,0.449,0.056,2.05742465728909e-33
"PLD1",4.9620510264374e-38,0.623107174195545,0.78,0.284,2.14866733546792e-33
"GRID2",7.05642313343437e-38,0.966442337208507,0.597,0.171,3.05557234523975e-33
"PPP3CC",8.61781703120238e-38,0.898673175065732,0.486,0.09,3.73168713085125e-33
"ZNF644",8.63647838281704e-38,0.58691175075445,0.633,0.174,3.73976786932743e-33
"SLC23A2",9.94316312767376e-38,0.688515860534807,0.547,0.129,4.30558849754529e-33
"PTN",9.97596863711217e-38,0.618586396978912,0.575,0.14,4.31979393924231e-33
"NPAS3",1.01558715381162e-37,0.683831499526788,0.941,0.525,4.39769549343508e-33
"BAALC",1.07328528981484e-37,1.2252461737925,0.402,0.042,4.64753996195621e-33
"CCDC91",1.13662451876443e-37,0.840808804384649,0.539,0.129,4.92181149115372e-33
"TRPC4AP",1.28762101154007e-37,0.504720150964387,0.662,0.197,5.57565650417083e-33
"CNOT2",1.75422806765665e-37,0.558542894029882,0.677,0.205,7.59615837856682e-33
"MINDY2",1.88145087023227e-37,0.408628767553112,0.402,0.034,8.14705855827978e-33
"PHACTR1",2.12388238496731e-37,0.876712400810409,0.57,0.152,9.19683550338544e-33
"CNDP1",2.24858721995778e-37,0.878169336027607,0.836,0.407,9.73683237986116e-33
"ATE1",2.33834556255098e-37,0.551182376058028,0.633,0.177,1.01255039549583e-32
"MARCH1",3.36709016878593e-37,0.678424975759574,0.932,0.52,1.45801738488768e-32
"ITPK1",3.69801009519229e-37,0.635087147997644,0.436,0.056,1.60131233142017e-32
"TRPC1",3.79695466595998e-37,0.531369826823016,0.536,0.115,1.64415730945399e-32
