"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"PALM2",8.71678473394707e-280,0.757829376787506,0.753,0.369,3.77454212549376e-275
"CCNH",0,0.756796956239157,0.752,0.337,0
"EEPD1",0,0.754252102365317,0.601,0.228,0
"DENND4A",0,0.746003091735198,0.684,0.269,0
"WDFY3",0,0.745883173268166,0.827,0.432,0
"CNOT2",0,0.743735683888913,0.677,0.284,0
"NAIP",0,0.741114335160885,0.653,0.234,0
"PICALM",0,0.738766203670679,0.882,0.521,0
"KDM4C",0,0.731747339742874,0.728,0.318,0
"NKX6-2",0,0.724330328270881,0.798,0.349,0
"FTH1",8.94981284233988e-298,0.717516571510154,0.926,0.663,3.87544795699002e-293
