"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"NEK10",3.19453644712763e-138,1.88270843931303,0.498,0.087,1.38329817233521e-133
"MSN",7.95251856513217e-133,2.05665147171536,0.756,0.227,3.44359958907353e-128
"RIPK2",2.43091542707623e-132,1.99111767755251,0.584,0.129,1.05263499823255e-127
"CD83",4.92399935556835e-130,1.93404706424731,0.502,0.09,2.13219020094821e-125
"MRPS6",1.38837697233109e-129,2.1082868618587,0.66,0.176,6.01194996558809e-125
"ZNF618",2.61484744651914e-129,1.81485708831029,0.457,0.079,1.13228124129172e-124
"SLC4A7",1.94560055493261e-128,1.95401758355115,0.677,0.177,8.42483952296918e-124
"NKRF",5.82350996657203e-126,1.50366564007304,0.309,0.038,2.52169628572502e-121
"MT-ND2",4.66843901058644e-122,1.7759678165945,0.986,0.512,2.02152746036414e-117
"MIB1",1.41025853492531e-119,1.96325870132741,0.811,0.31,6.10670150793357e-115
"MCTP1",5.6212596110995e-119,1.97020607928336,0.399,0.065,2.43411783679831e-114
"MS4A14",8.48344286079456e-118,1.20213885002304,0.292,0.035,3.67350042758126e-113
"SPECC1",1.39046254885891e-114,2.04795859232714,0.715,0.23,6.02098092906885e-110
"LPCAT2",1.97408064252087e-110,1.82529741150838,0.667,0.181,8.54816399824386e-106
"DHFR",5.23703839500196e-109,1.70938195968138,0.656,0.186,2.26774236580375e-104
"NUTM2A-AS1",2.5599236449521e-108,1.92496209660488,0.715,0.253,1.10849813673716e-103
"ST13",2.75950087308522e-108,1.76197284716003,0.694,0.221,1.19491906806336e-103
"DSCAM",1.21386969947074e-106,1.93012441403564,0.687,0.202,5.25629857264818e-102
"CCT4",2.24909136292424e-106,1.76299618255962,0.577,0.154,9.73901541973454e-102
"ITGB3BP",7.93146202393433e-106,1.74802850418974,0.533,0.131,3.43448168560404e-101
"ELMO1",2.3804881890889e-103,1.40148130161313,0.873,0.295,1.03079899563928e-98
"GPBP1",6.80365477471785e-103,1.84994830937931,0.859,0.418,2.94611859054832e-98
"MT-ND1",4.09694129707387e-102,1.47555052744063,0.986,0.495,1.77405752045893e-97
"CHD3",1.82814027353176e-101,1.26487956319888,0.299,0.042,7.91621301244724e-97
"AF127577.4",3.64800814370245e-101,1.32944696796976,0.251,0.03,1.57966048638604e-96
"ZNF124",1.34946520842687e-99,1.64059875445673,0.481,0.108,5.84345424553002e-95
"ZFAND2A",5.35016513058239e-99,1.36495901667166,0.323,0.05,2.31672850484479e-94
"GRID2",5.47288625694631e-99,1.97069486729764,0.509,0.116,2.36986920698289e-94
"TMEM176B",1.70941368660809e-97,1.89672368751716,0.505,0.127,7.40210314575036e-93
"DUSP10",1.24423425023672e-96,1.40961078705957,0.292,0.042,5.38778315037505e-92
"NFAT5",1.06966352026276e-95,2.03731070041772,0.859,0.469,4.63185697544181e-91
"FMN1",2.09808118747083e-95,1.37169512219333,0.684,0.193,9.0851111579862e-91
"CACYBP",2.89123208050245e-95,1.63107291972671,0.519,0.13,1.25196131549917e-90
"HSPA1B",3.03503797067049e-95,1.81778402634859,0.701,0.256,1.31423214205974e-90
"MT-ATP6",5.28500468973213e-95,1.49343776531185,0.979,0.559,2.28851273074781e-90
"MT-ND3",4.67296044146024e-92,1.54348228690315,0.969,0.544,2.02348533036111e-87
"IL6ST",1.17385587332154e-91,1.82187715211119,0.763,0.335,5.08303070265693e-87
"MTRNR2L8",2.05552834834496e-91,1.42344348594974,0.351,0.062,8.90084885400333e-87
"BIN1",1.30598918875632e-90,1.3908447652994,0.615,0.176,5.6551943851526e-86
"PPID",1.50956996070928e-90,1.60179802948116,0.395,0.082,6.53673984386332e-86
"GNAS",6.75132891862334e-90,1.53902551461774,0.866,0.452,2.92346044834228e-85
"ST3GAL6",8.35265103980677e-90,1.60642727324396,0.529,0.14,3.61686495325713e-85
"MCU",4.79097558431006e-89,1.87535972721845,0.478,0.122,2.07458824751794e-84
"USPL1",1.05873368961203e-87,1.59157368389021,0.512,0.137,4.58452862275801e-83
"HNRNPU",5.59121461622065e-85,1.71129017551596,0.787,0.374,2.42110775311587e-80
"TPT1",5.99234322479886e-85,1.91276040703533,0.77,0.331,2.5948044632024e-80
"FAM49B",4.50983717877354e-84,1.33992516902686,0.828,0.311,1.95284969515252e-79
"DDX3Y",4.52865142269197e-84,1.38971264840931,0.388,0.082,1.96099663905408e-79
"CTSZ",3.45555643446342e-83,1.4414108463812,0.481,0.122,1.49632504725135e-78
"DOCK8",8.47169041094862e-83,1.13459796969025,0.811,0.267,3.66841138174897e-78
"HSPA4",1.09327101501344e-82,1.6382983639008,0.567,0.178,4.7340821492112e-78
"CLIP2",5.48717458305521e-82,1.74560692857608,0.543,0.166,2.37605633795457e-77
"SCIN",3.25642257199571e-80,1.53785922641503,0.536,0.149,1.41009610212558e-75
"FAM149A",1.13286888047123e-79,1.44350196599372,0.584,0.176,4.90554882621653e-75
"TAOK3",3.34827434385217e-79,1.79413714528561,0.79,0.4,1.44986975637486e-74
"LY96",6.26219920117303e-79,1.46254294582088,0.388,0.084,2.71165749809195e-74
"PARVG",6.31744969278792e-79,1.28005664142397,0.436,0.104,2.73558206597103e-74
"MIS18BP1",6.66019214811208e-79,1.34919831984354,0.546,0.156,2.88399640397549e-74
"UBE2E2",9.15621619327348e-79,1.55173236074395,0.835,0.423,3.96482473601128e-74
"ITSN2",1.15246464184286e-78,1.66364474879487,0.732,0.335,4.99040239210793e-74
"TCP1",1.46243566021596e-78,1.49228571567485,0.467,0.124,6.33263889586716e-74
"TGFBR2",1.48783546025175e-78,1.53895172991588,0.588,0.18,6.44262510998211e-74
"RANGAP1",5.28918822589464e-78,1.53523191357683,0.385,0.086,2.2903242855769e-73
"CD74",5.45008154652527e-78,0.88417063060739,0.746,0.257,2.35999431127637e-73
"B3GNT5",8.45413354328582e-78,1.42653428995026,0.529,0.153,3.66080890691362e-73
"SYK",1.00998796403779e-77,1.47971327876301,0.615,0.193,4.37344988187642e-73
"ADAM28",9.47531803485101e-77,1.15404746463712,0.704,0.226,4.10300221545118e-72
"MBOAT7",1.10927270307357e-76,1.53627119206707,0.426,0.106,4.80337265884915e-72
"HS3ST4",3.69303461540711e-76,1.62889698839853,0.674,0.23,1.59915784916358e-71
"KIAA1109",5.9584841002124e-75,1.59993177329272,0.784,0.414,2.58014278507397e-70
"STAT6",1.18857360473221e-74,1.4862429567998,0.416,0.104,5.14676142321143e-70
"SDCBP",2.42868632989492e-74,1.40367575428145,0.567,0.184,1.0516697545711e-69
"KANSL1L",2.96980495415005e-74,1.91644392609803,0.698,0.327,1.28598494124605e-69
"PLXDC2",1.11140305179665e-73,1.14482320370536,0.979,0.537,4.81259749488984e-69
"ATM",2.38919759092592e-73,1.40575266592389,0.753,0.33,1.03457034082274e-68
"FXR1",1.61361379814551e-72,1.39967629678107,0.722,0.317,6.9872704687297e-68
"ENGASE",2.01589035941831e-72,1.2322624606785,0.323,0.065,8.72920843435317e-68
"MT-CYB",4.01182159381055e-72,1.27920351530393,0.921,0.475,1.73719898655184e-67
"NFKBIA",4.13817909316829e-72,1.40120514198461,0.433,0.113,1.79191431092373e-67
"NAA16",4.20642552352328e-72,1.64387089114584,0.55,0.187,1.82146638019605e-67
"MORC3",2.29098582668636e-71,1.54307767711537,0.605,0.229,9.92042682671727e-67
"UBC",3.3149071157106e-71,1.4627409695683,0.835,0.43,1.435421079245e-66
"CCT5",7.62136890044741e-70,1.35990257742318,0.388,0.096,3.30020516127174e-65
"HSPE1-MOB4",2.61452231728653e-69,1.13265240687094,0.381,0.087,1.13214045383141e-64
"SKAP2",3.92373359161883e-69,1.35988501285912,0.598,0.198,1.69905511984279e-64
"MLKL",9.73176781072713e-69,1.38321936327922,0.261,0.046,4.21405009740106e-64
"MFSD1",1.32668031400635e-68,1.47040852909242,0.46,0.133,5.74479109571029e-64
"DIAPH2",1.20303931449729e-66,1.34117090309274,0.701,0.275,5.20940083963615e-62
"CACNA1D",1.41811102363012e-66,1.74042967694165,0.436,0.121,6.14070435452314e-62
"CTSH",3.84529096043612e-66,1.31095743773165,0.515,0.168,1.66508789168805e-61
"CCT3",7.1717727045876e-66,1.43900127910187,0.457,0.138,3.10552101654052e-61
"TACC1",2.17627854305446e-65,1.63004139306989,0.649,0.286,9.42372134713442e-61
"NEDD4L",5.2362085995665e-65,1.473917948942,0.701,0.322,2.26738304778429e-60
"GLS",1.96940496137873e-64,1.46718612244063,0.595,0.23,8.52791736376216e-60
"MBNL2",2.03840759920152e-64,1.26413936130387,0.794,0.424,8.82671258606244e-60
"CWF19L2",2.60806465578498e-64,1.5167829281081,0.581,0.219,1.12934415724801e-59
"TRIM26",2.66069755806254e-64,1.29426781930728,0.368,0.092,1.15213525659224e-59
"SPATS2L",7.09748220448585e-64,1.69318477150391,0.636,0.28,3.07335174418646e-59
"POLB",7.64817637401134e-64,1.3044471712891,0.289,0.059,3.31181333347439e-59
"NIPBL",1.02764302889801e-63,1.42840672175863,0.787,0.45,4.44989984373418e-59
"NOP58",2.24245342931701e-63,1.2664929829588,0.474,0.146,9.71027183962852e-59
"MTRNR2L12",1.00288666944163e-62,1.2732088801941,0.409,0.109,4.34269985601613e-58
"SNX3",1.3733070746031e-62,1.48989670408403,0.553,0.21,5.94669429444634e-58
"RUBCNL",8.74405913985265e-62,1.41766689961456,0.447,0.135,3.786352488739e-57
"DUSP1",9.06615619646786e-62,1.11324931985973,0.457,0.13,3.92582695619451e-57
"ARHGAP24",1.27762194133697e-61,1.07611489489369,0.876,0.417,5.53235853037734e-57
"SLC2A9",2.16418464513271e-61,1.3752834693522,0.402,0.11,9.37135235035367e-57
"LAP3",3.47848705269364e-61,1.26081764613538,0.447,0.135,1.5062544635574e-56
"APBB1IP",3.52991469187453e-61,0.990724744046791,0.718,0.255,1.52852365987551e-56
"CLK1",4.04579317290287e-61,1.19789788435451,0.684,0.297,1.7519093597304e-56
"TFEC",4.95739446164124e-61,1.33042180937745,0.423,0.118,2.14665094977989e-56
"EFCAB13",7.3372105063364e-60,1.3132742202485,0.32,0.075,3.17715889345379e-55
"EIF5",2.2692730359908e-59,1.38934423678876,0.54,0.202,9.82640610044737e-55
"CASP4",2.66283219857364e-59,1.08973619359825,0.296,0.063,1.15305959862636e-54
"KHDRBS1",3.54804151178747e-59,1.5760454569129,0.533,0.204,1.53637293543421e-54
"BLNK",3.02155383789913e-58,1.20951904491134,0.426,0.12,1.30839324288708e-53
"ACSL1",8.04391259756922e-58,0.916512748178975,0.622,0.22,3.48317503299942e-53
"LRIF1",2.35220893466071e-57,1.25675215805387,0.278,0.06,1.01855351288678e-52
"MT-ND4",7.68744310020865e-57,1.01295331554845,0.959,0.601,3.32881661125235e-52
"XPO1",4.05340700737729e-56,1.22940100127566,0.739,0.398,1.75520630233451e-51
"DDX5",4.32035911600822e-56,1.21614301323737,0.838,0.543,1.87080190441388e-51
"KLHL6",1.27079067529839e-55,1.01928056168674,0.399,0.108,5.5027777821771e-51
"CFLAR",2.96721180356892e-55,1.42179125397752,0.622,0.282,1.28486205518141e-50
"GPR89B",8.89247257619418e-55,1.24419851440378,0.278,0.062,3.8506184749436e-50
"CHST15",1.12250861332112e-54,1.24623227682812,0.498,0.171,4.86068679740312e-50
"MAML2",1.42033968291634e-53,1.20740549269532,0.904,0.623,6.15035489496433e-49
"LRMDA",5.40279360529532e-53,0.746641797350478,0.897,0.422,2.33951768696498e-48
"NUDC",5.99588096689527e-53,1.2537045893527,0.405,0.127,2.59633637628499e-48
"ANAPC16",7.12814374850089e-53,1.36927085131063,0.591,0.269,3.08662880597586e-48
"CTSS",8.57363603488929e-53,1.15212650223218,0.371,0.103,3.71255587582776e-48
"DOCK2",9.00543105686474e-53,1.00343038914704,0.615,0.22,3.89953175624357e-48
"ELOVL5",9.57897685215539e-53,1.21044994143527,0.588,0.246,4.14788855652033e-48
"CPAMD8",1.1801873693238e-52,1.11921368814309,0.296,0.068,5.11044734664591e-48
"UTY",1.3434997246635e-52,1.32770837077305,0.515,0.191,5.81762250773788e-48
"UBE2D3",9.67724005299658e-52,1.06945611388226,0.739,0.397,4.19043848774858e-47
"TANK",4.24860292659972e-51,1.61719362248914,0.601,0.29,1.83973003927621e-46
"HERC4",9.17537230974893e-51,1.52059373382811,0.711,0.422,3.97311971756748e-46
"COPA",4.04924506154954e-50,1.23235552077523,0.567,0.247,1.75340409655218e-45
"NFKB1",4.91814787743527e-50,1.70206498497118,0.481,0.183,2.12965639388702e-45
"FLI1",7.84631505098679e-50,1.10801188502089,0.526,0.187,3.3976113433783e-45
"RAB39A",1.67533351188645e-49,0.975606464103299,0.265,0.06,7.25452917317069e-45
"OGFRL1",2.64061818888078e-49,1.2354848098475,0.759,0.437,1.14344048814915e-44
"BRWD3",6.95345487049788e-49,1.41490060811535,0.443,0.162,3.01098502802299e-44
"PLCG2",1.93658518665021e-48,1.22503570953265,0.667,0.324,8.38580117523274e-44
"PARP8",2.28640906075053e-48,1.25989631896301,0.546,0.226,9.90060851486194e-44
"ARRB2",3.98068720269283e-48,1.09289659768918,0.423,0.139,1.72371717251005e-43
"RPL30",4.87534531186508e-48,1.44452359604743,0.443,0.153,2.11112202694381e-43
"SUGT1",1.09118614611858e-47,1.24631064217352,0.45,0.165,4.72505424992269e-43
"TRA2B",1.12463366365457e-47,1.15011927193871,0.567,0.245,4.86988869035701e-43
"TXNIP",2.37606883477088e-47,1.12116077047399,0.598,0.26,1.02888532683249e-42
"IPCEF1",3.86028723873533e-47,0.987978240846132,0.464,0.152,1.67158158011717e-42
"MT-ND5",5.34931954918444e-47,1.12415508473034,0.622,0.273,2.31636235118785e-42
"MT-CO2",5.57587919841305e-47,0.824564706407587,0.952,0.623,2.41446721049682e-42
"EPB41L2",5.82552198892528e-47,0.997540491098828,0.787,0.419,2.52256753164442e-42
"SLC9A9",8.10468391268144e-47,1.08805513851369,0.797,0.457,3.50949022786932e-42
"LPIN2",2.56734086369393e-46,1.19606633170876,0.546,0.241,1.11170994079674e-41
"CEBPZ",4.27686900772692e-46,1.04368327439322,0.326,0.092,1.85196981772591e-41
"P2RX7",5.07635580834297e-46,1.10658571649788,0.423,0.144,2.19816359212867e-41
"SH3KBP1",5.33995135823232e-46,0.970933935217936,0.557,0.214,2.31230573714176e-41
"IFNGR2",5.40176888226934e-46,1.25982585179637,0.478,0.184,2.33907396140027e-41
"TRIM14",1.43482233990638e-45,1.08347217013459,0.292,0.077,6.21306769626261e-41
"USP6NL",1.21612260428393e-44,1.15443575697613,0.512,0.211,5.26605410107027e-40
"CMTM7",1.27610352572204e-44,1.19498881013591,0.347,0.104,5.52578348708156e-40
"OOEP",1.68758195294785e-44,1.60055381150272,0.292,0.08,7.30756737265478e-40
"KTN1",4.61946900099046e-44,1.29678496139817,0.643,0.348,2.00032246680889e-39
"RNF130",8.13484385530053e-44,1.06650821133307,0.725,0.413,3.52255008622223e-39
"NFKBIZ",1.83608304924017e-43,1.08195234791,0.306,0.086,7.95060681981977e-39
"CERS6",2.44443461658323e-43,1.15170855833355,0.646,0.328,1.05848907767287e-38
"ATP6V0A1",4.7822698812078e-43,1.30286720361039,0.553,0.26,2.0708185039606e-38
"MT-CO1",7.77589314619366e-43,0.754401798460697,0.893,0.539,3.36711725016478e-38
"MYOF",8.65802432602956e-43,1.19092983970798,0.416,0.146,3.74909769365732e-38
"STARD13",3.26975913770455e-42,1.32658249801868,0.649,0.354,1.41587110180882e-37
"PLEK",3.43260072468153e-42,0.831594169196673,0.268,0.067,1.4863847658016e-37
"HSPA8",3.74804623947818e-42,1.28411444186876,0.495,0.21,1.62297898261884e-37
"MAMDC2",1.13051449816937e-41,1.31467061991952,0.347,0.115,4.89535387997303e-37
"C3",1.56780340630708e-41,0.702721633145481,0.55,0.213,6.78890230999094e-37
"ITPR2",2.51739281465967e-41,0.989708541127039,0.873,0.597,1.09008143660393e-36
"BID",7.05512820169022e-41,0.975536169330953,0.275,0.074,3.0550116138959e-36
"POU2F2",7.85912355024893e-41,1.16819460060308,0.385,0.129,3.40315767972879e-36
"AHSA1",9.87753384072427e-41,1.17447444885857,0.351,0.116,4.27716970371042e-36
"NRIP1",1.43530381542564e-40,1.15778922294888,0.43,0.164,6.21515258155609e-36
"ARHGAP22",1.64939818474037e-40,0.751645816903698,0.515,0.191,7.14222401956273e-36
"ZNF106",3.41242133994277e-40,1.25315514981289,0.529,0.248,1.47764668862202e-35
"RHBDF2",4.5913125398318e-40,0.853071030657838,0.509,0.195,1.98813015599797e-35
"APOO",5.47413290020866e-40,1.42854845437753,0.443,0.183,2.37040902844836e-35
"PPP1R15A",5.50447403594531e-40,1.13243808848829,0.32,0.096,2.38354734704504e-35
"FTL",1.00094205875098e-39,0.308799832633387,0.907,0.614,4.33427930280349e-35
"ATP6V1B2",1.01315069834291e-39,1.01341927972775,0.392,0.14,4.38714515396446e-35
"PDE3B",1.15564062224579e-39,0.893873469679932,0.639,0.291,5.00415502244874e-35
"MEF2C",1.22496313642597e-39,0.835213467931642,0.742,0.376,5.30433537335175e-35
"MUM1",1.71796516951727e-39,1.29432292092419,0.443,0.188,7.43913277704366e-35
"UVRAG",1.77062293788941e-39,1.16795651508541,0.584,0.288,7.66715144564872e-35
"TRAF3",2.22391664246527e-39,1.10487234719155,0.488,0.213,9.63000384520311e-35
"SOS1",6.53262530701126e-39,1.15017144244938,0.636,0.36,2.82875741044202e-34
"SP100",8.7627627496778e-39,0.944950856306195,0.488,0.191,3.79445152586548e-34
"RPL13",1.65828234965556e-38,0.699386054733771,0.622,0.304,7.18069423047849e-34
"CD53",1.68595364964874e-38,1.06190884545759,0.419,0.154,7.30051649370895e-34
"HNRNPA2B1",1.86368822928167e-38,0.899917648015981,0.756,0.48,8.07014277043547e-34
"NACA",1.96357554719381e-38,0.993503421014848,0.443,0.172,8.50267483445864e-34
"NFATC2",2.02209027761813e-38,1.28141965662677,0.509,0.215,8.75605532014202e-34
"STX7",3.30655264502902e-38,1.16250542825944,0.567,0.277,1.43180342635047e-33
"UBB",4.0562267382033e-38,1.04161378479198,0.526,0.239,1.7564273021768e-33
"MBNL1",1.36987705977855e-37,1.0532900020636,0.773,0.512,5.9318416442531e-33
"LIMD1",1.42202578572043e-37,1.12848347994525,0.326,0.107,6.1576560573266e-33
"NUDT9",1.71538101869102e-37,1.18426274134057,0.282,0.084,7.42794288713586e-33
"FBXO11",1.81946262659756e-37,1.2048675948234,0.639,0.37,7.87863706569277e-33
"HCLS1",2.44386977226171e-37,0.959775841771958,0.43,0.158,1.05824448878477e-32
"ZBTB1",3.50858653370647e-37,1.22290388985253,0.457,0.199,1.51928814082557e-32
"RBM47",5.39404867292928e-37,0.845249302582249,0.526,0.209,2.33573095635184e-32
"KCNMA1",5.85698295508338e-37,1.09120325010445,0.828,0.578,2.5361907592102e-32
"MEF2A",9.42954602739312e-37,0.762858810355401,0.797,0.448,4.08318202078177e-32
"TPP2",1.01096413303412e-36,1.21382286262176,0.399,0.156,4.37767688886434e-32
"TBXAS1",1.53094022651096e-36,0.786155703242422,0.584,0.241,6.62927736883777e-32
"SRGAP2",1.84708909371351e-36,0.56237258395932,0.674,0.293,7.99826519359824e-32
"CCT6A",2.87686195023368e-36,0.935263058838071,0.296,0.091,1.24573876169019e-31
"SQSTM1",3.11728709344947e-36,1.09440154404523,0.509,0.235,1.34984765720549e-31
"LRCH1",4.15606797062552e-36,1.00779284126985,0.536,0.239,1.79966055264026e-31
"ANKAR",5.76830943839594e-36,1.33161727883778,0.433,0.188,2.49779335301421e-31
"REL",6.59652342599385e-36,0.864807563521909,0.464,0.187,2.85642657392386e-31
"KMT2E",1.43969315850179e-35,0.941387827905479,0.66,0.38,6.23415931494446e-31
"PTPRC",1.77736878827348e-35,0.73525628190023,0.598,0.255,7.69636232698183e-31
"NR3C1",2.23467514984246e-35,1.28876631272396,0.515,0.249,9.67659033384781e-31
"CDK6",6.39141014040643e-35,1.2504644430776,0.357,0.127,2.76760841899879e-30
"HLA-DPA1",7.15893565413321e-35,0.711728767027651,0.347,0.116,3.09996231695276e-30
"ELF1",1.19670922616002e-34,1.05154417101421,0.543,0.269,5.1819902911181e-30
"PRKACB",1.92019401446041e-34,1.19563309809188,0.488,0.231,8.31482412141648e-30
"DEK",2.25335624035789e-34,0.948210943346294,0.385,0.148,9.75748319199773e-30
"SHTN1",3.75128428587302e-34,0.978096428603313,0.512,0.233,1.62438112146874e-29
"RPLP1",1.30576155981017e-33,0.572835340046755,0.515,0.225,5.65420870628998e-29
"ATP5F1B",1.70922712309624e-33,1.11326026594068,0.32,0.111,7.40129528843135e-29
"RPL6",2.77405218079213e-33,0.706099893929767,0.423,0.168,1.20122007532661e-28
"BCO2",2.95507405386928e-33,0.921498366033591,0.282,0.089,1.27960616680648e-28
"MECP2",3.10696305096943e-33,1.04173713884607,0.43,0.185,1.34537714033078e-28
"RPL27",3.12568661807466e-33,0.755021952329625,0.32,0.102,1.35348481935869e-28
"HLA-B",3.33852100769184e-33,0.535090821008162,0.498,0.21,1.44564636675072e-28
"ITPR1",3.47346167060188e-33,1.08671903182976,0.419,0.171,1.50407837260402e-28
"LILRB1",4.67906481611966e-33,0.891082779842781,0.254,0.073,2.02612864667613e-28
"WDFY4",6.0708410001484e-33,0.876950153677667,0.385,0.141,2.62879556988426e-28
"PID1",1.0367404143467e-32,1.12684251118846,0.261,0.079,4.48929334220407e-28
"HMOX1",1.08499919022847e-32,1.10574480485479,0.302,0.099,4.69826349352734e-28
"WAC",1.14586265862082e-32,1.04880214392755,0.649,0.395,4.96181448435986e-28
"ACSL4",1.19127125199365e-32,1.04478131605546,0.412,0.169,5.15844277538292e-28
"MT-ND4L",1.34008675081248e-32,1.04392070778482,0.426,0.174,5.80284364836821e-28
"RPL28",4.23531091348265e-32,0.572769585093256,0.467,0.196,1.83397433175626e-27
"GATM",4.74700288595217e-32,1.23032329993052,0.443,0.202,2.05554718967501e-27
"MAPK14",9.95829746662909e-32,1.12384668927884,0.402,0.173,4.31214196899973e-27
"HLA-DPB1",1.95126721537458e-31,0.544199287808726,0.316,0.106,8.449377296015e-27
"MYO1F",2.02424795172753e-31,0.826231940870682,0.433,0.174,8.76539848057053e-27
"HSPA4L",2.63169728045032e-31,1.45794317341968,0.368,0.149,1.1395775563806e-26
"SSBP2",3.41525802076285e-31,1.12446808800469,0.701,0.469,1.47887502815073e-26
"SH3BGRL",4.67815787059368e-31,1.02869835701542,0.55,0.288,2.02573592112448e-26
"INO80D",9.54329162254107e-31,1.05038716365616,0.423,0.191,4.13243613839274e-26
