"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"ADGRV1",3.71311185296529e-113,0.617017877202605,0.819,0.472,1.60785169457103e-108
"COL5A3",3.82713201062058e-112,1.05305886975185,0.57,0.281,1.65722470323892e-107
"KCND3",1.12590578027766e-110,0.602972802534136,0.292,0.096,4.87539720975832e-106
"CABLES1",2.55746579598886e-110,0.77045128810286,0.418,0.168,1.1074338389791e-105
"RALGDS",6.9385375202112e-110,0.906441076143976,0.367,0.14,3.00452551700185e-105
"PTCHD1",6.43188467998955e-109,0.758455430767597,0.341,0.124,2.78513470412908e-104
"EMX2",2.97123563921819e-107,0.847557335000552,0.348,0.128,1.28660445649426e-102
"XIST",4.68013979521162e-107,0.649812204986465,0.718,0.372,2.02659413412254e-102
"CALM2",2.543569360577e-106,1.07223095991767,0.27,0.085,1.10141640451705e-101
"KIAA0319",1.50342494167073e-105,0.659905426970216,0.33,0.121,6.51013068242259e-101
"PALLD",1.61209070458603e-105,0.883733439349761,0.59,0.335,6.98067516899845e-101
"NTM",8.10575515342278e-105,0.588916737856218,0.87,0.536,3.50995409653513e-100
"CTTN",2.58555002674887e-104,0.737970051377788,0.384,0.155,1.1195948725828e-99
"SLC7A2",3.37700355616228e-102,0.72814971506316,0.353,0.136,1.46231007988939e-97
"KNOP1",1.39870530749662e-101,0.679347875994501,0.39,0.159,6.05667372252189e-97
"TSPAN7",2.91194570673595e-100,0.819193267336369,0.314,0.113,1.2609307299308e-95
"RYR3",6.24979724079125e-100,0.668154464478917,0.65,0.352,2.70628720120743e-95
"ASPH",5.1298630240874e-99,0.767168222003634,0.658,0.405,2.22133328669033e-94
"PTPRZ1",3.50763359526761e-98,0.66524225448438,0.706,0.39,1.51887549942278e-93
"GPC5",1.26991975064788e-97,1.63424839281053,0.478,0.276,5.49900650425544e-93
"NDUFB4",2.65105692175934e-97,0.871881100372426,0.269,0.091,1.14796066826023e-92
"PDGFRB",3.47765708532046e-97,0.763913339538101,0.31,0.113,1.50589507108547e-92
"RPL37A",7.82081080010427e-97,0.682861399116249,0.521,0.262,3.38656749266115e-92
"RPL23A",1.06961833039984e-96,0.793571188272429,0.423,0.189,4.63166129429739e-92
"SLC3A2",1.75371204671261e-96,0.755243709606255,0.461,0.215,7.59392390467493e-92
"SRP14",2.09704281217223e-95,0.757528342180938,0.44,0.2,9.08061478526821e-91
"TOMM7",1.43802918809544e-94,0.719919607537858,0.3,0.108,6.22695399029089e-90
"ITGA7",5.39431267243155e-94,0.870636912716534,0.356,0.145,2.33584527341631e-89
"PHACTR3",3.47784200723728e-93,0.706099214397395,0.426,0.191,1.50597514597389e-88
"AC079385.1",9.16561759525201e-93,0.532559135046426,0.288,0.102,3.96889573109603e-88
"GRM3",4.14662326317005e-92,0.469857970859603,0.35,0.134,1.7955708054179e-87
"LINC00513",1.54887923784004e-90,0.695769365018129,0.323,0.129,6.70695687569495e-86
"RPS27",2.01848788728708e-90,0.786560227986997,0.377,0.166,8.7404562495305e-86
"CNTNAP3",8.8253192519511e-90,0.547987383538536,0.273,0.097,3.82153974247987e-85
"BEX3",2.99367219400641e-89,0.748670545323322,0.289,0.107,1.29631993344866e-84
"RPL41",1.72939252139804e-88,0.650899067965805,0.526,0.268,7.48861549615778e-84
"SNHG14",3.5333991821423e-88,0.771692174226224,0.337,0.129,1.53003251385126e-83
"TMEM132A",3.56627499170383e-88,0.685902913853827,0.299,0.112,1.54426839690759e-83
"HILPDA",3.4895608309856e-87,0.418057642493818,0.301,0.111,1.51104963103338e-82
"ACADVL",5.83808314352316e-87,0.899063777992515,0.452,0.219,2.5280067628084e-82
"CNTNAP3B",1.40359335063357e-86,0.683826325049646,0.455,0.223,6.0778399269135e-82
"GABRB1",1.47649276313369e-86,0.651362625819838,0.576,0.311,6.39350896292151e-82
"SFXN5",3.99667575697606e-85,0.672328002858858,0.608,0.348,1.73064053628577e-80
"RPS25",2.20066394523053e-84,0.948907169728626,0.406,0.193,9.52931501563722e-80
"FGFR3",1.82294798653191e-83,0.766865026442076,0.492,0.244,7.89372937128046e-79
"TPD52L1",1.95837199817148e-83,0.640514673781067,0.623,0.354,8.48014242648216e-79
"INTU",4.11337154851202e-83,0.656808369081624,0.51,0.265,1.78117214793668e-78
"GPM6A",6.62435686615411e-83,0.516127678058003,0.807,0.515,2.86847901018205e-78
"GRAMD1C",1.21524903830275e-82,0.59143795468119,0.38,0.165,5.26227138565856e-78
"GPR37L1",2.59038593807728e-82,0.642229461425895,0.364,0.155,1.12168891890622e-77
"DAAM1",2.85054645538547e-82,0.713675879397198,0.623,0.392,1.23434362611102e-77
"PTPN13",1.68377657750605e-81,0.766864347521202,0.434,0.219,7.29108933591669e-77
"AKAP12",3.85937094603982e-81,0.432552182729433,0.261,0.093,1.67118480705416e-76
"RBMS3",8.12987146838894e-81,0.469364113751838,0.277,0.103,3.52039694324178e-76
"KAT2A",1.20304247368656e-80,0.736978228630157,0.342,0.146,5.20941451955753e-76
"ZSCAN18",5.27159861357942e-80,0.526231157809934,0.311,0.125,2.28270763165216e-75
"CACNB2",1.90307302999236e-79,0.849713976295541,0.473,0.256,8.24068683447292e-75
"DLC1",3.23553161908362e-78,0.504337650711268,0.367,0.161,1.40104990169559e-73
"TTYH1",9.11112801900752e-78,0.694937847376925,0.517,0.266,3.94530065479064e-73
"FABP5",2.3825620170616e-77,0.673096911950142,0.25,0.091,1.03169700462801e-72
"TMBIM1",4.60958716728746e-77,0.61417663243447,0.331,0.141,1.99604343517881e-72
"HIF3A",4.76483499484471e-77,0.57419518211823,0.615,0.339,2.06326884946766e-72
"LSAMP",1.3373889496005e-76,0.796956164172996,0.742,0.516,5.79116162956008e-72
"SLC39A14",4.64723191456557e-76,0.28798537485528,0.289,0.111,2.01234436364518e-71
"PMP2",7.00436749657699e-76,0.68748307464725,0.342,0.149,3.03303121336777e-71
"ID4",9.91324978044803e-76,0.635097673933968,0.346,0.15,4.29263541992961e-71
"LGALS3",4.44452082402045e-75,0.425271016110927,0.27,0.103,1.92456640721734e-70
"ASRGL1",9.48688441888436e-75,0.557898377339317,0.255,0.096,4.10801069106531e-70
"PRDX1",1.30108443434549e-74,0.701213076859323,0.38,0.178,5.63395581760283e-70
"LINC00499",4.86477197518215e-74,0.496069560908162,0.348,0.146,2.10654356069337e-69
"PLXNB1",6.47229892186191e-74,0.809040814437783,0.367,0.17,2.80263487914465e-69
"TRIM9",1.17584573127057e-72,0.590477215885871,0.467,0.242,5.09164718554782e-68
"GPRC5B",3.82475891039975e-72,0.625510359124369,0.542,0.296,1.6561971033813e-67
"APC2",5.10948012806793e-72,0.757951111271958,0.375,0.177,2.21250708505598e-67
"NFIA",9.95508355428057e-72,0.509148582140782,0.849,0.634,4.31075028067457e-67
"GFAP",1.03699213560961e-71,0.45977167064407,0.779,0.494,4.49038334561675e-67
"TMA7",1.64476847649828e-71,0.754490391634377,0.276,0.111,7.12217645693287e-67
"SOD1",3.23101790127077e-71,0.616141372832252,0.35,0.157,1.39909537160827e-66
"NTRK3",1.33977663920911e-70,0.553825335935268,0.546,0.304,5.80150080310329e-66
"OPHN1",2.06024998334098e-70,0.796839476458104,0.504,0.304,8.92129447786311e-66
"ACTG1",2.1364190899263e-70,0.532365470569386,0.558,0.321,9.25112194319886e-66
"SLC4A4",4.38672712597885e-70,0.334413547452197,0.515,0.257,1.89954058009136e-65
"SCARA3",3.084060933443e-69,0.529765220662589,0.327,0.141,1.33546006539949e-64
"ENO2",5.04454569590631e-69,0.603991567622484,0.302,0.127,2.18438917724135e-64
"MAPRE2",5.69840118628343e-69,0.957356530201541,0.453,0.277,2.46752168168445e-64
"CYB5B",7.87985704150247e-69,0.645059547364569,0.327,0.145,3.4121356961114e-64
"UNC5C",1.04112938342724e-68,0.386569278779488,0.257,0.099,4.50829845611662e-64
"IL17RB",2.05289398584242e-67,0.517702752212307,0.261,0.104,8.88944153749483e-63
"SLC35F1",2.3532658776483e-67,0.497112226590294,0.385,0.183,1.01901119033927e-62
"APOE",6.11833022680416e-67,0.47660457335454,0.773,0.511,2.64935935481074e-62
"FLRT2",8.70865257504155e-67,0.569267496017368,0.432,0.222,3.77102073804449e-62
"HEPACAM",2.22619212613841e-66,0.574986420635598,0.439,0.221,9.63985714460452e-62
"RPL32",2.39854360502925e-66,0.320644760649074,0.418,0.211,1.03861735184977e-61
"CCS",2.5548591073666e-66,0.552016269549115,0.283,0.119,1.10630509067188e-61
"TMEM161B-AS1",3.49532855171281e-66,0.55566067153126,0.668,0.433,1.51354716946268e-61
"AMER2",3.81879013269255e-66,0.683230157563673,0.299,0.129,1.65361250325853e-61
"ETNPPL",6.30783919070624e-66,0.619142439291622,0.405,0.2,2.73142052635962e-61
"CADM2",1.30935473058183e-65,0.755621315737721,0.583,0.382,5.66976785436543e-61
"FUT9",1.47384302650861e-65,0.512105075633172,0.618,0.362,6.38203507338758e-61
"ARL17B",2.98153359279347e-65,0.348357293633907,0.303,0.127,1.29106367635143e-60
"NDRG2",2.03481366220326e-64,0.693657298813776,0.581,0.345,8.81115012007254e-60
"AC073050.1",2.93283541122504e-64,0.718284482802182,0.374,0.187,1.26997638976867e-59
"AC092691.1",3.48414376341219e-64,1.3981282101115,0.443,0.299,1.50870393243275e-59
"ALDH1A1",1.07422736776086e-63,0.455368837182888,0.302,0.13,4.65161934787807e-59
"LGR4",1.31601394520484e-63,0.645887679478773,0.381,0.189,5.69860358552601e-59
"DST",6.60275547105311e-63,0.373582329292249,0.905,0.721,2.85912517407542e-58
"AGT",2.93820156674645e-62,0.580587931275215,0.472,0.253,1.27230004243255e-57
"CD47",1.92722252186564e-61,0.540349479232222,0.385,0.195,8.3452589641826e-57
"FYN",2.06234239763482e-61,0.612124364093917,0.599,0.423,8.9303550502383e-57
"ZNF680",2.96316301042733e-61,0.542654499108181,0.33,0.156,1.28310884677524e-56
"NCAN",7.03107701785378e-61,0.634155962766004,0.317,0.145,3.04459697027105e-56
"SLC39A12",1.06032348836231e-60,0.608371424022765,0.356,0.171,4.59141276930648e-56
"FDFT1",2.38736765077075e-60,0.511214983342738,0.336,0.16,1.03377794013675e-55
"KIF21A",5.80322102772828e-60,0.468155820766128,0.427,0.221,2.5129107694269e-55
"ADD3",1.19114586296703e-59,0.49788228304784,0.638,0.397,5.15789981581984e-55
"ZNF302",2.77974183035021e-59,0.573822580252468,0.286,0.126,1.20368380737825e-54
"DKK3",3.11442718763098e-59,0.551510310473617,0.43,0.227,1.34860926078797e-54
"HACD3",3.14261948122776e-59,0.531539437626593,0.348,0.167,1.36081708776124e-54
"ATG4B",3.2195400508637e-58,0.563562535602398,0.348,0.17,1.394125232825e-53
"DTNA",3.87404260307566e-58,0.518697560937779,0.802,0.665,1.67753792798382e-53
"MLC1",1.47638938454938e-56,0.495275337100612,0.39,0.199,6.39306131297571e-52
"RHOBTB3",1.824668031496e-56,0.519774613849612,0.568,0.35,7.90117750998399e-52
"RHPN1",3.00355523145178e-56,0.594294237717817,0.255,0.109,1.30059948632325e-51
"GRIN2C",4.51484960717596e-56,0.49113439073586,0.298,0.136,1.95502017689933e-51
"BRINP1",1.18825695741923e-55,0.390947269691536,0.278,0.123,5.14539027701676e-51
"SRI",1.24966672704007e-55,0.591021105156597,0.284,0.129,5.41130686142891e-51
"RNF219-AS1",1.38258166269993e-55,0.542021232599166,0.427,0.23,5.98685511582325e-51
"BAALC",1.65222420990796e-55,0.421279929199078,0.414,0.223,7.15446127374346e-51
"FSTL1",1.74007999625145e-55,0.527001071101784,0.289,0.13,7.53489439976801e-51
"ZFP36",2.62785869302545e-54,0.35942556673571,0.321,0.151,1.13791537125388e-49
"NCKAP1",1.15040270779326e-53,0.501890504967781,0.427,0.237,4.98147380528637e-49
"NTRK2",2.06872782591576e-53,0.325266159616304,0.791,0.484,8.95800523178044e-49
"PTCHD1-AS",2.24755649861223e-53,0.875068096010211,0.41,0.244,9.73236915029067e-49
"LRRC3B",5.537314778994e-53,0.435376303043281,0.294,0.135,2.39776804559998e-48
"PER3",8.7899537769475e-53,0.501305149030301,0.395,0.212,3.80622578449381e-48
"ADGRL3",1.28748841607006e-52,0.644101340332647,0.513,0.328,5.57508233926656e-48
"PON2",4.23922032524826e-52,0.597257628480817,0.513,0.302,1.835667185239e-47
"GRIA2",5.47013633533976e-52,0.437713347067504,0.383,0.195,2.36867843592882e-47
"DDX17",6.24411971571916e-52,0.47413313648109,0.816,0.662,2.70382871930071e-47
"UQCRB",8.50191663395678e-52,0.563099633151027,0.311,0.152,3.68149994083597e-47
"IRS2",1.07397573030049e-51,0.602687680820615,0.483,0.308,4.65052970734718e-47
"LINC00299",3.24332706628005e-51,0.383413785823005,0.389,0.198,1.40442548624059e-46
"S100B",8.56420107689868e-51,0.67295946872613,0.416,0.236,3.70847035031867e-46
"GPT2",9.46182171419864e-51,0.569784327938207,0.333,0.168,4.09715803868229e-46
"DNM3",1.72316768010072e-50,0.413867663013351,0.42,0.23,7.46166068837213e-46
"VDAC3",2.22306969839171e-50,0.450773445329738,0.276,0.128,9.62633640797579e-46
"EGLN3",4.86189022943581e-50,0.39437943859266,0.289,0.136,2.10529570715029e-45
"IGFBP7",5.21786586721268e-50,0.39471970608053,0.419,0.227,2.25944027782044e-45
"PDE4D",1.17069061125484e-49,0.414226829385812,0.42,0.232,5.06932448485572e-45
"NEO1",3.06684406717238e-49,0.473573767946214,0.458,0.269,1.32800481796698e-44
"SOX2",5.01663401664367e-49,0.477297226268589,0.361,0.187,2.17230286188704e-44
"NR2F1",5.10998782310273e-49,0.760685856275343,0.322,0.166,2.21272692715994e-44
"ABCC9",6.09379593787923e-49,0.487933881789933,0.298,0.144,2.63873551702047e-44
"SPOCK2",6.44195979366858e-49,0.466204926998878,0.266,0.122,2.78949742985437e-44
"MACF1",8.11958662294382e-49,0.365750912433304,0.874,0.724,3.51594339946713e-44
"NUPR1",1.40578341401627e-48,0.302339295933665,0.29,0.135,6.08732333937327e-44
"FAM171B",6.15347406022142e-48,0.448188502111115,0.38,0.203,2.66457733755708e-43
"BRINP3",1.29383478840629e-47,0.266871205602715,0.258,0.115,5.60256340075691e-43
"C1orf21",1.535135585052e-47,0.282930283718268,0.395,0.211,6.64744411039217e-43
"GAPDH",3.10610817359248e-47,0.355070798986366,0.63,0.411,1.34500696132902e-42
"SLC25A18",6.73314216663921e-47,0.523270784428535,0.39,0.214,2.91558522099811e-42
"LIMCH1",8.20033971710891e-47,0.421416738769154,0.417,0.238,3.5509111043025e-42
"NRBP2",1.10854078119555e-46,0.521611573664993,0.33,0.17,4.80020329073299e-42
"RIC3",1.38855210854216e-46,0.484290371498144,0.28,0.134,6.01270834040925e-42
"CDH2",1.46811329664457e-46,0.411362556153799,0.414,0.229,6.35722419713031e-42
"AC005261.1",1.72683225144387e-46,0.418483464546016,0.258,0.119,7.47752901520225e-42
"NME3",3.90257696052095e-46,0.460629403196156,0.274,0.131,1.68989387544478e-41
"EMX2OS",4.91919720563424e-46,0.429154631324103,0.333,0.17,2.13011077398374e-41
"PTPRF",8.37010179063842e-46,0.459652230306073,0.302,0.15,3.62442147738225e-41
"HSPA8",9.02416985389774e-46,0.354921856219284,0.38,0.204,3.9076460301348e-41
"MARK1",1.26476879232563e-45,0.34788281337665,0.275,0.13,5.47670182452846e-41
"SGCE",1.4041011488829e-45,0.449517962217772,0.252,0.118,6.08003879489274e-41
"OLMALINC",1.55690156357457e-45,0.430489971617292,0.335,0.175,6.74169515059061e-41
"SERF2",1.93016138600004e-45,0.51772141282087,0.396,0.224,8.35798483365738e-41
"PHF21B",2.28449561378883e-45,0.394641481329865,0.373,0.201,9.89232290682839e-41
"FGD6",7.60347332927242e-45,0.383933834847092,0.292,0.144,3.29245602104155e-40
"METTL7A",1.52098435254596e-44,0.481960999885812,0.4,0.223,6.5861664433945e-40
"PAPLN",5.07157342367662e-44,0.428300303117373,0.33,0.171,2.19609272392045e-39
"RANBP3L",5.32327698577061e-44,0.35267923312875,0.429,0.24,2.30508540037839e-39
"OTUD7B",1.2927406042518e-43,0.31929356166225,0.372,0.201,5.59782536453112e-39
"NRCAM",3.74918916070918e-43,0.473954068346384,0.579,0.388,1.62347389037029e-38
"COX4I1",5.16898688600275e-43,0.38842112148691,0.303,0.155,2.23827470137691e-38
"NOL4",6.80244277618217e-43,0.347884119308565,0.264,0.127,2.9455937709424e-38
"PRCP",7.04770981769867e-43,0.519885366001172,0.292,0.149,3.05179930525988e-38
"AK3",1.05010820916465e-42,0.425919354117988,0.39,0.22,4.54717856732475e-38
"PNPLA8",2.57495124748303e-42,0.372555579211962,0.364,0.201,1.1150053891851e-37
"PTAR1",7.64121370998808e-42,0.579671429254353,0.372,0.213,3.30879836069904e-37
"SRSF5",9.69646013598469e-42,0.503553371054759,0.502,0.321,4.19876116808409e-37
"TEAD1",1.76113958054037e-41,0.425213536438573,0.496,0.313,7.6260866116559e-37
"UBC",1.97861120809512e-41,0.379835118137656,0.593,0.426,8.5677822532935e-37
"STOX1",2.05029905508518e-41,0.321577346494185,0.28,0.137,8.87820496832986e-37
"ATP2B2",3.85075909524626e-41,0.406216761858236,0.296,0.152,1.66745570342354e-36
"NCAM1",4.40171267332576e-41,0.317859098393301,0.606,0.392,1.90602962180352e-36
"SAT2",6.71682795938849e-41,0.553783732561475,0.302,0.16,2.9085208429744e-36
"FAM184A",7.58606060206627e-41,0.349675651447852,0.419,0.24,3.28491596190674e-36
"TMTC1",1.58294427485584e-40,0.385498864800223,0.348,0.19,6.85446529898077e-36
"PRDM16",1.92932286493571e-40,0.3466225664696,0.409,0.232,8.35435386974462e-36
"SGIP1",2.12567101748757e-40,0.322737279819236,0.461,0.278,9.20458063992468e-36
"CHPT1",2.31968752068578e-40,0.393288260746495,0.529,0.342,1.00447109020736e-35
"PRNP",3.95977623554625e-40,0.542440372727524,0.424,0.253,1.71466230551624e-35
"FGF2",6.75331750674258e-40,0.385984201595465,0.379,0.213,2.92432154676967e-35
"RFX4",9.07889546015446e-40,0.340744978369141,0.579,0.372,3.93134331215608e-35
"SASH1",1.09674197519066e-39,0.404788831859803,0.533,0.349,4.74911210097061e-35
"LRP1B",1.55031402855152e-39,1.05348884568159,0.528,0.453,6.71316980643381e-35
"PTPN9",3.29484759759375e-39,0.360558842587685,0.348,0.194,1.42673490671005e-34
"PBXIP1",3.55587828005602e-39,0.56975328434024,0.307,0.166,1.53976641282986e-34
"APC",3.77579357297088e-39,0.365597215929201,0.608,0.429,1.63499413296785e-34
"ECHDC2",4.40055056793856e-39,0.502571459415897,0.474,0.302,1.90552640692876e-34
"FGFR2",5.25312456868938e-39,0.392792918771091,0.387,0.219,2.27470800073387e-34
"RPL21",1.52599367556212e-38,0.402027799616565,0.264,0.135,6.60785781391911e-34
"SLC22A17",2.15430523535364e-38,0.543756653814503,0.26,0.132,9.32857253012832e-34
"PMP22",2.21562110000251e-38,0.499099433581084,0.303,0.161,9.59408248723087e-34
"HNRNPDL",3.08392713593317e-38,0.506435314834409,0.495,0.319,1.33540212840178e-33
"ERBB4",3.26064838234334e-38,0.574003713908858,0.526,0.376,1.41192596252231e-33
"CDK5RAP3",7.13317668422632e-38,0.59259803444219,0.251,0.127,3.08880816780368e-33
"FERMT2",1.01746574311317e-37,0.434691823363595,0.366,0.209,4.40583016082863e-33
"BCAN",1.91317550785891e-37,0.562424291415369,0.269,0.14,8.28443258413063e-33
"TTC19",1.97124775889863e-37,0.459241537217469,0.377,0.221,8.53589704558286e-33
"RPS20",2.71428633720903e-37,0.342329192487943,0.32,0.179,1.17534026973825e-32
"NOVA1",1.0149479304865e-36,0.424207156529475,0.411,0.244,4.39492752859263e-32
