"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"TNR",3.77628667999778e-56,0.356287785900425,0.111,0.58,7.55257335999556e-53
"KIAA1217",1.7142744667836e-55,0.766134846068452,0.244,0.742,3.42854893356721e-52
"CFAP47",4.92722408389466e-55,0.448980500968825,0.283,0.796,9.85444816778931e-52
"AC091826.2",7.47076684481467e-55,0.257166683014871,0.187,0.666,1.49415336896293e-51
"SEMA6A",1.09941254872911e-54,0.404441671070321,0.154,0.641,2.19882509745822e-51
"AC013652.1",3.19826365268341e-54,0.411255877938243,0.067,0.532,6.39652730536682e-51
"MBP",6.66371123721472e-54,0.36376000601884,0.204,0.673,1.33274224744294e-50
"AC113414.1",1.0946986693477e-52,0.455873834537261,0.112,0.584,2.1893973386954e-49
"BICC1",4.95059684849042e-52,0.428555445916638,0.184,0.654,9.90119369698084e-49
"DIRC3",1.86583407157817e-50,0.692433036876409,0.149,0.62,3.73166814315635e-47
"MAPT-AS1",6.75844286480204e-50,0.584693346318541,0.077,0.535,1.35168857296041e-46
"DLGAP1",1.71171741975291e-49,0.25117825085611,0.269,0.767,3.42343483950581e-46
"ABI3BP",3.30296513650057e-49,0.764181780539058,0.27,0.768,6.60593027300114e-46
"SLCO3A1",7.45720980479092e-49,0.709727171967767,0.249,0.734,1.49144196095818e-45
"CP",9.21461626443942e-49,0.557987398106937,0.272,0.76,1.84292325288788e-45
"MIR646HG",1.68379867335709e-48,0.267225811552569,0.078,0.531,3.36759734671418e-45
"DMD",1.30374892247939e-47,0.263918565154952,0.29,0.776,2.60749784495878e-44
"KCNMB2-AS1",1.05301369238485e-46,0.33419723386084,0.098,0.557,2.10602738476971e-43
"CEP126",1.40189452005622e-46,0.33405550829027,0.296,0.775,2.80378904011244e-43
"AC110023.1",1.01940024338451e-45,0.743081050289339,0.166,0.628,2.03880048676902e-42
"CTNNA3",2.03740405689748e-45,0.690667864215441,0.153,0.605,4.07480811379496e-42
"AL022068.1",2.87558972751969e-44,0.709169443079547,0.235,0.693,5.75117945503938e-41
"MAOB",5.58066574291098e-44,0.342671053876467,0.265,0.752,1.1161331485822e-40
"MAML3",1.32351082479096e-43,0.912901254424449,0.281,0.754,2.64702164958192e-40
"AC138123.1",1.60948481873787e-43,0.481717628158366,0.098,0.541,3.21896963747574e-40
"FGF14",1.62565658525889e-43,0.426780922327651,0.278,0.74,3.25131317051777e-40
"SYNPO2",1.00851091932256e-42,0.612854007676702,0.317,0.811,2.01702183864512e-39
"BNC2",1.53817101624379e-42,0.50633690253255,0.2,0.667,3.07634203248759e-39
"SERPINI2",2.01635961811368e-42,0.52370217659015,0.309,0.801,4.03271923622736e-39
"LRRTM4",2.3392983750163e-42,0.40323664822661,0.198,0.657,4.6785967500326e-39
"LINC01266",1.25477915483939e-40,0.393089257858999,0.103,0.541,2.50955830967878e-37
"AC138627.1",1.8833518026889e-40,0.755293971939278,0.196,0.652,3.7667036053778e-37
"AGAP1",2.96868503701839e-40,0.341505925851553,0.328,0.81,5.93737007403677e-37
"GALNT15",2.97773024264346e-40,0.610759311060027,0.26,0.745,5.95546048528693e-37
"MAN1C1",4.35418874840106e-40,0.324571550346933,0.319,0.8,8.70837749680211e-37
"GHR",8.64236558807093e-40,0.41566835960276,0.063,0.5,1.72847311761419e-36
"TNC",1.1356126352432e-39,0.567843156853671,0.304,0.787,2.2712252704864e-36
"SPP1",6.76693132748115e-39,0.356884585596386,0.149,0.576,1.35338626549623e-35
