"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"LINC01088",5.5715139041603e-137,2.36786175440504,0.957,0.238,2.41257695077949e-132
"RGS6",6.53736879963561e-136,1.53820432642068,0.686,0.107,2.83081143761821e-131
"LINC00486",9.55385310342987e-136,1.4401668718307,0.649,0.101,4.1370094708472e-131
"LINC02251",1.26206211060712e-135,1.07368287110704,0.405,0.039,5.46498135135093e-131
"AL365259.1",4.27537620772371e-135,1.00810504466846,0.335,0.027,1.85132340546852e-130
"CPAMD8",2.53869337463359e-132,1.49603543322843,0.535,0.067,1.09930500508384e-127
"HS6ST3",1.05396712497045e-131,1.64584370965413,0.568,0.077,4.56388844454705e-127
"STXBP5L",9.74237848153061e-129,1.4227816067347,0.838,0.159,4.21864473007239e-124
"TRPM3",7.44887250146761e-128,2.16779911482307,0.995,0.29,3.2255107705855e-123
"VCAN",1.67297682322218e-126,1.68426082252064,0.951,0.225,7.24432423991668e-122
"ADCY8",1.75593212745306e-126,1.94840654117398,0.892,0.216,7.60353729829725e-122
"GINS3",2.66725298499628e-126,1.32250892603946,0.508,0.065,1.15497388756309e-121
"MGAT4C",3.58620231064025e-125,2.0022917179965,0.951,0.253,1.55289732455344e-120
"AP003049.2",5.64281453100608e-125,1.10953675869725,0.314,0.026,2.44345154821625e-120
"PLCB4",2.00600843267949e-124,1.29789297056551,0.703,0.116,8.68641771518872e-120
"CCDC85A",5.70249711979346e-123,1.63404775683651,0.757,0.139,2.46929530281296e-118
"NTNG1",6.26654236932029e-122,1.36352302491788,0.584,0.086,2.71353817676307e-117
"ABI3BP",1.33354229100692e-121,1.27991400034765,0.692,0.117,5.77450482851816e-117
"AC138627.1",1.35998964869882e-121,1.43866430242044,0.649,0.107,5.88902717679565e-117
"SLC38A1",2.51346808304381e-121,1.68355099866391,0.876,0.19,1.08838194931963e-116
"WDR49",1.97667546508162e-119,1.59023700549498,0.93,0.219,8.55940009889645e-115
"RNF219-AS1",3.25664321767156e-119,2.09786848815664,0.914,0.235,1.41019164611614e-114
"ADAMTS9",3.33232480557882e-119,1.43573793232514,0.605,0.094,1.44296328731174e-114
"PRR16",3.71331214371597e-119,1.31252949415582,0.492,0.063,1.60793842447189e-114
"COL21A1",5.76651866734252e-119,1.43701585910288,0.805,0.158,2.49701791333266e-114
"PRTG",9.00397186880919e-119,1.09266675827028,0.454,0.055,3.89889989863176e-114
"AC027117.2",5.96509387666211e-118,1.51384081511832,0.805,0.17,2.58300495047223e-113
"SYTL4",2.54500023511477e-117,1.52624263542968,0.805,0.17,1.1020360018094e-112
"DCLK1",5.29898209365139e-117,1.76161960254339,0.984,0.245,2.29456522619292e-112
"WDR11-AS1",5.65677440722064e-117,1.37518671254532,0.741,0.143,2.44949645381468e-112
"AL603840.1",4.8015324526764e-116,1.2323652903162,0.411,0.046,2.07915958265794e-111
"CTNNA3",1.11697374680256e-114,1.08758389365045,0.643,0.105,4.83671971840442e-110
"DAAM2",1.9780936409366e-112,1.69575324771107,0.914,0.234,8.56554108398365e-108
"KCNJ3",1.18656268017875e-111,1.36702263919797,0.757,0.146,5.13805371771001e-107
"TSHZ2",1.3660461373419e-111,1.51835904448951,0.805,0.166,5.91525298391789e-107
"CTNND2",2.16473256277694e-111,2.15537955974795,1,0.456,9.37372494333669e-107
"AC124854.1",5.52288955143427e-111,0.860155868572447,0.281,0.023,2.39152163356207e-106
"DPP10",2.21491147862466e-110,2.23614277148073,1,0.413,9.59100968474051e-106
"ATP10B",1.29754923664789e-108,1.12109544493175,0.459,0.061,5.61864770453269e-104
"DPP6",1.94575770457643e-107,1.69987089013788,0.903,0.228,8.42552001235685e-103
"AL133346.1",1.62925303961772e-106,1.09739792096197,0.346,0.036,7.05499151215266e-102
"CNKSR2",1.02033753039161e-105,1.39068789707351,0.795,0.176,4.41826557410177e-101
"CYP4F3",2.61157828460849e-105,0.909331070002503,0.4,0.046,1.13086562880117e-100
"SMOC1",9.10201112051738e-105,1.12129192155522,0.546,0.084,3.94135285540644e-100
"DCLK2",1.91776039324601e-104,1.82948726872574,0.978,0.335,8.30428605483387e-100
"NFASC",5.89363424551812e-104,1.38822158754311,0.843,0.195,2.55206150099426e-99
"GLIDR",1.1628217749844e-103,1.15045021079099,0.486,0.071,5.03525085003745e-99
"PHYHIPL",4.04930082409145e-103,1.66550778792384,0.876,0.232,1.75342824284808e-98
"AC104596.1",4.19522596001684e-102,1.5724359597493,0.789,0.187,1.81661674520649e-97
"ROBO2",1.46637693404388e-101,1.96830217930306,0.768,0.178,6.34970539979679e-97
"NRG3",8.19443547340711e-101,1.86064396617345,0.995,0.445,3.54835444869475e-96
"ST6GAL2",1.15810260437029e-100,0.865608068799276,0.303,0.029,5.01481589744425e-96
"KIF6",2.64680964051837e-100,1.14282029086521,0.497,0.075,1.14612151053726e-95
"CD38",1.13285342029561e-99,1.15661754158598,0.632,0.118,4.90548188056406e-95
"NKAIN2",1.38123068784358e-99,1.3649338082989,0.773,0.171,5.98100512450029e-95
"CNTN1",2.00371079408399e-99,1.9273375594839,0.984,0.378,8.6764684805425e-95
"CALCRL",1.03823231324118e-98,0.879288095142964,0.303,0.03,4.49575356279695e-94
"LMCD1-AS1",2.07029134922438e-98,1.72674699882852,0.941,0.284,8.96477560041142e-94
"NALCN",5.85885961648439e-98,1.38719671579087,0.746,0.17,2.53700339113007e-93
"CACNA2D3",5.42001187436505e-97,1.93057337469966,0.708,0.159,2.34697354183755e-92
"MIR9-3HG",1.04826756178185e-96,0.641319005704723,0.259,0.022,4.53920819602776e-92
"PRKG1",5.06264602830752e-95,1.79551125158066,0.984,0.381,2.19222698317772e-90
"TMEM132B",1.61119825790051e-94,1.23084524266555,0.697,0.146,6.97681069636081e-90
"FAM189A2",6.16438398957117e-94,1.39929901894587,0.957,0.293,2.66930155516411e-89
"GALNT13",7.1701102659861e-94,1.13406147423325,0.616,0.113,3.1048011473773e-89
"FAM182B",2.3749230705212e-93,1.59745904114204,0.876,0.25,1.02838918799709e-88
"PPP2R2B",5.64801275966343e-93,1.79299150148859,1,0.441,2.44570248518946e-88
"AC008014.1",7.73814063346878e-93,1.49190478233706,0.697,0.155,3.35076965710465e-88
"MOBP",1.22325886660219e-92,0.651683052957271,0.368,0.044,5.29695554416079e-88
"RFX3-AS1",1.26907867410936e-92,1.32284259458985,0.805,0.201,5.49536447462836e-88
"PLEKHA5",1.53068544186671e-92,1.85223374770208,0.968,0.352,6.62817410037122e-88
"AC002429.2",3.26107732913214e-92,1.57236771462869,0.741,0.172,1.4121117050608e-87
"ANGPT1",9.14095752735094e-92,1.28240401584153,0.654,0.131,3.95821742849351e-87
"GALNT15",1.4664922825161e-91,1.15121191865652,0.686,0.142,6.3502048817512e-87
"ARHGEF4",2.25064164064758e-91,1.51820966616403,0.968,0.324,9.74572843233216e-87
"AC093535.1",2.58654577882275e-91,0.924696443611089,0.33,0.038,1.12002605314583e-86
"KREMEN1",4.06067811065412e-89,1.29423087121151,0.627,0.132,1.75835483547545e-84
"FBXL7",1.40689941435135e-88,1.72111465491675,0.973,0.357,6.0921558440242e-84
"NT5DC3",2.44864843668915e-88,0.765033473762065,0.308,0.034,1.06031374605514e-83
"AC131571.1",2.51701954672793e-88,1.218430096519,0.514,0.091,1.08991980412413e-83
"SYNPO2",2.87654567425565e-88,1.1720652237072,0.719,0.155,1.24560180786618e-83
"DPYSL3",1.82698239294657e-87,1.23438982651071,0.811,0.207,7.91119915793725e-83
"RGS9",5.97807422204404e-87,0.983770413864827,0.605,0.118,2.58862569962951e-82
"AQP4-AS1",3.12945312312543e-86,1.63839902414269,0.924,0.272,1.35511579137577e-81
"LINC01376",1.01165368708292e-85,1.12246382840424,0.568,0.11,4.38066279580648e-81
"NAV3",1.75464297088854e-85,1.72749697576008,0.995,0.511,7.59795499254157e-81
"HYDIN",2.54060739285359e-85,0.866682919894106,0.854,0.225,1.10013381325346e-80
"AC091826.2",2.61206336772498e-85,1.26398541562356,0.611,0.125,1.13107567949227e-80
"AC007563.2",3.2875289538621e-85,1.02763864174628,0.389,0.054,1.42356578760137e-80
"LINC01515",5.27955357643173e-85,0.931121380645291,0.422,0.062,2.28615228966647e-80
"CYP4F12",6.50157977662283e-85,0.98987810208801,0.335,0.041,2.81531407487322e-80
"FRMPD2",1.42772869888638e-84,1.10622016535708,0.686,0.15,6.1823508119178e-80
"ATP9A",1.88686629045272e-84,1.19452186908282,0.73,0.18,8.17050841091837e-80
"NKAIN3",6.65872487065053e-84,1.43637599129257,0.957,0.305,2.88336104348909e-79
"KAZN",8.61251209545687e-84,1.24729603909036,0.903,0.259,3.72938998757473e-79
"ASTN2",1.71431237636254e-83,1.56257599423194,0.924,0.324,7.42331545212507e-79
"MAP7",1.72051868926156e-83,1.35706911791383,0.886,0.272,7.4501900282404e-79
"SERPINI2",1.88952258535961e-83,1.04363405345144,0.719,0.16,8.18201069912417e-79
"NCAM1",2.58001543015862e-83,1.53039374023792,0.989,0.399,1.11719828156729e-78
"BCKDHB",2.62229172962047e-83,1.44270727780102,0.951,0.325,1.13550476476026e-78
"LINC01748",3.29482930182597e-83,1.33967608706049,0.757,0.191,1.42672698427668e-78
"ANKFN1",1.191125914251e-82,1.18952534226873,0.838,0.225,5.15781343388969e-78
"LMNTD1",1.74690100365119e-82,1.24276921675165,0.681,0.151,7.56443072601039e-78
"AF117829.1",2.73052120087971e-82,1.40978666378377,0.886,0.274,1.18237029040493e-77
"GRIK4",4.38166105517681e-82,1.10730283824465,0.67,0.153,1.89734687011266e-77
"ZNF521",4.60528030524566e-82,1.25524711080385,0.714,0.174,1.99417847777747e-77
"ADRA1A",1.20323865268798e-81,1.23703449624562,0.703,0.169,5.2102640138695e-77
"AC108866.1",1.4224389909897e-81,1.33816834888337,0.605,0.13,6.15944531878361e-77
"FAM155A",4.88246142560048e-81,1.6688812430208,0.903,0.294,2.11420344651352e-76
"ADCY2",5.61476272462716e-81,1.59218087253234,1,0.424,2.43130455501805e-76
"EDIL3",1.95453051239691e-80,0.470491275269841,0.378,0.051,8.46350802478109e-76
"CDH20",4.42352188793867e-80,1.54687000170464,0.995,0.379,1.9154734479152e-75
"FMN2",1.31437220881754e-79,1.51120132041028,1,0.399,5.69149453862171e-75
"AKAP6",1.95193515300969e-79,1.28106282832878,0.903,0.279,8.45226959956257e-75
"ZC3H12C",2.99401924184947e-79,1.21556481699495,0.768,0.209,1.29647021210566e-74
"NR2F1-AS1",9.29636832725727e-79,1.27554899794152,0.87,0.262,4.02551341306894e-74
"LINC00271",1.02832600789811e-78,1.02519696702495,0.508,0.094,4.45285727940038e-74
"AL359710.1",2.70662809995326e-78,1.038299925652,0.427,0.07,1.17202409984176e-73
"AC097515.1",2.95245837218657e-78,0.957891347967993,0.438,0.072,1.27847352432423e-73
"SNED1",4.33691329476535e-78,1.06535469141614,0.876,0.244,1.87797019489929e-73
"AC053527.1",9.05799018845099e-78,1.09448942259412,0.676,0.162,3.92229091140305e-73
"AL589740.1",1.04997271207435e-77,1.46406815034096,0.865,0.261,4.54659183782436e-73
"THSD7A",1.42374803616682e-77,1.13615967675062,0.703,0.173,6.16511374620956e-73
"IGSF11",1.62251314479038e-77,1.20514453940414,0.746,0.198,7.02580641957133e-73
"CHST9",1.67681291780772e-77,1.41884015185307,0.557,0.115,7.26093529669097e-73
"FAM66D",2.07632279740111e-77,1.1447504166393,0.659,0.159,8.9908929773063e-73
"AC008127.1",3.05405679678996e-77,0.916755390082812,0.341,0.046,1.32246767414599e-72
"RASL12",4.38138757153981e-77,0.895893932830969,0.459,0.079,1.89722844622817e-72
"PDE3A",7.18414403013409e-77,1.18351030198799,0.573,0.121,3.11087804792866e-72
"DAPK1",1.27058914517602e-76,1.27909901305349,0.832,0.249,5.50190511644119e-72
"ABLIM1",1.37338412975374e-76,1.41463560480156,0.989,0.389,5.94702795865963e-72
"SLC44A1",2.02197952772025e-76,1.10320731641934,0.865,0.263,8.75557575093422e-72
"GLIS3",2.47981548426096e-76,1.60609304221437,1,0.451,1.07380970099468e-71
"L3MBTL4",5.83792410674856e-76,1.36713270499735,0.892,0.292,2.52793789670426e-71
"NAV1",6.22773971929607e-76,1.24795340198228,0.784,0.222,2.69673585324958e-71
"SPON1",7.15776603025801e-76,1.35884850392104,0.827,0.239,3.09945584642232e-71
"DSCAML1",7.32740588773268e-76,0.938923184602649,0.432,0.07,3.172913297506e-71
"FAM171A1",8.04938653135279e-76,1.18026375561049,0.822,0.239,3.48554535580638e-71
"CNTN3",2.92024218588771e-75,0.844206562326676,0.4,0.061,1.26452327133309e-70
"TMEM232",3.60789523035485e-75,0.879363165387295,0.854,0.254,1.56229079264826e-70
"AC125613.1",8.67229111356369e-75,1.04173427816554,0.486,0.092,3.75527549799535e-70
"SEMA6A",1.24914419241249e-74,1.04708236952925,0.53,0.106,5.40904418198457e-70
"PAMR1",1.28545948207427e-74,1.25280477420303,0.827,0.241,5.56629664927802e-70
"ASTN1",5.80133554701507e-74,1.10033827798147,0.703,0.178,2.51209431856847e-69
"PBX1",8.50530910383055e-74,1.36708868556277,0.908,0.314,3.68296894814071e-69
"HMGCLL1",1.30510810283345e-73,0.887726118225123,0.405,0.066,5.65137910688939e-69
"KANK1",1.57097321881988e-73,1.40283776207509,0.908,0.315,6.80262823213383e-69
"WNK2",1.66137637335124e-73,1.03811588336846,0.616,0.141,7.19409197188552e-69
"MYLK",2.13236547650589e-73,1.12747199460242,0.676,0.168,9.2335689863658e-69
"STON2",6.12370774718678e-73,1.32435714030703,0.865,0.284,2.65168792868682e-68
"SLC14A1",7.15369349428266e-73,1.56175568988609,0.946,0.361,3.09769235689428e-68
"ARHGAP42",7.90407431299106e-73,1.2011695550046,0.741,0.204,3.42262225901139e-68
"ST7",8.57047773050478e-73,1.35038262539303,0.795,0.242,3.71118826686318e-68
"ST18",9.25869177020136e-73,0.630416322417889,0.362,0.052,4.00919871033259e-68
"SHISA9",1.86048585333802e-72,1.31661982150864,0.368,0.056,8.05627584212429e-68
"GRIA4",2.42276415917447e-72,0.85456780896158,0.373,0.057,1.04910533620573e-67
"C8orf34",2.77558646998299e-72,1.33179973405092,0.73,0.184,1.20188445323204e-67
"AC099792.1",3.90675429833325e-72,1.22769440845952,0.681,0.171,1.69170274626426e-67
"ATP13A4",4.59413985354516e-72,1.01361852534149,0.838,0.245,1.98935443938212e-67
"GRAMD2B",4.63059853092704e-72,1.31550080691869,0.962,0.359,2.00514177586203e-67
"WWC1",5.7489363902362e-72,1.08824569203601,0.832,0.249,2.48940443570008e-67
"AC091078.1",6.5858656293287e-72,1.26547329422539,0.508,0.105,2.85181153481191e-67
"AC004158.1",2.03056744171824e-71,0.769725792672167,0.373,0.057,8.79276313612832e-67
"ANTXR1",2.59254909999072e-71,1.18970785859126,0.762,0.214,1.12262561127798e-66
"PARD3B",2.5992278044546e-71,1.2759750102198,0.995,0.382,1.12551762388493e-66
"LIFR",2.90086717178203e-71,1.39472246952793,0.946,0.362,1.25613350272506e-66
"ADGRA3",4.67404759178346e-71,1.13169019220268,0.843,0.256,2.02395608819407e-66
"AL137145.2",8.14164376539279e-71,0.974638933780481,0.546,0.118,3.52549458329039e-66
"NEBL",1.01421839666473e-70,1.4034348336055,0.995,0.442,4.3917685012376e-66
"SRPX",1.69699357642488e-70,0.868069326022659,0.314,0.042,7.348321584635e-66
"KCNN3",3.55536167230192e-70,1.39474508427534,0.854,0.283,1.53954271134018e-65
"DLGAP1",1.0652780394731e-69,1.26733597004456,0.714,0.193,4.61286696652642e-65
"KCTD1",1.06797261293522e-69,1.12792070230772,0.638,0.157,4.62453500853209e-65
"ADAMTS9-AS2",1.57701532408552e-69,1.54135619154962,0.757,0.223,6.8287917563551e-65
"PEX5L",5.85268572819621e-69,0.806051209824906,0.508,0.101,2.53432997402352e-64
"MIR4300HG",1.27471564077689e-68,1.1681487729828,0.773,0.219,5.51977366769207e-64
"PPFIA2",1.49527863005179e-68,1.27964996868881,0.838,0.266,6.47485552385028e-64
"TAPT1-AS1",1.75467188333045e-68,1.32572400894616,0.751,0.23,7.59808018919752e-64
"ARRDC4",3.34165857551605e-68,0.961361516587922,0.416,0.073,1.44700499636996e-63
"ZHX3",1.63194589019644e-67,1.25889972846034,0.946,0.347,7.0666520937286e-63
"SLC16A9",1.663765960632e-67,1.05028373124844,0.659,0.168,7.20443936272867e-63
"LTBP1",7.39966283619235e-67,1.08421518063097,0.746,0.208,3.20420200132801e-62
"DPF3",7.46853727011608e-67,0.941563588080103,0.649,0.164,3.23402600870566e-62
"KIAA1211",7.76859268805662e-67,1.11472065418753,0.497,0.105,3.36395600578228e-62
"JAKMIP2",1.18114038979605e-66,0.999459741137176,0.805,0.239,5.11457411589487e-62
"AZIN1-AS1",1.47105180106135e-66,1.06081131465196,0.589,0.142,6.36994850895587e-62
"ADCY1",8.39925554254715e-66,0.783103574722627,0.27,0.034,3.63704563503377e-61
"SLC22A15",8.52287186393547e-66,0.956225651538393,0.578,0.136,3.69057397452134e-61
"CASK",9.64606820940265e-66,1.25064615815272,0.822,0.277,4.17694045603554e-61
"CA8",1.0004980652036e-65,1.23380467832519,0.611,0.151,4.33235672194462e-61
"SOX6",1.30597148581597e-65,1.19146165737393,0.946,0.341,5.65511772788034e-61
"GPC5",1.77936123070589e-65,0.597914843546256,0.957,0.282,7.70499000120266e-61
"PPP1R12B",1.89455931340271e-65,1.28094768425819,0.946,0.375,8.20382073889642e-61
"UPP2",1.9672944604846e-65,1.00297359673256,0.492,0.103,8.51877847279042e-61
"LAMA2",2.11353119653481e-65,0.835526139051536,0.454,0.086,9.15201278723501e-61
"AP1S2",3.84332433601847e-65,0.800244566827058,0.578,0.133,1.66423630398272e-60
"CDHR3",5.67051958170674e-65,0.95367126854812,0.859,0.266,2.45544838927065e-60
"ARMH1",9.89385516979449e-65,1.01454870784829,0.627,0.161,4.28423716562441e-60
"SEMA3D",1.27927551990938e-64,0.978281388132437,0.443,0.086,5.53951885631158e-60
"PLCH1",1.28267440814186e-64,1.00328590124794,0.643,0.165,5.55423672213588e-60
"ALOX12-AS1",1.83966823002489e-64,1.00670612030211,0.681,0.188,7.96613136965379e-60
"MAGI2",2.37170398055345e-64,1.29920219066332,0.995,0.457,1.02699525765926e-59
"TRIM2",2.37284242134774e-64,1.11601496414136,0.865,0.294,1.027488225292e-59
"FRMD5",2.50584768551217e-64,1.20787648359052,0.768,0.23,1.08508216478048e-59
"SGCD",2.76347927845605e-64,0.916704832504927,0.773,0.213,1.19664179715704e-59
"AC092691.1",4.90983583076444e-64,1.09469437261339,0.935,0.302,2.12605711143762e-59
"HCN1",5.34658931805727e-64,1.02782021109344,0.314,0.046,2.31518010650516e-59
"CADPS",5.47904755349455e-64,1.03077348805694,0.616,0.15,2.37253717161421e-59
"AP001347.1",6.05979499285421e-64,0.908635776123778,0.384,0.066,2.62401242780573e-59
"TNR",6.5841326872268e-64,0.972642541589068,0.373,0.063,2.85106113622295e-59
"SIDT1",7.1040019452926e-64,0.730083670681464,0.341,0.052,3.0761749223506e-59
"SLC24A2",7.30693231988105e-64,0.498081968767683,0.351,0.055,3.16404783315489e-59
"SLC39A11",8.31647515995653e-64,1.27406952099804,0.941,0.37,3.60120007376438e-59
"PRDM5",1.20757068603504e-63,0.918239798658934,0.497,0.107,5.22902258466894e-59
"ENTPD3-AS1",1.86288346727132e-63,0.943890276482015,0.481,0.101,8.06665798997825e-59
"GPR75-ASB3",2.4038561312459e-63,1.21385673838859,0.832,0.281,1.0409177819521e-58
"SUCLG2-AS1",4.00383673110842e-63,0.934765510018706,0.67,0.177,1.73374138130457e-58
"SRPX2",5.21557161462437e-63,0.703995593610431,0.265,0.035,2.25844682056464e-58
"MYRIP",5.48485690453231e-63,1.03281076748834,0.524,0.117,2.37505273680058e-58
"ADAM22",6.03473520051661e-63,0.855168614257677,0.422,0.08,2.6131610365277e-58
"LINC00299",1.20765128338609e-62,0.813012969381742,0.746,0.204,5.22937158731843e-58
"PPP1R9A",1.55735593153995e-62,1.20392349225656,0.827,0.274,6.74366265475428e-58
"AC110023.1",1.61502620729665e-62,1.10772073381308,0.47,0.098,6.99338648283596e-58
"GNG12-AS1",1.70882607138443e-62,1.01393435020662,0.465,0.098,7.39955865430886e-58
"RETREG1",1.91245168170997e-62,1.00810209921178,0.551,0.131,8.2812982721405e-58
"FIGN",1.94581713706797e-62,1.08893947267885,0.8,0.252,8.42577736693173e-58
"STK33",2.43775325119169e-62,0.993408943398367,0.773,0.23,1.05559591283102e-57
"PTPRD",4.11981166300955e-62,0.877107258868831,0.784,0.232,1.7839608463164e-57
"NCAM2",4.44571968416968e-62,1.29832279771739,0.968,0.377,1.92508553763915e-57
"ANKRD28",4.6457457078993e-62,0.973475612890715,0.735,0.215,2.01170080643456e-57
"ACSS3",5.19542975745633e-62,1.05367152023186,0.751,0.221,2.24972499357374e-57
"FREM1",6.83505101709228e-62,0.848419466681942,0.33,0.052,2.9597137914213e-57
"PDE4DIP",8.44419839027326e-62,1.35582598402599,0.989,0.499,3.65650678695613e-57
"AC079385.1",9.70029151816304e-62,1.12440826835559,0.492,0.109,4.20042023319496e-57
"AC097103.2",1.17180329119677e-61,1.02176965731092,0.681,0.19,5.07414261154026e-57
"MAPK10",4.04726928165866e-61,1.23106918403054,0.995,0.468,1.75254854434383e-56
"TF",6.25805285395578e-61,0.607004513117954,0.432,0.083,2.70986204681993e-56
"AR",7.36602094898667e-61,0.75640252367528,0.378,0.066,3.18963439133021e-56
"GAREM1",8.12154934779193e-61,1.21957114238228,0.886,0.33,3.51679329858086e-56
"NAV2",1.05987761858635e-60,1.10929284455621,1,0.466,4.58948206400263e-56
"DPH6-DT",1.09160554742919e-60,1.21765355841629,0.708,0.213,4.72687034147788e-56
"DGKG",1.59091578611447e-60,0.955576833873185,0.773,0.231,6.88898353703288e-56
"SPOCK1",3.88290914421721e-60,0.724084509474429,0.708,0.2,1.68137731762894e-55
"RYR3",4.74005628973484e-60,1.20494223319622,0.962,0.364,2.05253917458098e-55
"EFEMP1",5.66261745388368e-60,1.23617532971361,0.843,0.286,2.45202660988071e-55
"ERBB4",7.38746780512739e-60,1.14878288853006,0.989,0.38,3.19892130897626e-55
"OSBPL11",7.51757661974761e-60,1.02812438617575,0.708,0.215,3.25526102788311e-55
"MARCH3",1.00184485312503e-59,1.12549675412932,0.865,0.309,4.33818858300201e-55
"TCF7L1",1.05829202974855e-59,1.01232356731944,0.611,0.162,4.58261614721719e-55
"EML6",2.25275871613095e-59,1.06241696861468,0.611,0.163,9.75489579259024e-55
"CD109",2.44245203573313e-59,0.907052755352499,0.508,0.118,1.05763058051316e-54
"GABRB1",2.66158214577411e-59,1.00842162059106,0.941,0.321,1.15251830076311e-54
"CFAP70",5.48916429057696e-59,0.962997753401347,0.67,0.186,2.37691792110564e-54
"PCDH9",7.76529282965853e-59,1.27566095280301,1,0.614,3.36252710109874e-54
"UTRN",8.13583252558187e-59,1.17453841644651,0.914,0.392,3.52297820022746e-54
"AC006059.1",8.48045972375269e-59,1.11957664988974,0.578,0.15,3.67220866957939e-54
"SNCAIP",9.19283246178866e-59,1.13730315431505,0.573,0.146,3.98068031260372e-54
"LINC02340",1.55785529677022e-58,0.929709941260274,0.481,0.108,6.7458250060744e-54
"LINC00882",2.34463132199627e-58,1.01530314306929,0.643,0.179,1.01527225505083e-53
"CACNA2D1",2.41844771627224e-58,0.88238903967803,0.605,0.156,1.0472362301002e-53
"AL022068.1",2.86168462518627e-58,1.05581190904069,0.546,0.133,1.23916667639816e-53
"RFX4",3.47626055177902e-58,1.19321937308159,0.962,0.379,1.50529034413135e-53
"UTY",3.79323900446319e-58,0.888748421979016,0.692,0.191,1.64254835371265e-53
"AL645568.1",4.21460745680608e-58,0.895643566818951,0.605,0.16,1.82500932094617e-53
"PRKN",4.67773304755904e-58,1.18364989523917,0.941,0.391,2.02555196425402e-53
"ARNT2",4.81884340871768e-58,1.00128180529275,0.816,0.265,2.08665557284293e-53
"PARD3",5.06851654162065e-58,1.14959163096082,0.989,0.392,2.19476903285257e-53
"NPAS3",5.30359993865162e-58,1.29184094623106,0.995,0.519,2.29656484543492e-53
"LINC02062",8.0082818832344e-58,1.03078937570489,0.551,0.14,3.46774622107816e-53
"PDE1C",8.55269967481826e-58,0.608549987293894,0.303,0.046,3.7034900131898e-53
"ALK",9.71151936197948e-58,0.894482955994156,0.449,0.095,4.20528211412435e-53
"FAP",1.24844069356213e-57,0.781304211696201,0.319,0.051,5.40599789126273e-53
"ADGRV1",3.15284449339876e-57,1.28193546156376,0.989,0.487,1.36524472253153e-52
"TTTY14",7.48092764675234e-57,0.968953055096674,0.622,0.165,3.2393912895967e-52
"DNER",7.504575905274e-57,0.913926741165038,0.676,0.195,3.24963145850175e-52
"SOX5",8.10905111021788e-57,1.18327875132032,0.973,0.419,3.51138131174654e-52
"MIR99AHG",8.28316186417516e-57,1.17944057673233,0.995,0.626,3.58677475042513e-52
"SORBS1",8.62856113628874e-57,1.17625096382399,0.995,0.482,3.73633954323575e-52
"GAN",8.73779128490273e-57,1.07169339834397,0.73,0.235,3.78363838218858e-52
"ZSCAN5A",9.31145392661163e-57,0.908571471076063,0.492,0.116,4.03204577930137e-52
