"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"PPM1E",1.07611689757112e-152,0.356395535899928,0.11,0.824,2.15223379514224e-149
"NHS",1.11960504580443e-152,0.459886374764531,0.161,0.872,2.23921009160886e-149
"NTNG1",2.08557768191989e-151,0.718183651903907,0.17,0.88,4.17115536383978e-148
"MOXD1",6.62230316478848e-151,0.352246811597367,0.138,0.844,1.3244606329577e-147
"ASXL3",1.13365638869578e-150,0.590175857972455,0.106,0.818,2.26731277739157e-147
"SULF1",2.53067258127934e-150,0.352448644753,0.084,0.795,5.06134516255869e-147
"GMPR",3.02745272629927e-149,0.429870628020839,0.189,0.899,6.05490545259853e-146
"AC006148.1",2.13047791793622e-146,0.281381416483887,0.093,0.803,4.26095583587243e-143
"LRRC9",2.21184299868355e-146,0.911048973545686,0.175,0.894,4.4236859973671e-143
"LRRIQ1",9.12442205044582e-145,0.258303749794785,0.176,0.882,1.82488441008916e-141
"SKAP2",2.67020233802617e-144,0.326756291596802,0.077,0.788,5.34040467605234e-141
"LINC01515",4.73150485649782e-144,0.685041372418413,0.121,0.822,9.46300971299565e-141
"CCDC146",7.47511603894904e-144,0.392300170033018,0.196,0.904,1.49502320778981e-140
"WDR78",8.15405676934693e-144,0.445561039706219,0.17,0.877,1.63081135386939e-140
"F5",4.10516174914419e-143,0.339278406744223,0.063,0.709,8.21032349828838e-140
"SYTL3",5.05554438508088e-143,0.359358390047554,0.072,0.784,1.01110887701618e-139
"IGKC",4.85546572266446e-142,0.89338872416297,0.151,0.862,9.71093144532893e-139
"MLF1",5.46733870970227e-142,0.331362227333915,0.089,0.788,1.09346774194045e-138
"PRR16",2.57853293133477e-141,1.38351250794836,0.176,0.878,5.15706586266955e-138
"LAMA2",9.5704234149569e-141,1.27255491863482,0.206,0.901,1.91408468299138e-137
"PLCB4",1.27997682589119e-140,0.802388701798079,0.206,0.91,2.55995365178238e-137
"VWA3A",2.28683677491489e-139,0.436441810848317,0.136,0.835,4.57367354982978e-136
"DSCAML1",7.01041986174551e-139,1.06286249563212,0.161,0.862,1.4020839723491e-135
"FRY",8.47917956861728e-138,0.687712862610324,0.205,0.906,1.69583591372346e-134
"SNCAIP",4.36985628042504e-137,0.316661493381726,0.162,0.858,8.73971256085007e-134
"S100A10",1.50839973150084e-136,0.321305415986116,0.068,0.765,3.01679946300168e-133
"ARMC3",1.66594060594217e-136,0.70526088425659,0.192,0.899,3.33188121188434e-133
"STK32A",5.66149571916987e-136,0.718032241094955,0.155,0.85,1.13229914383397e-132
"RETREG1",1.08581133010441e-134,0.614602877854814,0.158,0.851,2.17162266020881e-131
"SPAG1",7.17956757149798e-133,0.368222735848398,0.171,0.855,1.4359135142996e-129
"LAMA4",1.39109297120057e-132,0.808848562159945,0.184,0.876,2.78218594240114e-129
"LINC01088",3.04507653272039e-132,2.76816947841206,0.779,0.933,6.09015306544078e-129
"AL355974.2",1.08006878306033e-131,0.739319756595332,0.128,0.823,2.16013756612065e-128
"TTLL7",1.83830891179711e-131,0.297531004562655,0.161,0.858,3.67661782359422e-128
"CPAMD8",2.24441052555771e-131,1.42464430805924,0.179,0.874,4.48882105111542e-128
