"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"PDXK",9.14398314703209e-24,0.855978526508156,0.556,0.233,3.95952758232783e-19
"MGA",9.17116827810012e-24,0.739911862741141,0.49,0.183,3.97129928778291e-19
"USF3",1.05958953997678e-23,0.752701801476414,0.307,0.085,4.58823462600746e-19
"PLOD1",1.24393396133445e-23,0.594194557381322,0.261,0.063,5.38648283937046e-19
"FCHSD2",1.43541501984142e-23,0.639934777370551,0.791,0.384,6.21563411891731e-19
"LITAF",1.56917480322521e-23,0.585433509480811,0.392,0.122,6.79484073292579e-19
"FMNL2",1.59335244569537e-23,0.834518313562121,0.948,0.6,6.89953476035009e-19
"CCT5",1.60203126084067e-23,0.650528926536639,0.34,0.098,6.93711576569228e-19
"BIN1",1.6218665339475e-23,0.534063151005213,0.516,0.179,7.02300646529947e-19
"GSK3B",1.72430471703644e-23,0.856239690546261,0.647,0.295,7.46658428571121e-19
"CEP170",1.78411950034398e-23,0.811785408960184,0.725,0.356,7.72559426038952e-19
"MGAT5",2.11501501661098e-23,0.780613758311875,0.725,0.348,9.15843802492886e-19
"XPO7",2.22964416267418e-23,0.705443634923839,0.399,0.131,9.65480515321173e-19
"RAB12",2.77056717821234e-23,0.648349648658695,0.431,0.146,1.19971099950951e-18
"PAN3",3.18282051405981e-23,0.846827406869066,0.706,0.353,1.37822493899818e-18
"GTF3C3",3.19801204678778e-23,0.561339293837612,0.294,0.078,1.38480317650005e-18
"FGD3",3.53693137539328e-23,0.527361796058354,0.268,0.065,1.5315620241728e-18
"FBXW7",3.70438749982736e-23,0.79584486292205,0.562,0.236,1.60407387517524e-18
"NR2C2",3.89290763004223e-23,0.971633704947287,0.425,0.153,1.68570686196089e-18
"SSBP2",4.295773297516e-23,0.991048089629536,0.83,0.469,1.86015575329038e-18
"CREBBP",4.35960051534607e-23,0.870690836094989,0.66,0.317,1.88779421515515e-18
"UBQLN1",4.75568955804742e-23,0.788297513754435,0.451,0.163,2.05930869242569e-18
"PPP2R2A",4.79528778178893e-23,0.702330767040701,0.562,0.229,2.07645551527024e-18
"SMAP2",4.80754627033889e-23,0.424386105759776,0.614,0.227,2.08176368598215e-18
"NFE2L2",5.86133984418626e-23,0.72713507771943,0.745,0.373,2.53807737932953e-18
"LIMS1",6.00683899348006e-23,0.834940994567235,0.699,0.342,2.60108142095673e-18
"PRPF38B",6.40179088956543e-23,0.663636349776079,0.536,0.207,2.77210349099962e-18
"NAB1",7.32013108597667e-23,0.809480484048466,0.268,0.069,3.16976316284962e-18
"STX6",7.97161146800233e-23,0.707318695006083,0.353,0.107,3.45186719787437e-18
"GPR89B",8.94160925343897e-23,0.741244227226365,0.255,0.064,3.87189563892414e-18
"DENND4C",9.64096984829479e-23,0.852583994210802,0.569,0.25,4.17473276370861e-18
"WNK1",1.07995980792127e-22,0.805486706272204,0.673,0.328,4.6764419602607e-18
"YY1",1.12418397554434e-22,0.669550799842321,0.471,0.172,4.8679414509021e-18
"BBX",1.22467298887906e-22,0.783261638460662,0.706,0.35,5.30307897644411e-18
"ZDHHC20",1.39865582993865e-22,0.801326696824911,0.405,0.136,6.05645947480033e-18
"RSRC1",1.45444612132072e-22,0.987155808671777,0.536,0.232,6.29804259454296e-18
"FGD4",1.53138836780747e-22,0.823936213918578,0.81,0.416,6.6312179102799e-18
"MYH9",1.54129486289363e-22,0.680255195983118,0.484,0.181,6.674115015302e-18
"CD53",1.58427905729136e-22,0.547539385100131,0.464,0.155,6.86024517388307e-18
"PCCA",1.66494671982802e-22,0.931582208900512,0.68,0.342,7.20955228619929e-18
"SEPT6",1.70700397746414e-22,0.50510190357878,0.379,0.114,7.39166862321524e-18
"RAPGEF2",2.17241941875376e-22,0.938721482797932,0.654,0.331,9.40701056708754e-18
"TMEM65",2.41816600084261e-22,0.757230701053821,0.458,0.169,1.04711424168487e-17
"STXBP3",2.56748831474434e-22,0.855315685742323,0.451,0.169,1.11177379005059e-17
"FANCL",2.83878500554624e-22,0.822506900343214,0.346,0.108,1.22925068310163e-17
"TBC1D1",2.86475398283069e-22,0.870042472675837,0.595,0.267,1.24049576964534e-17
"ITPR2",2.8708344882651e-22,0.745870604759466,0.915,0.598,1.24312875010855e-17
"WWC2",3.12598383513374e-22,0.844959799496296,0.438,0.16,1.35361352028961e-17
"ZBTB40",3.28743909081061e-22,0.697133534399658,0.288,0.078,1.42352687510281e-17
"ARHGEF2",3.32185570735197e-22,0.637399689215012,0.294,0.08,1.43842995839755e-17
"SLC9A9",3.64084785391857e-22,0.653247544923173,0.85,0.458,1.57655993770382e-17
"CCDC50",5.11615923537659e-22,0.6322881469326,0.425,0.15,2.21539927210277e-17
"HNRNPF",5.41749045015448e-22,0.698459020161067,0.373,0.122,2.34588171472589e-17
"QKI",5.97472384198822e-22,0.697976403993038,0.993,0.753,2.58717491805774e-17
"PRMT3",6.51342647162791e-22,0.803984968789599,0.399,0.137,2.82044393074432e-17
"LEPR",6.86801521809531e-22,0.930053705494018,0.373,0.123,2.97398794973963e-17
"NAA50",7.8017431512734e-22,0.659005995126716,0.412,0.142,3.37831081936441e-17
"RCC2",7.97697668887229e-22,0.712097337221724,0.314,0.092,3.45419044581548e-17
"EDEM1",8.45013588593633e-22,0.757839183773859,0.268,0.071,3.65907784132815e-17
"NABP1",8.61682158983757e-22,0.677342376414772,0.281,0.075,3.73125608483146e-17
"FBXO28",9.57234938901114e-22,0.620614452974149,0.379,0.123,4.1450187324296e-17
"WDR70",9.61381840436003e-22,0.746690396896643,0.673,0.321,4.16297564545598e-17
"FAM20C",1.06954991328136e-21,0.687085460950474,0.412,0.144,4.63136503449094e-17
"LCOR",1.10905222389723e-21,0.822408667556643,0.614,0.291,4.8024179399198e-17
"BACE2",1.19638709366576e-21,1.29574819618725,0.294,0.084,5.18059539299147e-17
"CCNY",1.22576943420531e-21,0.903248479874695,0.693,0.375,5.30782680399584e-17
"STK4",1.37659733043252e-21,0.548452668514619,0.523,0.2,5.96094176023888e-17
"KMT2E",1.44606688819251e-21,0.636206023856484,0.745,0.381,6.26175883925119e-17
"ATXN1",1.48151665393767e-21,0.714470353490698,0.863,0.499,6.41526341488089e-17
"SNX2",1.59337039312429e-21,0.768856130118776,0.451,0.168,6.8996124763068e-17
"ANKS1A",1.60190079439577e-21,0.692313611187199,0.667,0.301,6.93655081989256e-17
"MIRLET7BHG",1.86540034249635e-21,0.775440219955975,0.49,0.201,8.07755656307771e-17
"ZEB2",1.91016448322854e-21,0.786792564308004,0.758,0.409,8.27139424527621e-17
"SND1",2.33695108054282e-21,0.739249195103769,0.66,0.314,1.01194655689665e-16
"TENM4",2.61090600513835e-21,1.12420417428821,0.641,0.327,1.13057451834501e-16
"CACNA1A",2.64063527620527e-21,0.628192807344867,0.438,0.151,1.1434478873024e-16
"ARFIP1",2.73555151539878e-21,0.839870934482122,0.431,0.162,1.18454851719798e-16
"ZNF638",3.06402088481842e-21,0.79594270451179,0.804,0.499,1.32678232354407e-16
"PLEKHA2",3.10024667460533e-21,0.686184697619044,0.497,0.193,1.3424688150376e-16
"FRYL",3.25525710581118e-21,0.64439542476727,0.647,0.305,1.40959143195836e-16
"PGM5",3.37016314212173e-21,0.649106333587001,0.301,0.084,1.45934804380155e-16
"TMEM165",3.51705836868146e-21,0.872764051547,0.549,0.246,1.52295661480644e-16
"SRPK2",3.59869518154592e-21,0.863529863467433,0.673,0.339,1.55830698751302e-16
"SRGAP2B",3.64947231817116e-21,0.327506935044718,0.601,0.226,1.58029450321448e-16
"TLR1",4.01711115177834e-21,0.622712706600812,0.327,0.096,1.73948947094306e-16
"SNX1",4.17123612435522e-21,0.713019643752111,0.49,0.194,1.8062286665683e-16
"AMPD3",4.27989425780248e-21,0.77423375616426,0.34,0.108,1.85327981151363e-16
"TBC1D16",4.98510426430285e-21,0.748378258308785,0.366,0.12,2.15864984852842e-16
"PUM2",5.69420558120033e-21,0.731125741945074,0.66,0.325,2.46570490077137e-16
"SUSD6",5.7888117771835e-21,0.645990213767718,0.536,0.211,2.506671275756e-16
"CLTC",6.17529149372901e-21,0.739963053162316,0.601,0.275,2.67402472261454e-16
"PPP6R3",6.55308697323972e-21,0.702334855033674,0.771,0.419,2.83761772115227e-16
"EPS8",7.21989252511693e-21,0.825033124700426,0.614,0.286,3.12635786122613e-16
"CCDC88A",7.4676394013049e-21,0.725483009586795,0.824,0.477,3.23363721355305e-16
"MAML3",7.67927343528012e-21,0.66696771168924,0.699,0.314,3.325278982945e-16
"CREBL2",8.0058443858539e-21,0.612333597103813,0.32,0.097,3.46669073596246e-16
"PLAUR",9.2152656996157e-21,0.77265578274246,0.255,0.066,3.99039435324759e-16
"CTBP2",1.05439252149317e-20,0.844095501845588,0.706,0.369,4.56573049656972e-16
"ZNF710",1.09254992711316e-20,0.716420631356962,0.529,0.219,4.73095969438542e-16
"COG5",1.2281457888531e-20,0.868498807963238,0.673,0.353,5.31811689489171e-16
"ENGASE",1.39918050018829e-20,0.661610487955179,0.255,0.067,6.05873140191535e-16
"SCAF11",1.77694831954855e-20,0.691949252644367,0.693,0.354,7.69454161330913e-16
"PPP2R2D",1.90364334848539e-20,0.709980959964591,0.405,0.145,8.24315642761145e-16
"CSF1R",2.34284356254527e-20,0.388174814657579,0.523,0.188,1.01449811945335e-15
"GAB3",2.55449960478103e-20,0.629217359573171,0.314,0.092,1.10614941886228e-15
"PDS5B",2.64365181681874e-20,0.918217434965743,0.608,0.296,1.14475410971885e-15
"JAK1",2.66712918174202e-20,0.759912481887004,0.556,0.248,1.15492027827793e-15
"AC093152.1",2.89426072582427e-20,0.626699211021102,0.307,0.09,1.25327277949642e-15
"CHD1L",3.05822627346877e-20,0.706015868568673,0.366,0.125,1.32427314093745e-15
"ARL8B",3.27184878907079e-20,0.67101351292527,0.51,0.211,1.41677596264344e-15
"ACBD6",3.37362157669162e-20,0.905488903069609,0.542,0.244,1.46084561513901e-15
"AL159163.1",3.88581014447458e-20,0.713693720334163,0.268,0.074,1.68263350876038e-15
"PLEKHA1",4.16972001691279e-20,0.647118431916089,0.346,0.114,1.80557216172358e-15
"RANBP9",4.26737132526563e-20,0.812233233846876,0.556,0.248,1.84785713126652e-15
"TCF25",4.85260199644526e-20,0.687915039790055,0.66,0.324,2.10127371650073e-15
"ABI1",4.85818078417939e-20,0.705488791698936,0.739,0.394,2.10368944316536e-15
"DYM",5.06235807135732e-20,0.87496438618581,0.647,0.336,2.19210229205915e-15
"SLC25A32",5.25226338245981e-20,0.733308776103608,0.261,0.072,2.27433508987275e-15
"TPRG1",5.37626276190522e-20,1.1673931335144,0.268,0.073,2.3280293011602e-15
"SETD5",5.66848675372097e-20,0.800145744965401,0.719,0.401,2.45456813409625e-15
"SCAF4",6.98962419233865e-20,0.567833809909907,0.373,0.127,3.02664706776648e-15
"PANK2",7.85523567977466e-20,0.586706242893843,0.399,0.14,3.40147415405602e-15
"RAB3GAP1",7.93268708957284e-20,0.859884450521096,0.608,0.291,3.43501216352683e-15
"CCDC93",7.96588352089044e-20,0.742789009156409,0.438,0.169,3.44938688221598e-15
"ZC3H12C",8.04026305613656e-20,0.984538415448942,0.497,0.211,3.48159470856825e-15
"MYCBP2",1.06758270839975e-19,0.660398183138792,0.817,0.458,4.62284664391259e-15
"GRID2",1.09069240365997e-19,0.793437779033858,0.366,0.119,4.7229162463284e-15
"RNF13",1.10382039294744e-19,0.762028918803679,0.634,0.307,4.77976306554101e-15
"CAPZB",1.15863466769361e-19,0.567983277303303,0.725,0.364,5.01711983804689e-15
"FAR2",1.2205853388614e-19,0.852738001964552,0.34,0.108,5.28537863433764e-15
"CELF2",1.24673326249895e-19,0.730387551630522,0.948,0.696,5.39860437327295e-15
"HNRNPC",1.24918422472408e-19,0.733018340771858,0.627,0.312,5.40921752990021e-15
"ATF2",1.30501741560622e-19,0.80348283740191,0.431,0.173,5.65098641305807e-15
"MAPKAP1",1.52959698954627e-19,0.767512484111832,0.536,0.243,6.62346088413324e-15
"HECA",1.56641544710168e-19,0.684028392631144,0.294,0.088,6.78289216903971e-15
"CAMKMT",1.68846292894944e-19,1.07883162761653,0.529,0.246,7.31138217493685e-15
"ARHGEF10L",1.95188864651317e-19,0.783952986975834,0.542,0.245,8.45206821713131e-15
"FAM102B",1.9668176217648e-19,0.633289023227065,0.34,0.108,8.51671366576596e-15
"RASSF4",2.04913936909995e-19,0.70171658849502,0.575,0.265,8.87318329607661e-15
"SEM1",2.3432337921637e-19,0.814462772608233,0.497,0.211,1.01466709668272e-14
"SNRK",2.41575858046366e-19,0.702609812304636,0.327,0.108,1.04607178051237e-14
"LEMD3",2.47798390423616e-19,0.762688638578468,0.359,0.127,1.07301659021234e-14
"SGMS1",2.54114949940212e-19,0.662763394109268,0.693,0.346,1.10036855623111e-14
"TRAPPC8",2.74322471309761e-19,0.626321363965013,0.451,0.175,1.18787116526553e-14
"ARHGAP10",3.0177048289648e-19,0.958607910244649,0.281,0.084,1.30672654503834e-14
"STK10",3.09056274609657e-19,0.630650226177771,0.359,0.118,1.33827548031474e-14
"ARHGAP35",3.76304226173771e-19,0.73792852142044,0.477,0.201,1.62947256017766e-14
"RIC1",3.79985743925939e-19,0.769714002980848,0.477,0.2,1.6454142683481e-14
"NUP210",3.8863356553529e-19,0.567494801879432,0.301,0.092,1.68286106548091e-14
"PDS5A",4.00453547128012e-19,0.590971282084172,0.654,0.325,1.73404394977372e-14
"ZNF618",7.39510546303586e-19,0.746488029478032,0.281,0.083,3.20222856760379e-14
"FAM208A",7.47274714145593e-19,0.643232926652027,0.392,0.145,3.23584896719325e-14
"SPI1",7.87143738439109e-19,0.436120923035017,0.301,0.091,3.40848981618903e-14
"C6orf106",8.36667445142728e-19,0.785367972912447,0.346,0.121,3.62293737095704e-14
"STRBP",8.39619740230813e-19,0.767432715852292,0.529,0.234,3.63572139914746e-14
"VPS13C",8.46906725106013e-19,0.587671533259654,0.752,0.409,3.66727550105406e-14
"RAP1A",9.20957363621099e-19,0.585932327026699,0.614,0.274,3.98792957595208e-14
"TRA2A",9.40850510170882e-19,0.594339614074179,0.673,0.348,4.07407087914195e-14
"TET2",9.7265173221849e-19,0.726312947307564,0.569,0.266,4.21177653085251e-14
"AFTPH",9.82542579629857e-19,0.588670652156104,0.477,0.193,4.25460587831321e-14
"CYP20A1",9.93987685384981e-19,0.637321192785221,0.333,0.111,4.30416547525405e-14
"TCP1",1.06085870927525e-18,0.447666797004154,0.373,0.126,4.59373038290367e-14
"GNB4",1.16598643897496e-18,0.560978193846963,0.49,0.194,5.04895447804938e-14
"SLC23A2",1.29520649364843e-18,0.793874637869326,0.49,0.211,5.60850315879644e-14
"TAOK3",1.30238011177901e-18,0.739628125648597,0.732,0.402,5.63956636002547e-14
"ZNF644",1.34899918702613e-18,0.635890911918841,0.614,0.292,5.84143627966054e-14
"PTPN12",1.45792622271265e-18,0.732633796076363,0.471,0.199,6.31311212959032e-14
"ZNF800",1.47678941993927e-18,0.671411567822238,0.373,0.135,6.39479354622103e-14
"RNF169",1.77106762646102e-18,0.740879636259016,0.451,0.188,7.66907703610151e-14
"MAP3K1",2.01661426731984e-18,0.733038428741846,0.353,0.122,8.73234310034836e-14
"UBE4A",2.4331141387434e-18,0.683401060232234,0.373,0.135,1.05358708435867e-13
"USP45",2.44068826244937e-18,0.7711371953555,0.32,0.108,1.05686683140583e-13
"FAF1",2.64047386532294e-18,0.762390715993676,0.699,0.39,1.14337799316214e-13
"ST8SIA4",2.7768909402101e-18,0.594967224382704,0.359,0.119,1.20244931492978e-13
"MIR181A1HG",2.96650907447732e-18,0.631781499149094,0.268,0.077,1.28455775943017e-13
"HIPK1",3.39154066828098e-18,0.553690543943422,0.346,0.12,1.46860494017903e-13
"RBM33",4.1874880609283e-18,0.756890731517786,0.569,0.274,1.81326608014317e-13
"TRIM14",4.3049025377775e-18,0.540198450296869,0.268,0.078,1.86410889690841e-13
"MERTK",4.48337741093485e-18,0.478066245611342,0.68,0.322,1.94139208648301e-13
"WDR26",5.20864976087323e-18,0.574556478328306,0.471,0.196,2.25544951945333e-13
"GNA13",6.1743687485877e-18,0.428152377530946,0.601,0.282,2.67362515551345e-13
"COPA",6.62218648801793e-18,0.770701369264047,0.536,0.249,2.86753919304152e-13
"LDLRAD4",6.8398068587685e-18,0.401096483510363,0.928,0.523,2.96177316598394e-13
"KCNQ1",7.05704356596698e-18,0.592325027594804,0.346,0.116,3.05584100493502e-13
"PHC3",7.59154496964323e-18,0.710995875510506,0.588,0.293,3.28729080275491e-13
"ARPC2",8.06038458031238e-18,0.419966757376646,0.464,0.187,3.49030773096687e-13
"CDC42SE1",8.41433718177247e-18,0.603477085457789,0.366,0.133,3.64357628645112e-13
"DUSP16",8.70946141979763e-18,0.735321466972216,0.386,0.148,3.77137098400077e-13
"ANKRD10",9.29036320474066e-18,0.727675962997293,0.595,0.301,4.0229130749168e-13
"DIP2A",1.29595312540887e-17,0.574081024167916,0.529,0.234,5.61173622364548e-13
"RRBP1",1.44223564309287e-17,0.655391629044129,0.386,0.146,6.24516878172076e-13
"PCM1",1.45917018963095e-17,0.574274078829945,0.784,0.446,6.31849875513996e-13
"ANOS1",1.50003359836744e-17,0.616953870521399,0.549,0.247,6.49544548765067e-13
"MOB1A",1.52023441210531e-17,0.544393101952457,0.34,0.117,6.58291905129841e-13
"RGS12",1.55143416879215e-17,0.632270616610112,0.575,0.278,6.71802023770376e-13
"FAM173B",1.59537985584858e-17,0.622738461880692,0.261,0.079,6.90831385179551e-13
"TIMP2",1.73425954670591e-17,0.449163465396735,0.458,0.182,7.50969068914595e-13
"ARRB2",1.75170046373407e-17,0.458772427979055,0.392,0.141,7.58521334806126e-13
"HPS3",1.82928452808466e-17,0.612034177835879,0.359,0.129,7.92116786351219e-13
"ETNK1",1.86977959594869e-17,0.817752984338426,0.484,0.218,8.09651960637702e-13
"USP3",1.88089114410112e-17,0.6947988981807,0.503,0.228,8.14463483218668e-13
"PHTF1",1.95198197494085e-17,0.608786939004023,0.301,0.098,8.45247234788885e-13
"DOCK5",1.98564120503848e-17,0.837808423896006,0.477,0.21,8.59822354605764e-13
"NHSL1",2.28360664146079e-17,1.07043632173745,0.66,0.381,9.88847347885352e-13
"DAB2IP",2.97511871363573e-17,0.711927727703861,0.275,0.086,1.28828590537854e-12
"FLOT2",3.05431846172683e-17,0.589879147869466,0.359,0.132,1.32258098029695e-12
"RAB2A",3.1114430923381e-17,0.730199601635346,0.575,0.289,1.34731708784425e-12
"LARP4B",3.12185957275255e-17,0.667162193708687,0.542,0.253,1.35182763219331e-12
"TTC7B",3.39250466851116e-17,0.622661630677127,0.49,0.219,1.4690223715587e-12
"FEM1C",3.55210387629793e-17,0.576586813694768,0.255,0.077,1.53813202051453e-12
"LINC01004",3.59232554428931e-17,0.801036615750787,0.405,0.166,1.55554880718816e-12
"KCNIP4",3.60184331524869e-17,0.64614686938687,0.314,0.107,1.55967019236899e-12
"DRAM2",4.1659950085513e-17,0.677166882712616,0.353,0.129,1.80395915860288e-12
"TET3",4.488878387241e-17,0.519629867221733,0.412,0.158,1.9437741192431e-12
"LYN",4.83226480672572e-17,0.377039990175712,0.556,0.232,2.09246730660837e-12
"PLXNC1",5.22809032930144e-17,0.682943456987708,0.288,0.091,2.26386767439411e-12
"SOCS6",5.39019309431889e-17,0.523036165555759,0.392,0.144,2.33406141370196e-12
"NCOA3",5.99138518809597e-17,0.6148064377418,0.51,0.223,2.59438961414932e-12
"COMMD10",6.18173560786429e-17,0.847636403863782,0.542,0.266,2.67681515291739e-12
"AC006978.2",6.20889769849111e-17,0.777468132199473,0.373,0.144,2.68857688140062e-12
"EXOC2",6.45936808645011e-17,0.777491449494018,0.425,0.182,2.79703556879463e-12
"TPST2",6.80667721935949e-17,0.614441716306761,0.255,0.077,2.94742736952704e-12
"PIK3CA",7.32686872398418e-17,0.9822577014044,0.438,0.194,3.17268069485963e-12
"SGPP1",7.42781464814209e-17,0.634153245116837,0.327,0.115,3.21639229893849e-12
"ROCK1",7.48872337310662e-17,0.616928182026786,0.614,0.314,3.24276699502263e-12
"HNRNPA2B1",7.54075150833882e-17,0.498228409394862,0.837,0.481,3.26529621814088e-12
"GNAS",8.33391711966042e-17,0.657677841929783,0.765,0.455,3.60875279115536e-12
"SDK1",8.65468105449015e-17,0.697891281700117,0.575,0.265,3.74764999021532e-12
"IQGAP2",8.66579355495844e-17,0.592540291363964,0.327,0.108,3.7524619251681e-12
"NECTIN3",8.96249241822313e-17,0.817074764496565,0.314,0.109,3.88093846693898e-12
"IMMP2L",9.42517880918984e-17,0.924977330617826,0.725,0.437,4.08129092795538e-12
"TENT4B",9.6630992415396e-17,0.740232413918953,0.386,0.151,4.18431523357148e-12
"DHX34",1.03900953172279e-16,0.491490086883973,0.268,0.082,4.49911907426604e-12
"STAG2",1.05981135413979e-16,0.746539096929087,0.497,0.231,4.58919512569612e-12
"AC016831.7",1.13436581369885e-16,0.514476719651297,0.928,0.55,4.91203084647875e-12
"FIG4",1.21562548599545e-16,0.623669856937018,0.307,0.105,5.26390147945749e-12
"TULP4",1.23600717661286e-16,0.794595395091483,0.471,0.212,5.35215827616901e-12
"TFEB",1.30569299925281e-16,0.562208847606603,0.301,0.1,5.65391182536451e-12
"TMEM181",1.67264536527431e-16,0.567440683626052,0.353,0.131,7.24288896071081e-12
"PPARD",1.78933989378944e-16,0.547760307957569,0.484,0.204,7.74819960808703e-12
"SOAT1",1.89298941601094e-16,0.53923098744822,0.405,0.157,8.19702276921057e-12
"ATP10D",1.92132223653859e-16,0.579949079903219,0.379,0.146,8.31970954865942e-12
"UBE2H",1.98364520901262e-16,0.578096272418284,0.608,0.306,8.58958048406644e-12
"PPP1R15A",1.98762221722358e-16,0.558125651737015,0.301,0.097,8.60680172502155e-12
"EIF4G3",1.9925073788449e-16,0.695215339635621,0.745,0.427,8.62795545187419e-12
"DUSP1",2.02833295945323e-16,0.35426837721126,0.373,0.133,8.78308738102437e-12
"ARMH4",2.11991371747296e-16,0.834071332152961,0.444,0.195,9.1796503794014e-12
"R3HCC1L",2.88484285525199e-16,0.640429684528164,0.373,0.146,1.24919465318122e-11
"PPA2",2.97197370943466e-16,0.886119406228731,0.458,0.216,1.2869240556594e-11
"BAZ2A",3.13609689865412e-16,0.664381027434187,0.379,0.15,1.35799267905521e-11
"DIRC3",3.19634695873403e-16,1.2906273110861,0.333,0.126,1.38408216007101e-11
"IDH1",3.63967100408607e-16,0.752250437348334,0.32,0.116,1.57605033818935e-11
"WDR37",4.33073883967829e-16,0.633462673387903,0.444,0.194,1.87529653235749e-11
"CMC1",4.73165716033829e-16,0.804131830271917,0.314,0.114,2.04890218356969e-11
"CDR2",4.88260889169303e-16,0.679328928908609,0.359,0.139,2.11426730228092e-11
"LRRK1",5.51242168771346e-16,0.432756192123998,0.412,0.154,2.38698883921368e-11
"ALG13",5.56622367151589e-16,0.624747720876334,0.373,0.146,2.41028617423981e-11
"CAMK2D",5.75106519872361e-16,0.706550090145484,0.719,0.398,2.4903262523513e-11
"FBXO38",5.94067784335436e-16,0.486872975990451,0.275,0.088,2.57243231972931e-11
"CYB5R4",6.21074729539715e-16,0.747957866567048,0.379,0.152,2.68937779385287e-11
"HSD17B11",6.4773851551447e-16,0.569563365791826,0.261,0.082,2.80483731988076e-11
"BTRC",6.62458999681274e-16,0.579694339813877,0.529,0.251,2.86857996041985e-11
"PI4KA",7.43485464990042e-16,0.692883645291167,0.523,0.259,3.21944076049988e-11
"PBX3",7.74741573758893e-16,0.744046489978792,0.373,0.144,3.35478596269076e-11
"RGL3",8.88741167549424e-16,0.600162258460921,0.346,0.131,3.84842700372252e-11
"GRK2",9.25554845376938e-16,0.51161729872161,0.307,0.107,4.00783759145121e-11
"PIAS1",9.52102193557259e-16,0.540711032637218,0.739,0.406,4.12279291854164e-11
"PDCD4",9.54470645151384e-16,0.568906455989076,0.353,0.133,4.13304878763452e-11
"DNM2",1.0513729114792e-15,0.448656458872801,0.477,0.205,4.55265498128725e-11
"KLHL28",1.08250442464641e-15,0.604654698780773,0.288,0.099,4.68746065960388e-11
"XRN2",1.08415211442291e-15,0.540176524015184,0.412,0.172,4.69459548587409e-11
"ZDHHC7",1.1151344289038e-15,0.5319407583331,0.268,0.086,4.82875510403922e-11
"EPC2",1.1731264930399e-15,0.757724533871524,0.444,0.2,5.07987234016137e-11
"PRKCB",1.29232266573652e-15,0.687102614455025,0.484,0.204,5.5960156071723e-11
"LRRK2",1.45676615989833e-15,0.462427077980304,0.386,0.147,6.30808882559175e-11
"GALK2",1.47995490609201e-15,0.693774958296588,0.359,0.142,6.40850073435964e-11
"RB1",2.17554317380244e-15,0.598193172623247,0.66,0.352,9.42053705119934e-11
"GBE1",2.18522032292288e-15,0.548154178048898,0.425,0.177,9.46244104232065e-11
"RAP1B",2.40592692719674e-15,0.538491749837309,0.523,0.248,1.04181447801473e-10
"GARNL3",2.48139490428078e-15,0.660489762193878,0.418,0.178,1.07449362145166e-10
"GIT2",2.66168225480238e-15,0.49586979779525,0.373,0.145,1.15256164997453e-10
"GSE1",2.68322351929418e-15,0.579861568414944,0.412,0.173,1.16188944832477e-10
"KIF16B",2.76610949197744e-15,0.821142621727802,0.471,0.221,1.19778073221607e-10
"LINC00623",2.83487565527955e-15,0.643728230843457,0.458,0.209,1.22755785624915e-10
"WWP1",2.93699957077685e-15,0.606748481803519,0.366,0.146,1.27177955413779e-10
"AC007388.1",2.98287042095374e-15,0.730526056037052,0.333,0.128,1.29164254968139e-10
"MAD1L1",3.16518366046756e-15,0.530299018560942,0.366,0.143,1.37058782865566e-10
"ARID4A",3.20142913307365e-15,0.429721874277256,0.497,0.222,1.38628284320355e-10
"PGK1",3.30938786058925e-15,0.391912104472394,0.471,0.203,1.43303113139236e-10
"CTSC",3.65745610978463e-15,0.293425270482969,0.353,0.125,1.58375164465894e-10
"PHIP",3.82024143910164e-15,0.540853444370357,0.725,0.416,1.65424094795979e-10
"ARHGAP5",4.22340943345912e-15,0.660745632450654,0.732,0.425,1.82882075287647e-10
"PTP4A2",4.26004251158046e-15,0.403418556748819,0.288,0.097,1.84468360836457e-10
"FP671120.1",4.50982734270718e-15,0.382906651792089,0.634,0.323,1.95284543593906e-10
"ZBTB44",4.80862927053353e-15,0.636921429779933,0.333,0.127,2.08223264672643e-10
"PKN2",4.99903082671245e-15,0.480143871207268,0.706,0.39,2.16468032858303e-10
"BCAS3",5.33444128426599e-15,0.766628953602439,0.667,0.385,2.30991976491286e-10
"ATRX",5.81027368109089e-15,0.469267542608648,0.765,0.444,2.51596470938598e-10
"MSRA",5.97544036206859e-15,0.817964674478322,0.529,0.276,2.58748518558294e-10
"UTRN",6.32016637242815e-15,0.529344903536094,0.706,0.394,2.73675844258884e-10
"AP2A2",6.3848208499296e-15,0.519360033569555,0.431,0.187,2.76475512443651e-10
"SLC10A7",6.99514299267344e-15,0.702586718055771,0.359,0.146,3.02903681868745e-10
"PRAM1",7.18826780270033e-15,0.357072985142249,0.261,0.082,3.1126637239253e-10
"BACH1",7.32114833499985e-15,0.523471279958375,0.503,0.224,3.17020365202164e-10
"OSTF1",7.77599618167956e-15,0.560491369209101,0.288,0.099,3.36716186659088e-10
"PEX5L",7.83789566168187e-15,0.561171696088852,0.294,0.103,3.39396557942149e-10
"PHF20",7.97505388438829e-15,0.631313820237663,0.484,0.224,3.45335783301782e-10
"ELP2",7.98861523072957e-15,0.457949630147314,0.379,0.154,3.45923016721052e-10
"RAB1A",8.36461047733184e-15,0.344085237323986,0.621,0.302,3.62204362889423e-10
"TRPC4AP",8.59356435045406e-15,0.624319809313468,0.523,0.256,3.72118523503362e-10
"SEL1L",8.65414035828533e-15,0.50962791950131,0.386,0.158,3.74741585794472e-10
