"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"MAPK4",8.45269736689326e-51,1.46235843430917,0.668,0.27,3.66018701381212e-46
"PHYHIPL",1.64280480564436e-50,1.33597031766743,0.636,0.234,7.11367336940123e-46
"ZIC1",3.29422825712036e-50,1.31425763417527,0.433,0.12,1.42646671989826e-45
"SLC14A1",5.91111886462346e-50,1.24587601508404,0.82,0.361,2.55963269075925e-45
"GABRB1",6.09911441245419e-50,1.08773240593478,0.797,0.321,2.64103852288091e-45
"ITPKB",1.91972909848787e-49,1.25602968964263,0.797,0.384,8.31281094227216e-45
"RORA",2.29161215209177e-48,0.949608681249485,0.972,0.471,9.92313894098779e-44
"MAPT",3.18770318962532e-48,1.35522361766595,0.691,0.287,1.38033923517156e-43
"ADGRB3",3.46068518067706e-48,0.969969149087587,0.88,0.39,1.49854589693678e-43
"NTRK2",3.63697668244131e-48,1.23189824435759,0.903,0.497,1.57488364303074e-43
"GAN",5.39827297089073e-48,1.43960910879558,0.604,0.235,2.3375601618551e-43
"EFR3B",5.82281853501066e-48,1.20592539033147,0.544,0.181,2.52139688203032e-43
"DTNA",5.97149594992071e-48,1.06031366341289,0.977,0.669,2.58577717623467e-43
"SLC16A9",1.90966436376681e-47,1.19639466025881,0.516,0.169,8.26922862798303e-43
"JUN",2.76507970154334e-47,1.27608261730165,0.539,0.181,1.1973348123623e-42
"CTNNA2",6.0504146641035e-47,0.830246256217115,0.954,0.414,2.6199505578501e-42
"AC092691.1",9.46279487962681e-47,0.887789110188711,0.797,0.302,4.097579438776e-42
"L3MBTL4",1.04010623225892e-46,1.27065042220437,0.687,0.293,4.50386800692757e-42
"ASTN2",1.0874180908846e-46,1.18721950834103,0.737,0.325,4.7087378171485e-42
"RASL12",1.70562263590843e-46,1.26234386419433,0.336,0.079,7.38568713801067e-42
"OPHN1",2.33720956725996e-46,1.31379917931252,0.724,0.311,1.01205848681491e-41
"BRINP1",4.093801815976e-46,1.19964498367025,0.442,0.129,1.77269806235393e-41
"IQCJ-SCHIP1",2.13614335365881e-45,1.19185072057916,0.401,0.107,9.24992795001337e-41
"ID2",4.45184702413253e-45,1.38439053422659,0.535,0.184,1.92773879838987e-40
"ETNPPL",4.5898316869654e-45,1.20753404287249,0.581,0.207,1.98748891708976e-40
"NCAM2",1.0630887887315e-44,1.05271622552906,0.839,0.377,4.60338707296513e-40
"MROH7-TTC4",1.3337915697815e-44,1.0321287161535,0.253,0.049,5.77558425546784e-40
"KIF1B",1.74154138297001e-44,1.17964952847347,0.816,0.443,7.54122249653673e-40
"KIAA1671",4.40825269585189e-44,1.33571964984272,0.567,0.212,1.90886158235778e-39
"SDC4",8.6148380699677e-44,1.07373532445739,0.525,0.175,3.73039718105742e-39
"MT1E",1.16659350976543e-43,1.05159052359124,0.525,0.17,5.05158321598627e-39
"PARD3",1.55692718477768e-43,0.999940233629499,0.88,0.392,6.74180609552432e-39
"AC006059.1",1.61935449867609e-43,1.43873931364602,0.461,0.151,7.01212885016719e-39
"PDE4DIP",1.84236249481903e-43,1.1583408298898,0.866,0.5,7.97779807506538e-39
"ADCY8",2.08143588403715e-43,1.15583327400147,0.594,0.218,9.01303366505768e-39
"IQCK",3.19019106099515e-43,1.21587940939627,0.594,0.229,1.38141653323212e-38
"SGCD",5.35001857357108e-43,1.03473592407557,0.599,0.214,2.31666504272775e-38
"NCAN",5.88697276295119e-43,1.11960206376012,0.484,0.151,2.54917694581313e-38
"PDK4",6.60626427066492e-43,1.52522065866782,0.41,0.121,2.86064455448333e-38
"GLIS3",7.00625787561882e-43,0.977167145690319,0.912,0.451,3.03384978530046e-38
"NCAM1",1.56238850645536e-42,1.04714788236727,0.829,0.4,6.76545471065302e-38
"CRY2",1.82164687313323e-42,1.12708216480258,0.378,0.104,7.88809529004152e-38
"CAMTA1",2.11447159707139e-42,1.27869215184378,0.774,0.407,9.15608490963852e-38
"SLC13A3",2.20439195320113e-42,1.20744326233637,0.382,0.108,9.54545803575153e-38
"KREMEN1",2.61016292082732e-42,1.29663498774687,0.429,0.133,1.13025274797665e-37
"KCNN2",4.80045713423131e-42,0.924320753638652,0.276,0.059,2.07869394826484e-37
"DANT2",5.93134177696921e-42,1.34865480964382,0.654,0.293,2.56838961626321e-37
"ZHX3",8.09075076656808e-42,1.17618829408109,0.747,0.348,3.50345689693931e-37
"AC097103.2",1.24093803240057e-41,1.31324008282631,0.516,0.191,5.37350986790095e-37
"AC091078.1",1.35393055429266e-41,1.24637338957805,0.378,0.105,5.86279008619808e-37
"CLEC16A",2.32845484626685e-41,1.33795301712038,0.687,0.342,1.00826751753047e-36
"SMOC1",2.64850352077765e-41,1.2250248243218,0.336,0.085,1.14685499456714e-36
"LPIN1",3.69677815905297e-41,1.11779889848777,0.659,0.28,1.60077887843312e-36
"ITGB4",4.76111033531753e-41,1.11622684885377,0.571,0.218,2.0616559973992e-36
"ARL17B",4.89871410346662e-41,1.20967166777827,0.429,0.134,2.12124118108312e-36
"ERBB4",5.29337128317397e-41,0.818237845109091,0.866,0.38,2.29213563303999e-36
"SLC25A18",8.813530915686e-41,1.21055226752064,0.581,0.22,3.81643515711035e-36
"ADAMTS9-AS2",1.07642993028202e-40,1.40115399394989,0.581,0.224,4.66115688410722e-36
"STON2",1.13248900188179e-40,1.26299421309864,0.664,0.285,4.90390387594854e-36
"RGS6",1.45079771390704e-40,1.02111752203816,0.392,0.109,6.28224426076026e-36
"DYNC1I1",1.59246171767983e-40,1.08075120556412,0.253,0.052,6.89567772989718e-36
"TNRC6A",1.60844643276254e-40,1.07282086836462,0.88,0.532,6.96489474314836e-36
"LAMA1",2.35920280073656e-40,1.21670000028856,0.456,0.152,1.02158199677494e-35
"OSBPL11",2.5507424602395e-40,1.13875323355796,0.558,0.215,1.10452250013291e-35
"ECHDC2",3.22394039221443e-40,1.1219611822358,0.677,0.308,1.39603066863669e-35
"LRFN5",3.92441687141638e-40,0.916737238130553,0.272,0.059,1.69935099366072e-35
"CHURC1-FNTB",4.91929612272229e-40,1.10622481413205,0.272,0.06,2.13015360706121e-35
"ATP2B2",5.06750881086076e-40,1.12432336837908,0.47,0.157,2.19433266527893e-35
"PRKCA",6.25965454205166e-40,0.989807221258233,0.899,0.538,2.71055560979921e-35
"MEF2C-AS1",9.405758411454e-40,1.17276189271064,0.659,0.296,4.07288150732781e-35
"SCD5",1.0063437092307e-39,1.06630541665555,0.705,0.315,4.35766952971076e-35
"CTDSPL",1.05633388413833e-39,1.1792375282545,0.608,0.256,4.57413698509582e-35
"TJP1",1.10013399678336e-39,1.10085420379409,0.728,0.358,4.76380023287132e-35
"FUT9",1.11346961729946e-39,0.958043853101811,0.802,0.372,4.82154613683011e-35
"ANKDD1A",1.34703414892413e-39,1.15311246040109,0.562,0.216,5.83292727167126e-35
"FAT3",1.52917407635291e-39,1.08790573834135,0.539,0.193,6.62162958542338e-35
"TOB1",2.31952037111816e-39,0.973986529005111,0.355,0.095,1.00439871110158e-34
"CD38",2.91400541894123e-39,1.18018883068585,0.396,0.119,1.26182262650993e-34
"IGFBP7",4.20544344545337e-39,1.43547379897547,0.576,0.234,1.82104112075022e-34
"DPYSL3",8.294600578625e-39,0.969042682916453,0.562,0.209,3.5917279425562e-34
"RASGEF1B",1.09426939670855e-38,0.564926402444331,0.783,0.351,4.73840534162735e-34
"ENSA",1.40065602571239e-38,1.22203891869341,0.553,0.225,6.06512072253979e-34
"LIFR",1.69180048963372e-38,1.05434460057233,0.751,0.363,7.32583448021192e-34
"ATP9A",2.23519557040584e-38,1.17275559029237,0.502,0.181,9.67884385897135e-34
"SEMA6A",2.55883464107873e-38,1.05598956160533,0.373,0.107,1.10802657627991e-33
"EFNA5",3.32303985452742e-38,1.16427442198328,0.539,0.203,1.43894271780746e-33
"FRMD5",4.15681769304399e-38,1.23746320402259,0.576,0.231,1.79998519744191e-33
"NFIX",4.82522589559252e-38,1.15737502631212,0.507,0.189,2.08941931730947e-33
"LINC00499",5.62097072208193e-38,1.36622481255947,0.465,0.155,2.43399274207592e-33
"CNTN3",5.79211828823778e-38,0.872549828319936,0.276,0.062,2.50810306117272e-33
"AC008014.1",5.79220475333671e-38,1.13085764425542,0.465,0.157,2.50814050228986e-33
"AL137145.2",9.27396018571515e-38,1.16910755772788,0.387,0.118,4.01581023961838e-33
"AC104596.1",9.98954736891971e-38,1.21368765737562,0.507,0.189,4.32567380168961e-33
"NPL",3.19608169414666e-37,1.16036764748064,0.724,0.366,1.38396729519939e-32
"ADRA1A",3.28808730413662e-37,1.24036524663614,0.475,0.17,1.42380756443724e-32
"GEM",3.62664445574569e-37,1.44597350727758,0.263,0.06,1.570409582227e-32
"AC073050.1",4.17596755767442e-37,1.13413895790431,0.53,0.194,1.80827747182418e-32
"CADM2",7.18903560322493e-37,0.618549731206991,0.871,0.388,3.11299619690846e-32
"NRCAM",4.09355290247404e-36,0.947744899657375,0.82,0.394,1.77259027782931e-31
"AQP4",4.3873887541795e-36,0.857926815384245,0.857,0.444,1.89982707833481e-31
"NAV3",5.32041503820253e-36,0.88720020785142,0.903,0.511,2.30384611984246e-31
"NRXN1",7.04575974264634e-36,0.516820082802719,0.797,0.326,3.05095488376072e-31
"MAPK10",2.13702393550447e-35,0.842394153325404,0.917,0.468,9.25374104552147e-31
"PALM",2.20745103124348e-35,1.06036555959076,0.488,0.179,9.55870445549051e-31
"FAM155A",2.71168803710432e-35,0.966510172457663,0.687,0.295,1.17421515382691e-30
"PPP1R3C",3.36084053876849e-35,1.50150877234146,0.295,0.077,1.45531117009753e-30
"KALRN",4.86232658899675e-35,1.13858950632982,0.618,0.274,2.10548465956737e-30
"COL21A1",6.34299345093047e-35,0.950117531911957,0.47,0.16,2.74664302412191e-30
"EMID1",6.95852087069502e-35,1.16391899789206,0.406,0.135,3.01317870742836e-30
"CNKSR2",7.11868850464971e-35,1.00226599336312,0.488,0.178,3.08253449628342e-30
"AC108866.1",7.16847437959229e-35,1.15157700778345,0.401,0.131,3.10409277585105e-30
"MT2A",9.29292501664372e-35,0.737661781709724,0.742,0.36,4.02402239070706e-30
"AC091826.2",1.87764995545418e-34,1.18075090540641,0.392,0.126,8.13059983710769e-30
"GPM6B",2.0510407710692e-34,1.09091521396446,0.862,0.484,8.88141674688383e-30
"SYTL4",2.43869233004515e-34,1.01257352233419,0.475,0.172,1.05600255275615e-29
"SOX5",3.06172042368253e-34,0.850657825886296,0.862,0.419,1.32578617786301e-29
"STXBP5L",3.55310118553677e-34,0.890229022889576,0.47,0.162,1.53856387536113e-29
"RHOBTB3",5.17767319282866e-34,0.983559907449664,0.742,0.359,2.24203604595867e-29
"PKIA",5.88802433307543e-34,1.18803869219251,0.419,0.145,2.54963229670832e-29
"MEIS2",6.79445346618092e-34,0.907218627975037,0.783,0.38,2.94213423992566e-29
"AHNAK",1.23577653407171e-33,0.931989425999158,0.521,0.203,5.35115954783733e-29
"GLI3",1.23777184387349e-33,1.22435935119498,0.535,0.222,5.35979963834097e-29
"PRKN",1.35127275256294e-33,1.07871491669372,0.733,0.392,5.85128127314803e-29
"ENOX1",3.59711100405339e-33,1.20275280812534,0.364,0.114,1.5576210069752e-28
"TOM1L2",3.76805717710868e-33,0.957549598361104,0.627,0.285,1.6316441188316e-28
"GPM6A",3.85601350833205e-33,0.727817115931226,0.954,0.527,1.66973096937795e-28
"ACOT11",3.8777236454744e-33,1.01664268900397,0.622,0.29,1.67913189296333e-28
"LRP1B",3.91704084442023e-33,0.61416982602225,0.945,0.453,1.69615702645085e-28
"KIAA1958",5.7975061730086e-33,1.06459897781689,0.535,0.224,2.51043612303618e-28
"LAMA4",6.34928862592416e-33,1.09348754948069,0.313,0.088,2.74936896079768e-28
"NIPSNAP2",7.15139984156058e-33,1.28916831821902,0.452,0.172,3.09669915939256e-28
"GABBR1",2.12737218155951e-32,0.939858692568502,0.53,0.214,9.211947020589e-28
"MSI2",2.44325413281312e-32,0.824543543852662,0.94,0.619,1.05797790459074e-27
"TPD52L1",3.00259855235856e-32,0.934522205486755,0.765,0.365,1.3001852251423e-27
"ANTXR1",5.25020490508999e-32,1.03627441296681,0.525,0.215,2.27344372800207e-27
"SMAD9",9.63832779854579e-32,0.974820518555118,0.396,0.132,4.1735887033263e-27
"TNIK",2.47699379278678e-31,0.899175500922033,0.811,0.434,1.07258785215253e-26
"AL589740.1",3.5036370112437e-31,0.88618249888008,0.622,0.263,1.51714489860875e-26
"CRADD",3.75774309543104e-31,1.13184886352853,0.576,0.261,1.62717791518355e-26
"C1orf21",4.71018897688937e-31,1.09997323721185,0.525,0.218,2.03960603077264e-26
"LINC00299",5.49703665579763e-31,0.980380532052762,0.516,0.206,2.38032681269349e-26
"PCDH7",7.37654755249284e-31,1.05486086884621,0.452,0.165,3.19419262118045e-26
"EFEMP1",9.08376754801888e-31,1.02471287474599,0.636,0.287,3.93345302364314e-26
"SFXN5",9.14190901092299e-31,0.880845007441922,0.719,0.359,3.95862943990987e-26
"ZHX2",1.16502626541956e-30,1.07039444112586,0.71,0.386,5.04479673451977e-26
"FNBP1",1.25818015650226e-30,0.894232819891199,0.783,0.472,5.44817171368609e-26
"LMCD1-AS1",1.50319429565254e-30,1.00601788066671,0.618,0.286,6.50913193903464e-26
"ANKFN1",1.90320588948179e-30,0.909900311260722,0.539,0.226,8.24126214263405e-26
"DPP6",2.45313517722139e-30,0.819247046935314,0.562,0.23,1.0622565944404e-25
"GPRC5B",2.71179838958697e-30,0.774437065863876,0.654,0.306,1.17426293865895e-25
"ACO2",3.34045518148079e-30,1.12130894683795,0.424,0.159,1.44648390268481e-25
"LINC02062",3.85021992328088e-30,1.25950786013156,0.387,0.141,1.66722223117909e-25
"CASK",4.2748836983148e-30,1.16746663375984,0.576,0.278,1.85111013904427e-25
"ABI3BP",6.53923969394713e-30,0.810677320531107,0.373,0.119,2.83162157227298e-25
"CDC42EP4",1.26126153653328e-29,1.34618601200678,0.369,0.129,5.4615147054964e-25
"ARNT2",1.62084773046826e-29,0.969752326371466,0.59,0.267,7.01859484247367e-25
"RGS7",2.29048830062077e-29,1.04992591410647,0.442,0.168,9.91827243934806e-25
"LRIG1",2.57936218651084e-29,0.973635713774288,0.714,0.378,1.11691541400292e-24
"PARD3B",3.26030373808974e-29,0.765500388033163,0.77,0.383,1.41177672466762e-24
"TMEM178B",3.4773359543856e-29,1.09583866625001,0.47,0.191,1.50575601496805e-24
"WNK2",4.89863236876046e-29,1.0503107471056,0.396,0.142,2.12120578832065e-24
"CPAMD8",6.21921644502741e-29,1.02540241884552,0.263,0.069,2.69304510502577e-24
"SYNPO2",6.76634400365022e-29,0.971050536202579,0.429,0.157,2.92996228046062e-24
"AC097515.1",7.06532783918272e-29,0.975882676583695,0.267,0.073,3.0594282609229e-24
"CERS6",7.51251912275718e-29,0.935588477954427,0.659,0.329,3.25307103053631e-24
"CSGALNACT1",1.27537257019557e-28,0.789644919537421,0.811,0.478,5.52261830346087e-24
"NTRK3",1.30702872094408e-28,0.766846357023734,0.673,0.314,5.65969576743205e-24
"MAP3K5",1.5518137290228e-28,0.932339494336606,0.76,0.481,6.71966380941452e-24
"C8orf37-AS1",1.89153976382067e-28,1.02298400592364,0.387,0.134,8.19074548529628e-24
"KCTD1",2.43183053369294e-28,1.0044128971888,0.415,0.159,1.05303125769972e-23
"C21orf62-AS1",2.94102055361846e-28,0.892786966800794,0.35,0.117,1.27352072012786e-23
"AC110023.1",4.18202257478751e-28,0.937565624347501,0.318,0.099,1.81089941533449e-23
"TAPT1-AS1",4.53483553197119e-28,0.941348703706846,0.525,0.231,1.96367448205416e-23
"AC125613.1",8.7477498571519e-28,1.08307859400922,0.3,0.093,3.78795064314391e-23
"FYN",1.11661006739852e-27,0.698329857254855,0.806,0.429,4.83514491384907e-23
"DSCAML1",1.60089996003607e-27,0.943006452641166,0.263,0.071,6.93221700694818e-23
"FARP1",1.80254824906591e-27,0.880743483786962,0.664,0.353,7.8053944281052e-23
"AC053527.1",3.51253536452682e-27,1.19608247023486,0.41,0.163,1.52099806354741e-22
"ST7",3.81860781697966e-27,1.13015078294877,0.53,0.243,1.65353355690853e-22
"USP54",4.45276192689214e-27,1.04284719876633,0.396,0.153,1.92813496958283e-22
"ZBTB4",5.16775840734183e-27,0.924870717577818,0.364,0.129,2.23774274554716e-22
"ACSS1",5.70212336779372e-27,0.803730155567592,0.562,0.257,2.46913346072204e-22
"MAP7",1.02565996144131e-26,0.953152621448245,0.576,0.274,4.44131276503316e-22
"INPP4B",1.08034623549016e-26,0.971544492509714,0.461,0.19,4.6781152689195e-22
"KIF9-AS1",1.82442957351917e-26,0.956733302206599,0.396,0.154,7.90014493925272e-22
"MRVI1",2.00106094465465e-26,0.728486860344151,0.507,0.208,8.66499410254356e-22
"SH3PXD2B",2.07721203154735e-26,1.06690072278799,0.502,0.23,8.99474353900632e-22
"FTO",4.7082210526167e-26,0.882935632939617,0.682,0.39,2.03875388020408e-21
"ZNF423",4.82269578125425e-26,0.996037755210158,0.346,0.122,2.08832372719871e-21
"GPHN",6.83177624968346e-26,0.880861589168234,0.728,0.43,2.95829575163793e-21
"PBX1",7.64205683856813e-26,0.92882868156331,0.631,0.315,3.30916345223677e-21
"CSRNP3",8.36235937287765e-26,0.956727950966329,0.387,0.148,3.62106885564348e-21
"NALCN",9.78817618760781e-26,1.06733656492236,0.419,0.172,4.23847605275793e-21
"SERINC5",9.82602462298026e-26,1.05423955210638,0.465,0.202,4.25486518224291e-21
"GABPB1-AS1",1.42507704858591e-25,0.790108591393173,0.521,0.233,6.1708686357867e-21
"PLEKHA6",1.56790385423413e-25,0.982436720042321,0.336,0.119,6.78933726960461e-21
"PLXNA2",2.03428971128794e-25,0.91729946126295,0.401,0.155,8.80888130781903e-21
"DPF3",3.089853968082e-25,0.906162527514743,0.415,0.165,1.33796856525887e-20
"TOB2",3.76404162834425e-25,0.859137914760071,0.415,0.163,1.62990530590563e-20
"LCNL1",4.79924174445646e-25,0.66774750017435,0.263,0.076,2.07816766018454e-20
"ZSWIM5",5.26606822334569e-25,0.9228768195472,0.378,0.144,2.28031286207315e-20
